,low,high,length
4763,3716700190019,3716700180018,27980.19884055868
4764,3716700190019,3716700200020,33213.32583644445
4765,3716700190019,3702507-0007-00,9804.472022509373
4766,3716700190019,3702508-0008-00,8690.44383197364
4767,3716700100010,3716700020002,13922.560112188787
4768,3716700180018,3702507-0007-00,11083.959352642629
4769,3716700200020,3716700240024,13885.946326306374
4770,3716700200020,3716700210021,24876.042087703707
4771,3716700200020,3702508-0008-00,8719.960434868672
4772,3716700200020,3702509-0009-00,3204.4894183777906
4773,3716700240024,3716700250025,28037.84005436243
4774,3716700240024,3702510-0010-00,5319.208056395045
4775,3716700240024,3702509-0009-00,14952.264903301106
4776,370590101,370590202,41208.29763833305
4777,370590101,370590303,33340.04597466024
4778,370590101,370590909,11599.857356730257
4779,370590101,370591414,11891.183410817644
4780,370590101,37097TBTB,2645.7596714743386
4781,370590101,37097EMEM,1059.7116883854724
4782,370590202,370590404,14583.918240210485
4783,370590202,370590909,10305.123585864565
4784,370590202,37097TBTB,3447.874822751716
4785,370590303,370590505,13853.241217395664
4786,370590303,370591414,23765.93241497678
4787,370590303,37197DCRKDCRK,10783.215523682946
4788,370590303,37197SLIBSLIB,26437.44307953644
4789,370590303,37097EMEM,5773.298601351965
4790,370590404,370590707,19151.98400202301
4791,370590404,370590909,15008.279076083134
4792,370590505,370591212,37825.412909397426
4793,370590505,370591313,4828.588746361372
4794,370590505,370591414,30101.364363066165
4795,370590505,37197SLIBSLIB,34614.42801141534
4796,370590606,370590707,20805.315365865456
4797,370590606,370590909,6117.598215561386
4798,370590606,370591010,18466.83850003505
4799,370590606,370591111,37675.25070571757
4800,370590606,370591414,424.62852196741005
4801,370590606,370575050,4145.456973545848
4802,370590606,370574848,31228.467013189074
4803,370590606,370577878,30223.584540893193
4804,370590707,370590909,21610.2140906373
4805,370590707,370577878,14033.274445368937
4806,370590707,370570606,19452.97399848788
4807,370590808,370590909,13395.200861724452
4808,370590808,370591414,58838.78698288196
4809,370590909,370591414,24431.650305480707
4810,370591010,370591111,24639.898592043257
4811,370591010,370591313,5868.692366981646
4812,370591010,370575050,3639.998221449757
4813,370591010,370578484,11500.913813306608
4814,370591111,370591212,35813.78316588972
4815,370591111,370591313,87.6217563953263
4816,370591111,370591414,22716.014753651038
4817,370591212,370591313,12968.947684021516
4818,370591212,370591414,10788.399138026618
4819,3716700140014,3716700270027,18904.491621350477
4820,3716700140014,3716700160016,1198.9734848865835
4821,3716700260026,3716700210021,12998.359360450133
4822,3716700260026,3716700220022,4986.695114612987
4823,3716700210021,3716700220022,10261.006576341384
4824,3716700030003,3716700110011,5310.190273337974
4825,3716700030003,3716700160016,6898.214749948656
4826,3716700030003,3716700020002,2312.4736402877093
4827,3716700220022,37179011011,25778.310898860374
4828,3716700110011,3716700160016,12287.216265509414
4829,3716700110011,3716700020002,3641.005761190254
4830,3716700250025,3702510-0010-00,19871.381655495814
4831,3716700250025,37179012012,28568.84827815329
4832,3716700250025,37179011011,21191.86310813195
4833,37195PRWCPRWC,37195PRWBPRWB,4014.2338345469675
4834,37195PRWCPRWC,37195PRWAPRWA,3513.033297750885
4835,37195PRWCPRWC,37195PRWJPRWJ,633.0001857265606
4836,37195PRWCPRWC,37195PRWKPRWK,477.93919965519933
4837,37195PRWCPRWC,37195PRWDPRWD,3853.07604088142
4838,37195PRWCPRWC,37195PRWIPRWI,3551.419351379898
4839,37195PRWBPRWB,37195PRWAPRWA,2812.163862468289
4840,37195PRWBPRWB,37195PRWHPRWH,4405.056058221134
4841,37195PRWBPRWB,37195PRWQPRWQ,303.79685470136064
4842,37195PRWBPRWB,37195PRWIPRWI,4817.341632316229
4843,37195PRWBPRWB,37195PRWRPRWR,1170.7971915052358
4844,37195PRWPPRWP,37195PRWLPRWL,4259.60418426458
4845,37195PRWPPRWP,37195PRTAPRTA,4409.981473334437
4846,37195PRWPPRWP,37195PRWJPRWJ,7366.273220222769
4847,37195PRWPPRWP,37195PRWKPRWK,7183.627191223597
4848,37195PRWLPRWL,37195PRTAPRTA,4762.59020673649
4849,37195PRWLPRWL,37195PRWMPRWM,4744.292084383778
4850,37195PRWLPRWL,37195PRWKPRWK,2607.417244891474
4851,37195PRWLPRWL,37195PRWDPRWD,3591.5714044021483
4852,37195PROLPROL,37195PRBLPRBL,10681.636147584724
4853,37195PROLPROL,37195PRSPPRSP,43792.78188812879
4854,37195PROLPROL,37195PRTAPRTA,24998.5341128046
4855,37195PROLPROL,37195PRWJPRWJ,5700.1961224912475
4856,37195PROLPROL,37195PRCRPRCR,24152.520372501986
4857,37195PRWAPRWA,37195PRWEPRWE,5585.6506021910745
4858,37195PRWAPRWA,37195PRWDPRWD,2998.8756948339637
4859,37195PRWAPRWA,37195PRWRPRWR,771.8217214123507
4860,37195PRWEPRWE,37195PRTOPRTO,11258.660796102322
4861,37195PRWEPRWE,37195PRWMPRWM,10151.070566802951
4862,37195PRWEPRWE,37195PRWDPRWD,2134.4746301457826
4863,37195PRWEPRWE,37195PRWRPRWR,12193.80690196828
4864,37195PRBLPRBL,37195PRWJPRWJ,6366.383868546575
4865,37195PRBLPRBL,37195PRWHPRWH,13833.216746994283
4866,37195PRBLPRBL,37195PRWIPRWI,12599.501724100079
4867,37195PRBLPRBL,37195PRCRPRCR,26086.78262820249
4868,37195PRBLPRBL,37195PRSTPRST,36565.34637716438
4869,37195PRSPPRSP,37195PRCRPRCR,25099.08956546126
4870,37195PRWNPRWN,37195PRWHPRWH,7283.71245030534
4871,37195PRWNPRWN,37195PRWQPRWQ,5917.499470986068
4872,37195PRWNPRWN,37195PRGAPRGA,9903.161164305284
4873,37195PRWNPRWN,37195PRWRPRWR,13766.238296635549
4874,37195PRWNPRWN,37195PRSTPRST,11985.76790876164
4875,37195PRTOPRTO,37195PRTAPRTA,5912.2688894433995
4876,37195PRTOPRTO,37195PRWMPRWM,2599.141081162897
4877,37195PRTOPRTO,37195PRGAPRGA,43596.10319731858
4878,37195PRTOPRTO,37195PRWRPRWR,15130.389281605872
4879,37195PRTOPRTO,3706510011001,0.0
4880,37195PRTOPRTO,3706514011401,22198.478321263065
4881,37195PRTOPRTO,3706513011301,13130.22513595224
4882,37195PRTAPRTA,37195PRWJPRWJ,3739.446523971162
4883,37195PRTAPRTA,37195PRWMPRWM,10864.23321985507
4884,37195PRSAPRSA,37195PRGAPRGA,39769.488604415965
4885,37195PRSAPRSA,37195PRSTPRST,18481.78060639821
4886,37195PRSAPRSA,3706509010901,21817.2736109093
4887,37195PRWJPRWJ,37195PRWKPRWK,3848.3298211737765
4888,37195PRWJPRWJ,37195PRWIPRWI,13538.887866533461
4889,37195PRWHPRWH,37195PRWQPRWQ,4041.955666528262
4890,37195PRWHPRWH,37195PRWIPRWI,5436.471498585566
4891,37195PRWHPRWH,37195PRSTPRST,8394.929150800346
4892,37195PRWMPRWM,37195PRWDPRWD,2908.8836951981943
4893,37195PRWKPRWK,37195PRWDPRWD,2575.790939617547
4894,37195PRWQPRWQ,37195PRWRPRWR,4273.073772414249
4895,37195PRGAPRGA,37195PRWRPRWR,3585.395972557181
4896,37195PRGAPRGA,37195PRSTPRST,9662.041883433772
4897,37195PRGAPRGA,3706510011001,4863.774759567532
4898,37195PRGAPRGA,3706513011301,0.0
4899,37195PRGAPRGA,3706509010901,3013.6683598097106
4900,37197BNVLBNVL,37197DCRKDCRK,9425.146846491276
4901,37197BNVLBNVL,37197NFALNFAL,6049.831243084877
4902,37197BNVLBNVL,37197NKNBNKNB,30549.088329118415
4903,37197BNVLBNVL,37197NLIBNLIB,26303.364679654973
4904,37197BNVLBNVL,37197SFALSFAL,5471.604081973593
4905,37197BNVLBNVL,37197SKNBSKNB,1054.3131161387696
4906,37197DCRKDCRK,37197NBCKNBCK,6915.063703470782
4907,37197DCRKDCRK,37197NLIBNLIB,16460.510832271662
4908,37197DCRKDCRK,37197SBCKSBCK,10927.757627464189
4909,37197DCRKDCRK,37197SKNBSKNB,17551.27099621096
4910,37197DCRKDCRK,37197SLIBSLIB,20706.464200736602
4911,37197DCRKDCRK,37097EMEM,22172.583479032146
4912,37197EBNDEBND,37197FBSHFBSH,44132.08616281294
4913,37197EBNDEBND,37197NFALNFAL,22386.17349347052
4914,37197EBNDEBND,37197SFALSFAL,18395.325385351443
4915,37197FBSHFBSH,37197NLIBNLIB,12238.522463823034
4916,37197FBSHFBSH,37197SFALSFAL,17416.493075584363
4917,37197FBSHFBSH,37197SLIBSLIB,27676.0014215775
4918,37197NBCKNBCK,37197SBCKSBCK,43880.11191216334
4919,37197NBCKNBCK,37197SKNBSKNB,37209.31430456469
4920,37197NFALNFAL,37197SFALSFAL,36045.00695108842
4921,37197NKNBNKNB,37197SKNBSKNB,53023.945245671865
4922,37197NLIBNLIB,37197SFALSFAL,18669.68244374862
4923,37197NLIBNLIB,37197SLIBSLIB,36549.21264158458
4924,37197SBCKSBCK,37097EMEM,18727.69193453365
4925,37197SBCKSBCK,37097UGUG,28083.00723272073
4926,37045WACOWACO,37045S5S5,25862.508591597812
4927,37045WACOWACO,37045FALSTNFALSTN,15595.75461360597
4928,37045WACOWACO,37045OAKGROAKGR,34943.25318512122
4929,37045WACOWACO,370713737,17226.91919725878
4930,37045WACOWACO,370713636,16202.762035685377
4931,37045CASARCASAR,37045POLKVLPOLKVL,44987.71096859647
4932,37045CASARCASAR,37045MULLSMULLS,38216.341531054306
4933,37045CASARCASAR,3716110A10A,5249.660482081578
4934,37045LAWNDLLAWNDL,37045S5S5,275.8840740685592
4935,37045LAWNDLLAWNDL,37045POLKVLPOLKVL,35806.7932572389
4936,37045LAWNDLLAWNDL,37045MULLSMULLS,11754.980915295606
4937,37045LAWNDLLAWNDL,37045S8S8,5546.723206052689
4938,37045LAWNDLLAWNDL,37045FALSTNFALSTN,25832.477861548574
4939,37045LAWNDLLAWNDL,37045S4S4,26366.557248280424
4940,37045S5S5,37045S8S8,8625.08508199265
4941,37045S5S5,37045S6S6,14152.04144162091
4942,37045S5S5,37045FALSTNFALSTN,8484.907999707255
4943,37045S5S5,37045S1S1,4866.559427805686
4944,37045S5S5,37045OAKGROAKGR,8069.657335277111
4945,37045S5S5,37045S2S2,2096.198415402779
4946,37045S5S5,37045BETHWRBETHWR,0.0
4947,37045POLKVLPOLKVL,37045MULLSMULLS,11595.50365356336
4948,37045POLKVLPOLKVL,37045LATTLATT,11646.103427764232
4949,37045POLKVLPOLKVL,37045KINGSTKINGST,32942.45653022674
4950,37045POLKVLPOLKVL,37045S4S4,198.17900985571856
4951,37045POLKVLPOLKVL,3716110A10A,4720.490741144685
4952,37045POLKVLPOLKVL,371611111,1285.439361939536
4953,37045KM3KM3,37045GROVERGROVER,1373.797379198024
4954,37045KM3KM3,37045KM4KM4,16837.146430786437
4955,37045KM3KM3,37045KM2KM2,18134.877301343375
4956,37045KM3KM3,37045BETHWRBETHWR,8687.155353548224
4957,37045BSPGSBSPGS,37045LATTLATT,23037.083099947162
4958,37045BSPGSBSPGS,37045MRB-YOMRB-YO,39279.614169704306
4959,37045BSPGSBSPGS,37045SHANGISHANGI,28914.738004164305
4960,37045BSPGSBSPGS,37045H-SPGSH-SPGS,25839.9358439378
4961,37045MULLSMULLS,37045FALSTNFALSTN,26231.423037755823
4962,37045LATTLATT,37045KINGSTKINGST,28808.883173047394
4963,37045LATTLATT,37045S4S4,13867.619091081837
4964,37045LATTLATT,37045MRB-YOMRB-YO,20899.913282318925
4965,37045LATTLATT,37045SHANGISHANGI,18531.728242543264
4966,37045LATTLATT,371611111,2837.444803044495
4967,37045GROVERGROVER,37045KM4KM4,12199.987329675412
4968,37045GROVERGROVER,37045RIPPYRIPPY,14241.216727141356
4969,37045GROVERGROVER,37045BETHWRBETHWR,35067.63024050451
4970,37045S8S8,37045S4S4,17044.508313129572
4971,37045S8S8,37045S1S1,14312.494995957735
4972,37045S7S7,37045S6S6,15033.74246910103
4973,37045S7S7,37045S4S4,0.0
4974,37045S7S7,37045S2S2,0.0
4975,37045S7S7,37045SHANGISHANGI,17549.508479388238
4976,37045S7S7,37045S3S3,10277.498379145514
4977,37045S6S6,37045OAKGROAKGR,0.0
4978,37045S6S6,37045RIPPYRIPPY,33966.2136834962
4979,37045S6S6,37045S2S2,16629.63676816043
4980,37045S6S6,37045SHANGISHANGI,9770.00493966429
4981,37045S6S6,37045S3S3,0.0
4982,37045S6S6,37045BETHWRBETHWR,9123.212635116666
4983,37045KM4KM4,37045KM2KM2,7563.9344651383435
4984,37045KM4KM4,370712222,4950.062730304729
4985,37045KM2KM2,37045OAKGROAKGR,10774.575262146464
4986,37045KM2KM2,37045BETHWRBETHWR,4961.901695010477
4987,37045KM2KM2,37045KM1KM1,19905.06532804488
4988,37045KM2KM2,370712222,91.2135015405927
4989,37045KINGSTKINGST,37045S4S4,14666.657072459851
4990,37045S4S4,37045S1S1,3558.2029531834223
4991,37045S4S4,37045SHANGISHANGI,10038.311489759088
4992,37045S4S4,37045S3S3,11587.117438238143
4993,37045S1S1,37045S2S2,17732.227705903446
4994,37045S1S1,37045S3S3,534.1547831883927
4995,37045OAKGROAKGR,37045BETHWRBETHWR,18639.820494585434
4996,37045OAKGROAKGR,37045KM1KM1,22984.672119715804
4997,37045OAKGROAKGR,370712020,1918.2671337243696
4998,37045OAKGROAKGR,370713737,3386.089514836425
4999,37045OAKGROAKGR,370713333,4448.828049564972
5000,37045RIPPYRIPPY,37045SHANGISHANGI,6796.514395656845
5001,37045RIPPYRIPPY,37045BETHWRBETHWR,5614.0716167534365
5002,37045S2S2,37045S3S3,1282.6991445048934
5003,37045MRB-YOMRB-YO,37045H-SPGSH-SPGS,23679.620682414043
5004,37045MRB-YOMRB-YO,3716105A05A,6261.66188607226
5005,37045MRB-YOMRB-YO,371611111,13923.960259410167
5006,37045SHANGISHANGI,37045H-SPGSH-SPGS,13433.494685337299
5007,37045SHANGISHANGI,37045S3S3,0.0
5008,37045H-SPGSH-SPGS,3716105A05A,3816.4459903372945
5009,37045KM1KM1,370712020,13652.61815959399
5010,37045KM1KM1,370712121,1838.1149700371589
5011,37045KM1KM1,370712222,1309.8794307047617
5012,370190707,370192222,40237.38035878028
5013,370190707,370191010,4591.588332787577
5014,370190707,370192121,30113.106410692646
5015,370190707,370190808,28144.844479461946
5016,370190707,370190404,38629.205446685824
5017,370190707,370190909,16958.362560312496
5018,370192222,370192020,3990.272128512096
5019,370192222,370191010,16854.533902348154
5020,370192222,370192323,40932.91985736866
5021,370192222,370190808,7094.580607645968
5022,370192222,370190909,32501.058149662025
5023,370192020,370191313,22297.539794464792
5024,370192020,370191414,3512.349153893012
5025,370192020,370191515,12082.824831735747
5026,370192020,370192323,920.9327558366566
5027,370192020,370191212,27591.506376193694
5028,370191717,370191313,9209.47685681212
5029,370191717,370191919,13992.747945381936
5030,370191717,370191616,19401.102701847503
5031,370191717,370191515,48455.215764958324
5032,370191717,370191818,80643.40933660453
5033,370190101,370190505,51226.92742471115
5034,370190101,370190202,34438.1283554925
5035,370190101,37141CT03CT03,37140.86678258377
5036,370191111,370191313,55674.686078341365
5037,370191111,370191010,76183.74875765503
5038,370191111,370190505,18489.34076544177
5039,370191111,370191818,47884.45127294611
5040,370191111,370191212,28013.75328650198
5041,370191111,370190606,17702.134081878452
5042,370191313,370191414,20218.082456407174
5043,370191313,370191515,6448.701349607943
5044,370191313,370191818,35473.62623369577
5045,370191313,370191212,2212.767594375007
5046,370191010,370192323,28230.1513951606
5047,370191010,370192121,35008.83162208506
5048,370191010,370190808,13884.460471068087
5049,370191010,370191212,24524.528655034504
5050,370191010,370190606,27854.380765456182
5051,370190505,370190202,10579.308308050178
5052,370190505,370192121,14619.869572002015
5053,370190505,370190404,18975.730449367464
5054,370190505,370190606,55530.18437786309
5055,370191919,370191616,16902.160471794057
5056,370191616,370191515,23690.232035236117
5057,370191414,370191515,38207.01113819194
5058,370190202,370190404,14960.395740167829
5059,370190202,370190303,58430.75359215304
5060,370190202,37141CT03CT03,20159.669124636173
5061,370190202,37141GR06GR06,809.6148062286788
5062,370192323,370191212,2562.8222241790636
5063,370192121,370190404,21957.67352354936
5064,370192121,370190606,51479.932670812595
5065,370190808,370190909,21759.162079930775
5066,370190404,370190303,27614.313375828224
5067,37125LTRLTR,37125VSSVSS,22477.1191627246
5068,37125LTRLTR,37125CAMCAM,5432.115180871712
5069,37125LTRLTR,37125NSPNSP,13652.644571702793
5070,37125LTRLTR,37051G11G11,3467.1909966114154
5071,37125PHCPHC,37125PHAPHA,12851.542731312424
5072,37125PHCPHC,37125WABWAB,26113.47022891543
5073,37125PHCPHC,37125PHB2PHB2,2683.9095269079558
5074,37125RBNRBN,37125DHRDHR,13497.268009003385
5075,37125RBNRBN,37125WEMWEM,39645.43183388727
5076,37125RBNRBN,37125BENBEN,32551.745589707625
5077,37125DHRDHR,37125CARCAR,68500.69900581372
5078,37125DHRDHR,37125BENBEN,10282.032094376807
5079,37125WEMWEM,37125BENBEN,28906.280235527585
5080,37125CARCAR,37125VSSVSS,3181.146363678875
5081,37125CARCAR,37125BENBEN,7843.602050429723
5082,37125CARCAR,37125WNDWND,9480.691297522033
5083,37125CARCAR,37125CAMCAM,17503.018164721787
5084,37125CARCAR,37125EUREUR,29186.68088957232
5085,37125CARCAR,37125EWDEWD,36383.82847348423
5086,37125CARCAR,37105DD,39464.42195121706
5087,37125PHAPHA,37125WABWAB,18638.585279567087
5088,37125PHAPHA,37125WNDWND,29033.95259024279
5089,37125PHAPHA,37125PHB2PHB2,7540.064637488179
5090,37125PHAPHA,37125TLTTLT,14874.214357714096
5091,37125PHAPHA,37125PHB1PHB1,2552.446300333766
5092,37125PHAPHA,37125EWDEWD,12769.91255964953
5093,37125EABEAB,37125WABWAB,16055.905814812315
5094,37125EABEAB,37125PBFPBF,12423.860373170572
5095,37125EABEAB,37125PDNPDN,41157.48926261493
5096,37125VSSVSS,37125CAMCAM,34828.51315239484
5097,37125VSSVSS,37125EUREUR,7191.082315750027
5098,37125VSSVSS,37125KWDKWD,19566.55265556002
5099,37125VSSVSS,37125NSPNSP,12105.914544652724
5100,37125WABWAB,37125SSPSSP,5524.111661260136
5101,37125WABWAB,37125WNDWND,42281.2659788099
5102,37125WABWAB,37125PBFPBF,51618.45539728101
5103,37125WABWAB,37125PHB2PHB2,21775.07106238498
5104,37125WABWAB,37125PDNPDN,1584.447903267333
5105,37125WABWAB,371531010,13680.698519474565
5106,37125BENBEN,37125WNDWND,17726.208018651218
5107,37125BENBEN,37125SLSSLS,28961.105252647925
5108,37125SSPSSP,37125PHB2PHB2,10723.002958880108
5109,37125SSPSSP,37125PHB1PHB1,9232.725060572096
5110,37125SSPSSP,37125PDNPDN,5925.015382210804
5111,37125SSPSSP,37125KWDKWD,13998.509094040837
5112,37125SSPSSP,37125NSPNSP,4518.34005960096
5113,37125WNDWND,37125SLSSLS,65837.24698526542
5114,37125WNDWND,37125TLTTLT,8303.559592197409
5115,37125WNDWND,37125EWDEWD,12912.843456692894
5116,37125WNDWND,371531010,889.9286769588319
5117,37125CAMCAM,37105CC,44904.67213264605
5118,37125CAMCAM,37105DD,11987.722990082317
5119,37125PBFPBF,371531010,56897.414111590406
5120,37125PBFPBF,3716588,0.0
5121,37125PHB2PHB2,37125PHB1PHB1,1199.2396773092726
5122,37125TLTTLT,37125EWDEWD,9695.46061194622
5123,37125PHB1PHB1,37125KWDKWD,20331.65380506006
5124,37125PHB1PHB1,37125EWDEWD,5416.95823297747
5125,37125EUREUR,37125KWDKWD,35597.8721995886
5126,37125EUREUR,37125EWDEWD,6957.179212873928
5127,37125PDNPDN,37125NSPNSP,20262.095631453274
5128,37125KWDKWD,37125EWDEWD,13325.860759598625
5129,37125KWDKWD,37125NSPNSP,19553.769924101332
5130,370090404,370091616,9148.795370932292
5131,370090404,370091414,25117.968614415928
5132,370090404,370090303,23797.827624447345
5133,370091616,370091313,20080.62823409259
5134,370091616,370091414,50888.54797125895
5135,370091616,370092020,15558.905828924118
5136,370091313,370092020,24906.638817855706
5137,370091313,370090909,30608.118496173152
5138,370091313,370091515,12651.193992332543
5139,370091414,370092020,38868.44906564938
5140,370091414,370090303,21640.956041053287
5141,370092020,370090909,44927.190406405214
5142,370092020,370090303,27859.75080020135
5143,370092020,370090202,27368.96957990154
5144,370092020,370091111,3216.5713957582466
5145,370090909,370091515,23851.266878639948
5146,370090909,370091111,55785.277732784
5147,370091515,370091111,39793.66930841299
5148,370091515,370050606,8906.37414928385
5149,370091515,370050202,20303.339562945876
5150,370091212,370090303,25711.09260710598
5151,370091212,370091010,22666.3396974349
5152,370090303,370091010,11174.529753331084
5153,370090303,370090202,28949.73790065235
5154,370091010,370090202,21044.177206433356
5155,370091010,370091818,33642.138645025545
5156,370090202,370091111,10699.616624636084
5157,370090202,370091717,31622.000871856868
5158,370090202,370090707,30644.429778535377
5159,370090202,370091818,206.76986919801948
5160,370091111,370091717,28944.083452501643
5161,370091111,370090606,53780.15733909554
5162,370091111,370050606,13406.899173977878
5163,370091111,370050505,14930.996366627181
5164,370091717,370090707,29781.1036784804
5165,370091717,370090606,27739.19838253211
5166,370091717,370090808,21670.859912431908
5167,370090707,370091818,24258.809357897557
5168,370090707,370090808,24237.711103055928
5169,370090606,370090808,4734.5978029351645
5170,370091818,370090808,19712.376376597585
5171,371210101,371210606,24286.902491251465
5172,371210101,371210303,16987.77165741289
5173,371210101,371210909,33063.63196353837
5174,371210101,371210808,3114.9287237045405
5175,371210404,371210303,5080.299859087557
5176,371210404,371210909,32514.222319314656
5177,371210606,371210505,34914.296864706324
5178,371210606,371210303,25796.04101348888
5179,371210606,371210808,4562.463738057151
5180,371210707,371210202,25080.0522586834
5181,371210505,371210808,14558.51129970496
5182,371210505,371210202,12894.934235078303
5183,371210303,371210909,11309.566984507217
5184,371210808,371210202,14009.391467283196
5185,371530505,371530404,16557.55744950877
5186,371530505,371530101,8494.278526039709
5187,371530505,371530707,2599.386410346314
5188,371530505,371530606,10730.514730547253
5189,371530909,371530404,13600.413897999351
5190,371530909,371530808,43435.86534463046
5191,371530909,371530707,17245.73702391477
5192,371530909,3716599,15910.488963639673
5193,371530909,371651010,29097.47186764999
5194,371531414,371531515,24721.41961939398
5195,371530404,371530101,7383.486614105442
5196,371530404,371530808,235.00943288286535
5197,371530404,371530707,13939.078657034153
5198,371530101,371530808,19833.540438509113
5199,371530101,371530202,61546.00980386845
5200,371530101,371531111,0.0
5201,371530101,371530606,29989.140471062998
5202,371530808,371530202,0.0
5203,371530808,371531111,38768.62854922734
5204,371530808,371531010,11231.764041639739
5205,371530808,3716588,24991.020002993017
5206,371530808,3716599,23024.52695409745
5207,371531616,371530202,37236.90153662906
5208,371531616,371531515,27849.5776881798
5209,371531616,371531212,26900.70525316406
5210,371531616,371530303,0.0
5211,371530202,371531212,0.0
5212,371530202,371531111,5517.760432835933
5213,371530202,371530303,41326.517366002874
5214,371531313,371531515,32532.178609703067
5215,371531313,371531212,64100.47210539983
5216,371531313,371531010,20035.142130529475
5217,371531515,371531212,393.1333179681483
5218,371531212,371531111,11607.894116959877
5219,371531212,371531010,14735.902793556892
5220,371531212,371530303,16028.701399422851
5221,371531111,371531010,49177.25420042554
5222,371531111,371530303,5714.156981725779
5223,371531010,3716588,39632.944404695474
5224,371530707,371530606,23094.35246502531
5225,37131LAKE-GLAKE G,37131GASTONGASTON,16622.67614351975
5226,37131GASTONGASTON,37131PLEASAPLEASA,8924.430886899776
5227,37131GASTONGASTON,37131GARYSBGARYSB,10846.130604690861
5228,37131SEABOASEABOA,37131PLEASAPLEASA,16412.38774773414
5229,37131SEABOASEABOA,37131GARYSBGARYSB,34762.64992227486
5230,37131SEABOASEABOA,37131GALATIGALATI,20985.031610595917
5231,37131SEABOASEABOA,37131JACKSOJACKSO,20801.36499578222
5232,37131SEABOASEABOA,37131CREEKSCREEKS,2852.3071558681395
5233,37131RICH-SRICH S,37131WOODLAWOODLA,36028.031341320995
5234,37131RICH-SRICH S,37131REHOBEREHOBE,56067.28896525338
5235,37131RICH-SRICH S,37131LASKERLASKER,7855.167746266596
5236,37131RICH-SRICH S,37091SJSJ,2759.115162945389
5237,37131RICH-SRICH S,37091MLML,4657.385985374976
5238,37131SEVERNSEVERN,37131GALATIGALATI,13862.436877504531
5239,37131SEVERNSEVERN,37131NEWTOWNEWTOW,7926.288176797951
5240,37131SEVERNSEVERN,37131PENDLEPENDLE,44883.75596455766
5241,37131SEVERNSEVERN,37091CMCM,39005.44453356444
5242,37131SEVERNSEVERN,37091BRBR,31537.001868791212
5243,37131SEVERNSEVERN,37091M1M1,10124.736224789722
5244,37131PLEASAPLEASA,37131GARYSBGARYSB,25750.566484924067
5245,37131GARYSBGARYSB,37131JACKSOJACKSO,16962.614688480604
5246,37131GARYSBGARYSB,37131REHOBEREHOBE,3368.543608667713
5247,37131GALATIGALATI,37131PENDLEPENDLE,7247.7130156615785
5248,37131GALATIGALATI,37131CREEKSCREEKS,54064.58097603977
5249,37131GALATIGALATI,37131CONWAYCONWAY,7949.06457388918
5250,37131NEWTOWNEWTOW,37131PENDLEPENDLE,12019.329007783745
5251,37131NEWTOWNEWTOW,37131WOODLAWOODLA,8713.721678137767
5252,37131NEWTOWNEWTOW,37131CONWAYCONWAY,15131.668825084469
5253,37131NEWTOWNEWTOW,37131MILWAUMILWAU,16784.319318001824
5254,37131NEWTOWNEWTOW,37091M2M2,10412.349213168467
5255,37131NEWTOWNEWTOW,37091M1M1,11101.722401960531
5256,37131NEWTOWNEWTOW,37091SJSJ,0.0
5257,37131PENDLEPENDLE,37131CONWAYCONWAY,41230.07501483645
5258,37131WOODLAWOODLA,37131LASKERLASKER,2261.382388212039
5259,37131WOODLAWOODLA,37131MILWAUMILWAU,9988.419773725058
5260,37131WOODLAWOODLA,37131POTECAPOTECA,17059.698195009332
5261,37131WOODLAWOODLA,37091M2M2,0.0
5262,37131WOODLAWOODLA,37091SJSJ,13155.753748607187
5263,370570202,370578080,29481.224830206913
5264,370570202,370577272,11188.781841151433
5265,370575050,370574848,24012.688182812406
5266,370575050,370572626,4831.652362660498
5267,370575050,370578282,7355.5681486667545
5268,370575050,370572424,2964.9172257998302
5269,370575050,370574646,11446.695035684084
5270,370575050,370578484,21754.569349814996
5271,370571010,370575252,8678.034366510632
5272,370571010,370574040,24756.19863209334
5273,370571010,370572828,10634.630664354685
5274,370571010,370573030,7320.1124868572615
5275,370571010,370575858,27195.170518401934
5276,370571010,370570606,10595.68404718673
5277,370574848,370572828,10802.517103166017
5278,370574848,370572626,4361.461914758452
5279,370574848,370577878,27800.912472905522
5280,370576060,370576868,6643.3629006229
5281,370576060,370577272,30307.46480964652
5282,370576060,370576262,10287.000007362678
5283,370576060,370576464,1570.439299806078
5284,370575252,370574040,8897.913985875008
5285,370575252,370575454,9102.377689156514
5286,370575252,370575858,16678.618968128616
5287,370575252,370570808,15337.88266705689
5288,370575252,370572020,16615.263260936714
5289,370575252,370571818,23430.531316346533
5290,370575252,370571414,5490.373190582868
5291,370574040,370573030,13751.821854494015
5292,370574040,370570808,12930.647721724948
5293,370574040,370572020,7595.818826141668
5294,370574040,370573838,15822.145528489898
5295,370572828,370572626,8675.974362119548
5296,370572828,370573030,4126.2228226058705
5297,370572828,370573434,1216.5672267069745
5298,370572828,370577878,11241.087351413087
5299,370572828,370570606,439.8441821268127
5300,370572828,370573232,6588.2934227946025
5301,370577070,370577272,29715.780036849246
5302,370577070,370572222,8319.98560243
5303,370577070,370577474,34114.616268744845
5304,370577070,370578282,13675.065107511928
5305,370577070,370576666,0.0
5306,370577070,370574444,11361.378633991286
5307,370577070,370576464,11388.378456753811
5308,370577676,370576868,19807.309175735136
5309,370577676,370577474,4831.164803538731
5310,370577676,370576666,10860.91022987699
5311,370577676,370574242,18532.310025464416
