Unnamed: 0_level_0,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity
VTD,Total,Male,Male %,Female,Female %,Undes.,Undes.,Total,18-25,18-25 %,26-40,26-40 %,41-65,41-65 %,66+,66+ %,Total,Hispanic,Hisp %,Non-Hisp,Non H %,Undesign.,Undes. %
R1,1113,454,0.40790655885,655,0.588499550764,4,0.00359389038634,1113,117,0.105121293801,218,0.195867026056,502,0.451033243486,276,0.247978436658,1113,2,0.00179694519317,976,0.876909254268,135,0.121293800539
R2,1457,632,0.433768016472,821,0.563486616335,4,0.00274536719286,1457,132,0.0905971173644,298,0.204529855868,639,0.43857240906,388,0.266300617708,1457,5,0.00343170899108,1249,0.857240905971,203,0.139327385038
W,896,408,0.455357142857,486,0.542410714286,2,0.00223214285714,896,80,0.0892857142857,197,0.219866071429,428,0.477678571429,191,0.213169642857,896,0,0.0,813,0.907366071429,83,0.0926339285714
W1,3132,1324,0.422733077905,1801,0.57503192848,7,0.0022349936143,3132,354,0.113026819923,631,0.201468710089,1385,0.44220945083,762,0.243295019157,3132,8,0.00255427841635,2715,0.866858237548,409,0.130587484036
W2,3207,1327,0.413782351107,1874,0.584346741503,6,0.00187090739008,3207,333,0.10383536015,673,0.209853445588,1479,0.461178671656,722,0.225132522607,3207,12,0.00374181478017,2807,0.875272840661,388,0.120985344559
CCREEK,2231,1064,0.476916181085,1167,0.523083818915,0,0.0,2231,207,0.0927835051546,491,0.220080681309,1060,0.475123263111,473,0.212012550426,2231,7,0.0031376064545,1970,0.883012102196,254,0.113850291349
DYSART,1819,855,0.470038482683,964,0.529961517317,0,0.0,1819,187,0.102803738318,449,0.246838922485,879,0.483232545355,304,0.167124793843,1819,1,0.000549752611325,1614,0.887300714678,204,0.11214953271
FORT-1,1274,567,0.445054945055,707,0.554945054945,0,0.0,1274,111,0.0871271585557,318,0.249607535322,560,0.43956043956,285,0.223704866562,1274,2,0.00156985871272,1134,0.89010989011,138,0.108320251177
FORT-2,1146,547,0.477312390925,599,0.522687609075,0,0.0,1146,93,0.0811518324607,278,0.242582897033,511,0.44589877836,264,0.230366492147,1146,7,0.00610820244328,1019,0.889179755672,120,0.104712041885
GLENWD,1597,777,0.486537257358,820,0.513462742642,0,0.0,1597,140,0.0876643706951,371,0.232310582342,775,0.485284909205,311,0.194740137758,1597,8,0.00500939261115,1472,0.921728240451,117,0.073262366938
HIGGIN,1138,548,0.481546572935,590,0.518453427065,0,0.0,1138,118,0.103690685413,253,0.222319859402,523,0.459578207381,244,0.214411247803,1138,9,0.0079086115993,1036,0.910369068541,93,0.0817223198594
M.COVE,1589,758,0.477029578351,831,0.522970421649,0,0.0,1589,181,0.113908118313,362,0.227816236627,768,0.483322844556,278,0.174952800503,1589,2,0.00125865324103,1436,0.903713027061,151,0.0950283196979
MAR-1,2638,1191,0.451478392722,1447,0.548521607278,0,0.0,2638,256,0.0970432145565,562,0.213040181956,1233,0.46739954511,587,0.222517058378,2638,16,0.00606520090978,2403,0.910917361638,219,0.0830174374526
MAR-2,1611,698,0.433271260087,913,0.566728739913,0,0.0,1611,166,0.103041589075,359,0.222842954687,658,0.408441961515,428,0.265673494724,1611,19,0.0117939168218,1427,0.885785226567,165,0.102420856611
MAR-3,871,419,0.481056257176,452,0.518943742824,0,0.0,871,87,0.0998851894374,242,0.277841561424,376,0.43168771527,166,0.190585533869,871,7,0.00803673938002,782,0.897818599311,82,0.0941446613088
MAR-4,1023,459,0.448680351906,564,0.551319648094,0,0.0,1023,106,0.103616813294,272,0.265884652981,429,0.41935483871,216,0.211143695015,1023,18,0.0175953079179,903,0.882697947214,102,0.099706744868
MAR-5,912,412,0.451754385965,500,0.548245614035,0,0.0,912,93,0.101973684211,200,0.219298245614,405,0.444078947368,214,0.234649122807,912,8,0.00877192982456,818,0.896929824561,86,0.094298245614
N.COVE,760,359,0.472368421053,401,0.527631578947,0,0.0,760,86,0.113157894737,140,0.184210526316,354,0.465789473684,180,0.236842105263,760,2,0.00263157894737,699,0.919736842105,59,0.0776315789474
NEBO,2631,1254,0.476624857469,1377,0.523375142531,0,0.0,2631,218,0.0828582288103,557,0.211706575447,1301,0.494488787533,555,0.21094640821,2631,10,0.00380083618396,2404,0.913721018624,217,0.0824781451919
PLEASA,2063,975,0.472612699952,1088,0.527387300048,0,0.0,2063,213,0.103247697528,430,0.208434318953,951,0.460979156568,469,0.227338826951,2063,5,0.00242365487155,1892,0.917111003393,166,0.0804653417353
T.COVE,796,397,0.498743718593,399,0.501256281407,0,0.0,796,77,0.0967336683417,166,0.208542713568,352,0.442211055276,201,0.252512562814,796,2,0.00251256281407,708,0.889447236181,86,0.108040201005
WEST-M,3173,1458,0.459502048535,1715,0.540497951465,0,0.0,3173,327,0.103057043807,740,0.233217774976,1474,0.46454459502,632,0.199180586196,3173,11,0.00346675070911,2862,0.901985502679,300,0.094547746612
001,1528,698,0.456806282723,818,0.535340314136,12,0.00785340314136,1528,102,0.0667539267016,488,0.319371727749,683,0.446989528796,255,0.166884816754,1528,12,0.00785340314136,1331,0.871073298429,185,0.121073298429
002,2760,1208,0.43768115942,1501,0.54384057971,51,0.0184782608696,2760,213,0.0771739130435,1400,0.507246376812,957,0.346739130435,190,0.0688405797101,2760,31,0.011231884058,2180,0.789855072464,549,0.198913043478
003,2410,1007,0.417842323651,1354,0.561825726141,49,0.0203319502075,2410,377,0.15643153527,667,0.276763485477,1064,0.441493775934,302,0.12531120332,2410,59,0.0244813278008,1734,0.719502074689,617,0.25601659751
004,2296,961,0.418554006969,1287,0.560540069686,48,0.0209059233449,2296,263,0.114547038328,672,0.292682926829,1020,0.44425087108,341,0.148519163763,2296,72,0.0313588850174,1773,0.772212543554,451,0.196428571429
005,1527,664,0.434839554682,826,0.540929927963,37,0.0242305173543,1527,225,0.147347740668,514,0.33660772757,617,0.404060248854,171,0.111984282908,1527,49,0.0320890635232,1079,0.706614276359,399,0.261296660118
006,2665,1045,0.392120075047,1545,0.579737335835,75,0.0281425891182,2665,401,0.150469043152,992,0.372232645403,905,0.339587242026,367,0.137711069418,2665,79,0.0296435272045,1855,0.696060037523,731,0.274296435272
007,1773,786,0.44331641286,959,0.540891144952,28,0.0157924421884,1773,105,0.0592216582064,724,0.408347433728,687,0.387478849408,257,0.144952058658,1773,34,0.019176536943,1415,0.798082346306,324,0.182741116751
008,2325,1018,0.437849462366,1274,0.547956989247,33,0.0141935483871,2325,373,0.160430107527,474,0.203870967742,1035,0.445161290323,443,0.190537634409,2325,12,0.00516129032258,1948,0.837849462366,365,0.156989247312
009,3112,1481,0.475899742931,1588,0.51028277635,43,0.0138174807198,3112,175,0.056233933162,1193,0.383354755784,1388,0.446015424165,356,0.114395886889,3112,21,0.00674807197943,2616,0.840616966581,475,0.15263496144
010,2422,1159,0.47853014038,1239,0.511560693642,24,0.00990916597853,2422,130,0.0536746490504,1197,0.494219653179,938,0.387283236994,157,0.0648224607762,2422,19,0.00784475639967,2097,0.865813377374,306,0.126341866226
011,6179,3208,0.519177860495,2849,0.461077844311,122,0.0197442951934,6179,1040,0.168312024599,3083,0.498948049846,1564,0.25311539084,492,0.0796245347144,6179,76,0.0122997248746,4731,0.765657873442,1372,0.222042401683
012,4016,1567,0.390189243028,2322,0.578187250996,127,0.0316235059761,4016,1467,0.365288844622,1285,0.319970119522,921,0.229332669323,343,0.0854083665339,4016,55,0.0136952191235,2284,0.568725099602,1677,0.417579681275
013,3053,1597,0.523092040616,1374,0.450049132001,82,0.0268588273829,3053,377,0.123485096626,1444,0.472977399279,1014,0.332132328857,218,0.0714051752375,3053,45,0.0147396003931,2231,0.73075663282,777,0.254503766787
014,2465,1073,0.435294117647,1321,0.535902636917,71,0.0288032454361,2465,311,0.1261663286,781,0.316835699797,1083,0.439350912779,290,0.117647058824,2465,19,0.00770791075051,1723,0.698985801217,723,0.293306288032
015,2687,1277,0.475251209527,1387,0.516189058429,23,0.00855973204317,2687,136,0.0506140677335,1228,0.457015258653,1134,0.422032005955,189,0.0703386676591,2687,28,0.0104205433569,2271,0.845180498697,388,0.144398957946
016,3093,1217,0.393469123828,1821,0.588748787585,55,0.0177820885871,3093,334,0.107985774329,726,0.23472356935,1306,0.422243776269,727,0.235046880052,3093,18,0.00581959262852,2317,0.749110895571,758,0.245069511801
017,2309,902,0.390645300996,1316,0.569943698571,91,0.0394110004331,2309,310,0.134257254223,874,0.378518839324,855,0.370290168904,270,0.116933737549,2309,35,0.0151580770896,1559,0.675184062365,715,0.309657860546
018,1613,754,0.467451952883,855,0.530068195908,4,0.00247985120893,1613,121,0.0750154990701,294,0.182269063856,762,0.472411655301,436,0.270303781773,1613,3,0.0018598884067,1493,0.925604463732,117,0.0725356478611
019,1749,817,0.467124070898,923,0.527730131504,9,0.00514579759863,1749,117,0.0668953687822,502,0.287021154946,836,0.477987421384,294,0.168096054889,1749,9,0.00514579759863,1579,0.902801600915,161,0.0920526014866
020,2263,1048,0.463102076889,1190,0.525850640742,25,0.0110472823685,2263,133,0.0587715422006,962,0.425099425541,959,0.423773751657,209,0.092355280601,2263,14,0.00618647812638,1978,0.874060980999,271,0.119752540875
021,2123,907,0.427225624117,1176,0.553933113519,40,0.0188412623646,2123,176,0.0829015544041,953,0.448893075836,730,0.343853038154,264,0.124352331606,2123,23,0.0108337258596,1742,0.820536975977,358,0.168629298163
022,3741,1659,0.443464314354,1973,0.527399091152,109,0.0291365944935,3741,432,0.115477145148,1596,0.426623897354,1383,0.369687249399,330,0.0882117080994,3741,36,0.00962309542903,2777,0.742314889067,928,0.248062015504
023,1785,771,0.431932773109,954,0.534453781513,60,0.0336134453782,1785,203,0.113725490196,491,0.275070028011,853,0.477871148459,238,0.133333333333,1785,7,0.00392156862745,1214,0.680112044818,564,0.315966386555
024,2590,1087,0.419691119691,1416,0.546718146718,87,0.0335907335907,2590,341,0.13166023166,869,0.335521235521,1112,0.429343629344,268,0.103474903475,2590,27,0.0104247104247,1729,0.667567567568,834,0.322007722008
025,2597,1037,0.399306892568,1493,0.574894108587,67,0.0257989988448,2597,271,0.104351174432,620,0.238737004236,1100,0.423565652676,606,0.233346168656,2597,9,0.00346553715826,1784,0.686946476704,804,0.309587986138
026,3503,1461,0.41707108193,1942,0.554381958321,100,0.0285469597488,3503,449,0.128175849272,1000,0.285469597488,1623,0.463317156723,431,0.123037396517,3503,50,0.0142734798744,2601,0.742506423066,852,0.24322009706
027,2822,1197,0.424167257264,1513,0.536144578313,112,0.0396881644224,2822,359,0.127214741318,843,0.298724309001,1307,0.463146704465,313,0.110914245216,2822,56,0.0198440822112,1902,0.673990077959,864,0.30616583983
028,2318,989,0.426660914582,1264,0.545297670406,65,0.0280414150129,2318,255,0.110008628128,679,0.292924935289,1045,0.450819672131,339,0.146246764452,2318,44,0.0189818809318,1635,0.705349439172,639,0.275668679896
029,2154,966,0.448467966574,1149,0.533426183844,39,0.0181058495822,2154,154,0.0714948932219,855,0.396935933148,885,0.410863509749,260,0.120705663881,2154,58,0.0269266480966,1679,0.77948003714,417,0.193593314763
030,2192,1032,0.470802919708,1094,0.499087591241,66,0.0301094890511,2192,171,0.0780109489051,1189,0.542427007299,677,0.308850364964,155,0.0707116788321,2192,30,0.0136861313869,1645,0.75045620438,517,0.235857664234
031,2685,985,0.366852886406,1578,0.587709497207,122,0.0454376163873,2685,350,0.130353817505,777,0.28938547486,1169,0.435381750466,389,0.144878957169,2685,16,0.00595903165736,1810,0.674115456238,859,0.319925512104
032,1997,962,0.481722583876,1022,0.511767651477,13,0.00650976464697,1997,167,0.0836254381572,497,0.248873309965,1056,0.528793189785,277,0.138708062093,1997,4,0.00200300450676,1795,0.898848272409,198,0.0991487230846
033,2115,939,0.443971631206,1121,0.530023640662,55,0.0260047281324,2115,211,0.0997635933806,743,0.351300236407,855,0.404255319149,306,0.144680851064,2115,56,0.0264775413712,1577,0.745626477541,482,0.227895981087
034,2489,1108,0.445158698272,1316,0.528726396143,65,0.0261149055846,2489,210,0.0843712334271,998,0.400964242668,967,0.388509441543,314,0.126155082362,2489,40,0.016070711129,1916,0.769787063078,533,0.214142225793
035,1674,777,0.464157706093,877,0.523894862605,20,0.0119474313023,1674,94,0.0561529271207,675,0.403225806452,692,0.413381123059,213,0.127240143369,1674,19,0.0113500597372,1414,0.84468339307,241,0.143966547192
036,2648,1175,0.443731117825,1458,0.550604229607,15,0.00566465256798,2648,175,0.0660876132931,719,0.271525679758,1124,0.424471299094,630,0.237915407855,2648,22,0.0083081570997,2333,0.881042296073,293,0.110649546828
037,2207,1003,0.454463072043,1182,0.53556864522,22,0.00996828273675,2207,169,0.0765745355686,937,0.424558223833,759,0.343905754418,342,0.15496148618,2207,41,0.0185772541912,1893,0.857725419121,273,0.123697326688
038,2212,1021,0.46157323689,1155,0.522151898734,36,0.0162748643761,2212,195,0.0881555153707,917,0.414556962025,806,0.364376130199,294,0.132911392405,2212,63,0.0284810126582,1741,0.787070524412,408,0.184448462929
039,2785,961,0.345062836625,1697,0.60933572711,127,0.0456014362657,2785,505,0.181328545781,888,0.318850987433,1062,0.381328545781,330,0.118491921005,2785,30,0.0107719928187,1807,0.648833034111,948,0.34039497307
040,2570,1051,0.408949416342,1434,0.557976653696,85,0.0330739299611,2570,334,0.129961089494,707,0.275097276265,1176,0.457587548638,353,0.137354085603,2570,22,0.00856031128405,1724,0.670817120623,824,0.320622568093
041,2381,962,0.404031919362,1335,0.560688786224,84,0.0352792944141,2381,314,0.131877362453,722,0.303233935321,1051,0.441411171777,294,0.123477530449,2381,23,0.00965980680386,1568,0.658546829063,790,0.331793364133
042,2973,1270,0.427177934746,1633,0.549276824756,70,0.0235452404978,2973,321,0.107971745711,759,0.255297679112,1358,0.456777665658,535,0.179952909519,2973,17,0.00571812983518,2257,0.759165825765,699,0.2351160444
043,3112,1262,0.405526992288,1767,0.567802056555,83,0.0266709511568,3112,427,0.137210796915,982,0.315552699229,1343,0.431555269923,360,0.115681233933,3112,104,0.0334190231362,2218,0.712724935733,790,0.253856041131
044,1645,777,0.472340425532,845,0.51367781155,23,0.0139817629179,1645,126,0.0765957446809,580,0.352583586626,694,0.42188449848,245,0.148936170213,1645,22,0.0133738601824,1365,0.829787234043,258,0.156838905775
045,1758,781,0.44425483504,931,0.529579067122,46,0.0261660978385,1758,198,0.112627986348,454,0.258248009101,781,0.44425483504,325,0.184869169511,1758,75,0.042662116041,1316,0.748577929465,367,0.208759954494
046,2603,1199,0.460622358817,1332,0.511717249328,72,0.0276603918556,2603,226,0.0868228966577,1209,0.464464079908,990,0.380330388014,178,0.0683826354207,2603,59,0.0226661544372,1902,0.730695351517,642,0.246638494045
047,2543,1138,0.447502949273,1371,0.539127015336,34,0.0133700353913,2543,228,0.0896578843885,914,0.359418010224,964,0.379079826976,437,0.171844278411,2543,13,0.00511207235549,2211,0.869445536768,319,0.125442390877
048,1841,896,0.486692015209,940,0.510592069527,5,0.00271591526344,1841,151,0.082020640956,277,0.150461705595,1043,0.566539923954,370,0.200977729495,1841,4,0.00217273221076,1689,0.917436175991,148,0.0803910917979
049,2005,834,0.415960099751,1153,0.57506234414,18,0.00897755610973,2005,121,0.060349127182,902,0.449875311721,687,0.342643391521,295,0.147132169576,2005,25,0.0124688279302,1735,0.865336658354,245,0.122194513716
050,2073,1014,0.489146164978,1036,0.499758803666,23,0.0110950313555,2073,160,0.077182826821,781,0.37674867342,795,0.383502170767,337,0.162566328992,2073,46,0.022190062711,1752,0.84515195369,275,0.132657983599
051,2741,1153,0.42064939803,1564,0.570594673477,24,0.00875592849325,2741,161,0.0587376869756,1025,0.373951112733,1001,0.365195184239,554,0.202116016053,2741,33,0.0120394016782,2312,0.843487778183,396,0.144472820139
052,2857,1120,0.39201960098,1660,0.581029051453,77,0.0269513475674,2857,345,0.120756037802,651,0.22786139307,1219,0.426671333567,642,0.224711235562,2857,20,0.0070003500175,2128,0.744837241862,709,0.24816240812
053,3187,1295,0.406338249137,1783,0.559460307499,109,0.0342014433637,3187,405,0.127078757452,935,0.293379353624,1434,0.449952933794,413,0.12958895513,3187,45,0.0141198619391,2145,0.673046752432,997,0.312833385629
054,2766,1005,0.363340563991,1698,0.613882863341,63,0.0227765726681,2766,332,0.120028922632,746,0.269703543022,1209,0.437093275488,479,0.173174258858,2766,29,0.0104844540853,2016,0.72885032538,721,0.260665220535
055,1702,666,0.391304347826,982,0.57696827262,54,0.0317273795535,1702,190,0.111633372503,359,0.210928319624,736,0.432432432432,417,0.245005875441,1702,13,0.00763807285546,1218,0.71562867215,471,0.276733254994
056,1557,613,0.393705844573,892,0.572896596018,52,0.0333975594091,1557,194,0.124598587026,384,0.246628131021,674,0.432883750803,305,0.19588953115,1557,9,0.00578034682081,1095,0.703275529865,453,0.290944123314
057,2311,981,0.424491562094,1314,0.568585028126,16,0.00692340977932,2311,99,0.0428385980095,677,0.292946776287,793,0.343141497187,742,0.321073128516,2311,23,0.00995240155777,2009,0.869320640415,279,0.120726958027
058,1489,691,0.464069845534,780,0.523841504365,18,0.0120886501007,1489,123,0.0826057756884,529,0.355271994627,608,0.408327736736,229,0.153794492948,1489,38,0.025520483546,1251,0.840161182001,200,0.134318334453
059,1471,660,0.448674371176,798,0.542488103331,13,0.00883752549286,1471,112,0.0761386811693,514,0.349422161795,589,0.400407885792,256,0.174031271244,1471,43,0.0292318150918,1222,0.830727396329,206,0.140040788579
060,2177,867,0.39825447864,1249,0.57372531006,61,0.0280202113,2177,241,0.110702802021,538,0.247129076711,1128,0.518144235186,270,0.124023886082,2177,15,0.00689021589343,1675,0.769407441433,487,0.223702342673
061,2699,1057,0.391626528344,1589,0.5887365691,53,0.0196369025565,2699,245,0.0907743608744,541,0.200444609114,1057,0.391626528344,856,0.317154501667,2699,50,0.0185253797703,2094,0.77584290478,555,0.20563171545
062,2127,932,0.438175834509,1138,0.535025858016,57,0.0267983074753,2127,292,0.137282557593,611,0.287259050306,945,0.444287729196,279,0.131170662906,2127,91,0.0427832628115,1508,0.708979783733,528,0.248236953456
063,2150,926,0.430697674419,1153,0.536279069767,71,0.033023255814,2150,273,0.126976744186,736,0.342325581395,922,0.428837209302,219,0.101860465116,2150,108,0.0502325581395,1536,0.714418604651,506,0.235348837209
064,1306,587,0.449464012251,687,0.526033690658,32,0.0245022970904,1306,178,0.136294027565,354,0.271056661562,571,0.437212863706,203,0.155436447167,1306,22,0.0168453292496,1018,0.779479326187,266,0.203675344564
065,1471,695,0.472467709041,765,0.520054384772,11,0.00747790618627,1471,119,0.0808973487424,374,0.254248810333,697,0.473827328348,281,0.191026512576,1471,24,0.0163154316791,1310,0.890550645819,137,0.0931339225017
066,1567,712,0.454371410338,836,0.533503509892,19,0.0121250797703,1567,88,0.0561582641991,440,0.280791320996,717,0.457562220804,322,0.205488194001,1567,14,0.0089342693044,1396,0.890874282068,157,0.100191448628
067,1540,711,0.461688311688,818,0.531168831169,11,0.00714285714286,1540,88,0.0571428571429,291,0.188961038961,723,0.469480519481,438,0.284415584416,1540,9,0.00584415584416,1401,0.90974025974,130,0.0844155844156
068,1890,802,0.424338624339,1050,0.555555555556,38,0.0201058201058,1890,252,0.133333333333,696,0.368253968254,686,0.362962962963,256,0.13544973545,1890,48,0.0253968253968,1468,0.77671957672,374,0.197883597884
069,4138,1928,0.465925567907,2175,0.525616239729,35,0.00845819236346,4138,333,0.0804736587724,986,0.238279362011,2129,0.514499758337,690,0.16674722088,4138,30,0.00724987916868,3626,0.876268728855,482,0.116481391977
070,2187,1034,0.472793781436,1140,0.521262002743,13,0.00594421582076,2187,223,0.101966163695,423,0.19341563786,1183,0.540923639689,358,0.163694558756,2187,12,0.00548696844993,1968,0.899862825789,207,0.0946502057613
071,2220,1038,0.467567567568,1156,0.520720720721,26,0.0117117117117,2220,292,0.131531531532,586,0.263963963964,1060,0.477477477477,282,0.127027027027,2220,27,0.0121621621622,1908,0.859459459459,285,0.128378378378
072,1602,725,0.452559300874,861,0.537453183521,16,0.00998751560549,1602,123,0.0767790262172,430,0.268414481898,703,0.438826466916,346,0.215980024969,1602,12,0.00749063670412,1425,0.889513108614,165,0.102996254682
073,1878,783,0.416932907348,1074,0.571884984026,21,0.0111821086262,1878,130,0.0692225772098,618,0.329073482428,853,0.454206602769,277,0.147497337593,1878,22,0.0117145899894,1627,0.866347177849,229,0.121938232162
074,2385,1077,0.451572327044,1291,0.541299790356,17,0.00712788259958,2385,188,0.0788259958071,781,0.327463312369,953,0.399580712788,463,0.194129979036,2385,25,0.0104821802935,2089,0.875890985325,271,0.113626834382
075,3331,1468,0.440708495947,1840,0.552386670669,23,0.00690483338337,3331,168,0.0504353047133,808,0.242569798859,1280,0.384268988292,1075,0.322725908136,3331,25,0.00750525367757,3018,0.906034223957,288,0.0864605223657
076,3103,1392,0.448598130841,1688,0.543989687399,23,0.00741218175959,3103,175,0.0563970351273,851,0.274250725105,1339,0.431517885917,738,0.237834353851,3103,19,0.00612310667096,2789,0.898807605543,295,0.095069287786
077,2452,981,0.400081566069,1406,0.573409461664,65,0.0265089722675,2452,316,0.128874388254,770,0.314029363785,1083,0.441680261011,283,0.115415986949,2452,91,0.0371125611746,1788,0.729200652529,573,0.233686786297
078.1,1895,824,0.434828496042,1047,0.552506596306,24,0.0126649076517,1895,236,0.124538258575,730,0.385224274406,734,0.387335092348,195,0.10290237467,1895,69,0.0364116094987,1470,0.775725593668,356,0.187862796834
079,1742,794,0.45579793341,922,0.529276693456,26,0.0149253731343,1742,168,0.0964408725603,420,0.241102181401,852,0.489092996556,302,0.173363949483,1742,30,0.0172215843858,1422,0.816303099885,290,0.166475315729
080,2863,1235,0.431365700314,1577,0.550820817324,51,0.0178134823612,2863,309,0.107928746071,798,0.278728606357,1392,0.486203283269,364,0.127139364303,2863,54,0.0188613342648,2256,0.787984631505,553,0.19315403423
081,3808,1531,0.402048319328,2173,0.570640756303,104,0.0273109243697,3808,523,0.137342436975,1138,0.298844537815,1728,0.453781512605,419,0.110031512605,3808,54,0.0141806722689,2701,0.709296218487,1053,0.276523109244
082,3165,1278,0.403791469194,1786,0.56429699842,101,0.0319115323855,3165,446,0.140916271722,1098,0.34691943128,1343,0.424328593997,278,0.0878357030016,3165,81,0.0255924170616,2194,0.693206951027,890,0.281200631912
083,3247,1466,0.45149368648,1742,0.536495226363,39,0.0120110871574,3247,340,0.104712041885,868,0.2673236834,1537,0.473360024638,502,0.154604250077,3247,103,0.0317215891592,2576,0.793347705574,568,0.174930705266
084,2424,964,0.397689768977,1400,0.577557755776,60,0.0247524752475,2424,297,0.122524752475,785,0.323844884488,903,0.372524752475,439,0.181105610561,2424,68,0.0280528052805,1739,0.717409240924,617,0.254537953795
085,2602,1087,0.417755572636,1488,0.571867794005,27,0.010376633359,2602,207,0.0795541890853,745,0.286318216756,1150,0.441967717141,500,0.192159877018,2602,56,0.021521906226,2159,0.829746348962,387,0.148731744812
086,2109,1008,0.477951635846,1085,0.514461830251,16,0.00758653390232,2109,199,0.0943575154101,319,0.151256519678,1220,0.578473210052,371,0.17591275486,2109,6,0.00284495021337,1929,0.914651493599,174,0.0825035561878
087,3041,1366,0.449194343966,1638,0.538638605722,37,0.0121670503124,3041,266,0.0874712265702,974,0.320289378494,1492,0.490628082867,309,0.101611312068,3041,109,0.0358434725419,2540,0.835251561986,392,0.128904965472
088,3164,1358,0.429203539823,1777,0.561630847029,29,0.00916561314791,3164,263,0.0831226295828,1285,0.40613147914,1311,0.414348925411,305,0.096396965866,3164,109,0.0344500632111,2689,0.84987357775,366,0.115676359039
089,5316,2265,0.426072234763,2939,0.552859292701,112,0.0210684725357,5316,543,0.102144469526,1811,0.340669676448,2121,0.398984198646,841,0.15820165538,5316,65,0.0122272385252,4076,0.766741911211,1175,0.221030850263
090,1759,765,0.434906196703,975,0.554292211484,19,0.0108015918135,1759,120,0.0682205798749,342,0.194428652644,822,0.467310972143,475,0.270039795338,1759,25,0.0142126208073,1528,0.868675383741,206,0.117111995452
091,4536,2176,0.479717813051,2321,0.511684303351,39,0.00859788359788,4536,552,0.121693121693,908,0.200176366843,2646,0.583333333333,430,0.0947971781305,4536,44,0.00970017636684,3965,0.874118165785,527,0.116181657848
092,3060,1387,0.453267973856,1650,0.539215686275,23,0.00751633986928,3060,260,0.0849673202614,844,0.275816993464,1441,0.47091503268,515,0.168300653595,3060,51,0.0166666666667,2631,0.859803921569,378,0.123529411765
093,1891,884,0.467477525119,990,0.523532522475,17,0.00898995240613,1891,147,0.0777366472766,361,0.190904283448,890,0.470650449498,493,0.260708619778,1891,27,0.0142781597039,1689,0.893178212586,175,0.0925436277102
094,2090,852,0.407655502392,1204,0.576076555024,34,0.0162679425837,2090,206,0.0985645933014,518,0.247846889952,905,0.433014354067,461,0.220574162679,2090,62,0.0296650717703,1625,0.777511961722,403,0.192822966507
095,2115,887,0.41938534279,1189,0.562174940898,39,0.0184397163121,2115,255,0.120567375887,719,0.339952718676,929,0.439243498818,212,0.100236406619,2115,86,0.0406619385343,1543,0.729550827423,486,0.229787234043
096,2018,900,0.445986124876,1093,0.541625371655,25,0.0123885034688,2018,126,0.0624380574827,559,0.277006937562,988,0.489593657086,345,0.170961347869,2018,33,0.0163528245788,1764,0.874132804757,221,0.109514370664
097,1620,665,0.41049382716,916,0.565432098765,39,0.0240740740741,1620,184,0.113580246914,672,0.414814814815,605,0.373456790123,159,0.0981481481481,1620,37,0.0228395061728,1238,0.764197530864,345,0.212962962963
098,2536,1048,0.413249211356,1436,0.566246056782,52,0.0205047318612,2536,331,0.130520504732,925,0.364747634069,1040,0.410094637224,240,0.0946372239748,2536,175,0.0690063091483,1813,0.714905362776,548,0.216088328076
099,2295,924,0.402614379085,1301,0.56688453159,70,0.0305010893246,2295,355,0.154684095861,1123,0.489324618736,736,0.320697167756,81,0.0352941176471,2295,99,0.043137254902,1549,0.674945533769,647,0.281917211329
100,2791,1241,0.444643496954,1514,0.542457900394,36,0.0128986026514,2791,240,0.0859906843425,763,0.273378717306,1375,0.492654962379,413,0.147975635973,2791,50,0.0179147259047,2393,0.857398781799,348,0.124686492297
101,2702,1181,0.437083641747,1503,0.556254626203,18,0.00666173205033,2702,215,0.079570688379,867,0.320873427091,1079,0.399333826795,541,0.200222057735,2702,55,0.020355292376,2328,0.861584011843,319,0.118060695781
102,4284,1755,0.409663865546,2442,0.570028011204,87,0.0203081232493,4284,485,0.113211951447,1742,0.406629318394,1765,0.411998132586,292,0.0681605975724,4284,204,0.047619047619,3235,0.755135387488,845,0.197245564893
103,3433,1632,0.475385959802,1766,0.514418875619,35,0.0101951645791,3433,263,0.0766093795514,892,0.259831051558,1770,0.515584037285,508,0.147975531605,3433,56,0.0163122633265,2986,0.869793183804,391,0.113894552869
104,3065,1287,0.419902120718,1708,0.557259380098,70,0.0228384991843,3065,409,0.133442088091,842,0.27471451876,1387,0.452528548124,427,0.139314845024,3065,51,0.0166394779772,2249,0.733768352365,765,0.249592169657
105,3457,1546,0.447208562337,1820,0.526468035869,91,0.0263234017935,3457,778,0.225050621927,1474,0.426381255424,1023,0.295921319063,182,0.0526468035869,3457,108,0.0312409603703,2448,0.708128435059,901,0.26063060457
106,1839,880,0.478520935291,945,0.513866231648,14,0.00761283306145,1839,141,0.0766721044046,403,0.219140837412,848,0.461120174008,447,0.243066884176,1839,12,0.00652528548124,1648,0.89613920609,179,0.0973355084285
