GEOID10,g2012_USH_dv,g2012_USH_rv,g2012_USH_tv,STATEFP10,COUNTYFP10,VTDST10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND,AWATER,INTPTLAT10,INTPTLON10,VTD,ID,population,aframcon,hispcon,mincon,percentDem,percentRep,percentOther,DemPercentWhite,DemPercentBlack,DemPercentAsian,DemPercentOther,RepPercentWhite,RepPercentBlack,RepPercentAsian,RepPercentOther,repPop,demPop,hispPop,aframPop,numAdjacent,totalBorder
37081G32,761,1296,2057,37,81,G32,P,G32,Voting District G32,V1,G5240,S,2903633.0,16615.0,36.1105887,-79.8553903,37081G32G32,928,2883,0.0600069372182,0.01699618453,0.0770031217482,0.373690337602,0.425688785409,0.200620876989,0.840083073728,0.130841121495,0.0145379023884,0.0145379023884,0.974475843209,0.00638103919781,0.00546946216955,0.0136736554239,1227.26076834,1077.34924331,49.0,173.0,7,26064.9202467
37081G07,1043,286,1329,37,81,G07,P,G07,Voting District G07,V1,G5240,S,2995214.0,84897.0,36.1059619,-79.7704381,37081G07G07,929,3531,0.532427074483,0.0750495610309,0.607476635514,0.641191709845,0.153713298791,0.205094991364,0.273400673401,0.688888888889,0.0040404040404,0.03367003367,0.839887640449,0.0674157303371,0.0505617977528,0.0421348314607,542.761658031,2264.04792746,265.0,1880.0,6,26989.2417659
37081H25,852,1821,2673,37,81,H25,P,H25,Voting District H25,V1,G5240,S,6269662.0,893105.0,36.0297274,-80.0074427,37081H25H25,930,4341,0.150656530753,0.0426169085464,0.193273439299,0.295803782506,0.486111111111,0.218085106383,0.605394605395,0.337662337662,0.01998001998,0.036963036963,0.972036474164,0.00851063829787,0.00729483282675,0.0121580547112,2110.20833333,1284.08421986,185.0,653.999999999,6,30237.2506764
37081H27,1127,1782,2909,37,81,H27,P,H27,Voting District H27,V1,G5240,S,5037754.0,124702.0,36.0400947,-79.9842427,37081H27H27,931,5858,0.139808808467,0.0604301809491,0.200238989416,0.31887755102,0.426785714286,0.254336734694,0.5776,0.3376,0.0272,0.0576,0.955768081291,0.00597728631201,0.0137477585176,0.0245068738793,2500.11071429,1867.98469388,354.0,819.0,4,31739.6726005
37081G61,1191,268,1459,37,81,G61,P,G61,Voting District G61,V1,G5240,S,2859394.0,3055.0,36.0390635,-79.8703843,37081G61G61,932,3723,0.480526457158,0.210851463873,0.691377921031,0.63045540797,0.182637571157,0.186907020873,0.196388261851,0.741158765989,0.0120391271633,0.0504138449962,0.812987012987,0.0935064935065,0.0519480519481,0.0415584415584,679.959677419,2347.18548387,784.999999999,1789.0,5,22553.8713006
37081H07,972,67,1039,37,81,H07,P,H07,Voting District H07,V1,G5240,S,2475081.0,0.0,35.9532569,-79.9818308,37081H07H07,933,2759,0.76984414643,0.0877129394708,0.857557085901,0.750430292599,0.0952380952381,0.154331612163,0.0810397553517,0.891437308869,0.00152905198777,0.025993883792,0.602409638554,0.319277108434,0.0180722891566,0.0602409638554,262.761904762,2070.43717728,242.0,2124.0,6,17202.8018155
37081SCLAY,246,1278,1524,37,81,SCLAY,P,SCLAY,Voting District SCLAY,V1,G5240,S,48561040.0,484665.0,35.931533,-79.6700015,37081SCLAYSCLAY,934,2598,0.0419553502694,0.0211701308699,0.0631254811393,0.314567901235,0.500740740741,0.184691358025,0.893249607535,0.0926216640502,0.0,0.0141287284144,0.985207100592,0.00394477317554,0.000986193293886,0.00986193293886,1300.92444444,817.247407407,55.0,109.0,6,69299.3302488
37081G31,434,699,1133,37,81,G31,P,G31,Voting District G31,V1,G5240,S,2319685.0,0.0,36.1050607,-79.832529,37081G31G31,935,1800,0.0594444444444,0.0233333333333,0.0827777777777,0.424539877301,0.338036809816,0.237423312883,0.893063583815,0.0794797687861,0.00578034682081,0.021676300578,0.97277676951,0.00181488203267,0.00907441016334,0.016333938294,608.466257669,764.171779141,41.9999999999,107.0,7,21903.0457241
37081G20,701,1196,1897,37,81,G20,P,G20,Voting District G20,V1,G5240,S,3310152.0,1205.0,36.1052162,-79.8050299,37081G20G20,936,3132,0.14687100894,0.0242656449553,0.171136653895,0.440872135994,0.353658536585,0.205469327421,0.772841575859,0.203688181056,0.00167644593462,0.02179379715,0.978056426332,0.012539184953,0.00208986415883,0.0073145245559,1107.65853659,1380.81152993,76.0,460.0,9,34534.2864436
37081G03,1445,61,1506,37,81,G03,P,G03,Voting District G03,V1,G5240,S,2940884.0,4940.0,36.0977164,-79.7575927,37081G03G03,937,3102,0.817859445519,0.0741457124436,0.892005157963,0.822508896797,0.0480427046263,0.129448398577,0.0621957815035,0.911303407247,0.00324499729584,0.0232558139535,0.472222222222,0.453703703704,0.0277777777778,0.0462962962963,149.028469751,2551.42259786,230.0,2537.0,8,22046.2803183
37081G52,1434,109,1543,37,81,G52,P,G52,Voting District G52,V1,G5240,S,3950754.0,55042.0,36.0416143,-79.8022339,37081G52G52,938,3489,0.724562912009,0.102608197191,0.8271711092,0.785839160839,0.0804195804196,0.133741258741,0.117352614016,0.846496106785,0.00778642936596,0.0283648498331,0.690217391304,0.228260869565,0.0380434782609,0.0434782608696,280.583916084,2741.79283217,357.999999999,2528.0,8,28000.218796
37081G60,953,291,1244,37,81,G60,P,G60,Voting District G60,V1,G5240,S,3543692.0,34614.0,36.0314418,-79.8564093,37081G60G60,939,4170,0.395683453237,0.251798561151,0.647482014388,0.597896845268,0.204807210816,0.197295943916,0.28391959799,0.637353433836,0.0184254606365,0.0603015075377,0.833740831296,0.0586797066015,0.041564792176,0.0660146699267,854.046069104,2493.22984477,1050.0,1650.0,6,28620.431075
37081G58,1115,204,1319,37,81,G58,P,G58,Voting District G58,V1,G5240,S,2250446.0,24242.0,36.0345171,-79.8478677,37081G58G58,940,2835,0.49417989418,0.147795414462,0.641975308642,0.629831246598,0.155144256941,0.215024496462,0.229040622299,0.702679343129,0.0138288677615,0.0544511668107,0.894736842105,0.0456140350877,0.0245614035088,0.0350877192982,439.833968427,1785.5715841,419.0,1401.0,6,17125.7198211
37081G75,1224,59,1283,37,81,G75,P,G75,Voting District G75,V1,G5240,S,6204483.0,89520.0,36.0345075,-79.7680745,37081G75G75,941,2436,0.866174055829,0.0324302134647,0.898604269294,0.817579771222,0.0650210716436,0.117399157134,0.0338733431517,0.943298969072,0.00441826215022,0.0184094256259,0.62037037037,0.314814814815,0.0,0.0648148148148,158.391330524,1991.6243227,79.0,2110.0,7,52328.5801418
37081H24,631,1084,1715,37,81,H24,P,H24,Voting District H24,V1,G5240,S,4090404.0,19016.0,36.0292267,-80.0288333,37081H24H24,942,3047,0.169675090253,0.0511978995734,0.220872989826,0.331700801425,0.443900267142,0.224398931434,0.590604026846,0.353020134228,0.0161073825503,0.0402684563758,0.963891675025,0.00902708124373,0.00401203610832,0.0230692076229,1352.56411398,1010.69234194,156.0,517.000000001,4,25389.72233
37081SUM4,200,1250,1450,37,81,SUM4,P,SUM4,Voting District SUM4,V1,G5240,S,35749209.0,640696.0,35.9356029,-79.8327945,37081SUM4SUM4,943,2702,0.0366395262768,0.0233160621762,0.059955588453,0.237487733072,0.546123650638,0.21638861629,0.915289256198,0.0723140495868,0.00206611570248,0.0103305785124,0.991913746631,0.000898472596586,0.000898472596586,0.0062893081761,1475.62610402,641.69185476,63.0000000001,98.9999999999,7,71710.9003673
37081H08,723,37,760,37,81,H08,P,H08,Voting District H08,V1,G5240,S,1858109.0,0.0,35.9518352,-79.9983453,37081H08H08,944,2135,0.754098360656,0.0992974238876,0.853395784544,0.766964285714,0.0651785714286,0.167857142857,0.0593713620489,0.901047729919,0.0011641443539,0.0384167636787,0.424657534247,0.534246575342,0.0,0.041095890411,139.15625,1637.46875,212.0,1610.0,5,11252.8062669
37081H02,411,664,1075,37,81,H02,P,H02,Voting District H02,V1,G5240,S,3413765.0,0.0,35.9508708,-80.0315309,37081H02H02,945,2497,0.227873448138,0.161794152984,0.389667601122,0.43599740091,0.360623781676,0.203378817414,0.590163934426,0.371087928465,0.0104321907601,0.0283159463487,0.962162162162,0.0144144144144,0.00540540540541,0.018018018018,900.477582846,1088.68551007,404.000000001,569.000000001,5,27018.3928586
37081G05,1189,15,1204,37,81,G05,P,G05,Voting District G05,V1,G5240,S,1256618.0,11883.0,36.1015485,-79.7441045,37081G05G05,946,2215,0.936794582393,0.0270880361174,0.96388261851,0.843274853801,0.0380116959064,0.118713450292,0.0117891816921,0.966712898752,0.0,0.0214979195562,0.0307692307692,0.830769230769,0.0153846153846,0.123076923077,84.1959064327,1867.85380117,60.0,2075.0,4,12144.7360742
37081G64,724,259,983,37,81,G64,P,G64,Voting District G64,V1,G5240,S,17654932.0,2374.0,36.0732391,-79.9338019,37081G64G64,947,4425,0.463728813559,0.0861016949153,0.549830508474,0.542605633803,0.207746478873,0.249647887324,0.308890330954,0.639195327709,0.00389357560026,0.0480207657365,0.920338983051,0.0474576271186,0.00677966101695,0.0254237288136,919.278169014,2401.02992958,381.0,2052.0,12,78466.3679461
37081G34,530,950,1480,37,81,G34,P,G34,Voting District G34,V1,G5240,S,2121529.0,4730.0,36.0957485,-79.8619598,37081G34G34,948,2043,0.0381791483113,0.0205580029369,0.0587371512482,0.414518674382,0.395581273014,0.189900052604,0.869289340102,0.0875634517766,0.011421319797,0.0317258883249,0.976063829787,0.0093085106383,0.00398936170213,0.0106382978723,808.172540768,846.861651762,42.0000000001,78.0,5,16787.315291
37081SDRI,800,2122,2922,37,81,SDRI,P,SDRI,Voting District SDRI,V1,G5240,S,38726511.0,63497.0,36.0678475,-80.0078973,37081SDRISDRI,949,4946,0.0974524868581,0.0418520016175,0.139304488476,0.281925626982,0.492649178438,0.225425194581,0.696319018405,0.238241308793,0.0163599182004,0.0490797546012,0.967817437098,0.0040959625512,0.00994733762434,0.0181392627267,2436.64283655,1394.40415105,207.0,482.0,9,73122.3909282
37081G56,961,252,1213,37,81,G56,P,G56,Voting District G56,V1,G5240,S,2399902.0,27031.0,36.0344493,-79.8317306,37081G56G56,950,2783,0.433345310816,0.116421128279,0.549766439095,0.655901350558,0.174398120963,0.169700528479,0.243509400179,0.667860340197,0.0358102059087,0.0528200537153,0.774410774411,0.0639730639731,0.0808080808081,0.0808080808081,485.34997064,1825.3734586,324.0,1206.0,6,17182.7793546
37081G66,826,984,1810,37,81,G66,P,G66,Voting District G66,V1,G5240,S,1679521.0,29267.0,36.0298421,-79.9072128,37081G66G66,951,3447,0.20365535248,0.0542500725268,0.257905425007,0.34680382072,0.374724467303,0.278471711976,0.534957627119,0.386652542373,0.0190677966102,0.0593220338983,0.946078431373,0.0147058823529,0.00588235294118,0.0333333333333,1291.6752388,1195.43277002,187.0,701.999999999,3,13994.9045927
37081G65,992,761,1753,37,81,G65,P,G65,Voting District G65,V1,G5240,S,2485115.0,32242.0,36.021124,-79.8994665,37081G65G65,952,3970,0.279848866499,0.0750629722922,0.354911838791,0.423678332092,0.303797468354,0.272524199553,0.429701230228,0.47539543058,0.0149384885764,0.0799648506151,0.94362745098,0.0257352941176,0.0147058823529,0.015931372549,1206.07594937,1682.00297841,298.0,1111.0,6,25183.9098097
37081G53,1950,133,2083,37,81,G53,P,G53,Voting District G53,V1,G5240,S,4944963.0,16851.0,36.0183078,-79.7961916,37081G53G53,953,4490,0.754788418708,0.129175946548,0.883964365256,0.788454891116,0.0739716557207,0.137573453163,0.0697062691802,0.893906181499,0.00175361683472,0.0346339324858,0.654205607477,0.257009345794,0.0327102803738,0.0560747663551,332.132734186,3540.16246111,580.000000001,3389.0,6,23709.0973961
37081H03,828,189,1017,37,81,H03,P,H03,Voting District H03,V1,G5240,S,6274344.0,0.0,35.9404709,-80.0027169,37081H03H03,954,4015,0.442341220423,0.178829389788,0.621170610211,0.644957983193,0.164390756303,0.190651260504,0.187296416938,0.740228013029,0.0268729641694,0.0456026058632,0.811501597444,0.115015974441,0.0319488817891,0.0415335463259,660.028886555,2589.50630252,717.999999999,1776.0,7,33050.7373859
37081H04,907,620,1527,37,81,H04,P,H04,Voting District H04,V1,G5240,S,10845943.0,0.0,35.9305605,-79.9792444,37081H04H04,955,4875,0.301333333333,0.139487179487,0.44082051282,0.472342264477,0.28694900605,0.240708729473,0.330283623056,0.558096980787,0.0521500457457,0.0594693504117,0.905120481928,0.0346385542169,0.0225903614458,0.0376506024096,1398.87640449,2302.66853933,679.999999999,1469.0,8,63644.6506671
37081H01,751,315,1066,37,81,H01,P,H01,Voting District H01,V1,G5240,S,7642072.0,13772.0,35.932912,-80.0291669,37081H01H01,956,4377,0.329677861549,0.262965501485,0.592643363034,0.537203166227,0.235356200528,0.227440633245,0.333988212181,0.595284872299,0.0098231827112,0.0609037328094,0.883408071749,0.0448430493274,0.0269058295964,0.0448430493274,1030.15408971,2351.33825858,1151.0,1443.0,6,28983.3585464
37081G33,463,960,1423,37,81,G33,P,G33,Voting District G33,V1,G5240,S,2002762.0,6913.0,36.0970101,-79.8481493,37081G33G33,957,1901,0.0189374013677,0.0115728563914,0.0305102577591,0.382655826558,0.409214092141,0.208130081301,0.944759206799,0.0439093484419,0.0014164305949,0.00991501416431,0.986754966887,0.00132450331126,0.0,0.0119205298013,777.91598916,727.428726287,22.0000000001,36.0,6,14299.3801836
37081G39,688,565,1253,37,81,G39,P,G39,Voting District G39,V1,G5240,S,2967850.0,15179.0,36.0976373,-79.878002,37081G39G39,958,2450,0.0975510204082,0.04,0.137551020408,0.474827245805,0.210266535044,0.314906219151,0.802494802495,0.0956340956341,0.00831600831601,0.0935550935551,0.976525821596,0.00704225352113,0.00469483568075,0.0117370892019,515.153010859,1163.32675222,98.0,239.0,8,21522.2417315
37081G02,530,191,721,37,81,G02,P,G02,Voting District G02,V1,G5240,S,2653666.0,26420.0,36.0950104,-79.7727897,37081G02G02,959,2236,0.386851520572,0.134168157424,0.521019677996,0.631265930331,0.192863211555,0.175870858114,0.349932705249,0.613728129206,0.0148048452221,0.021534320323,0.79295154185,0.0396475770925,0.123348017621,0.0440528634361,431.242141037,1411.51062022,300.0,864.999999999,6,17219.4878039
37081G54,1679,135,1814,37,81,G54,P,G54,Voting District G54,V1,G5240,S,3299776.0,34917.0,36.0251569,-79.8141859,37081G54G54,960,4459,0.639605292667,0.200941915228,0.840547207895,0.753688989784,0.0802118804389,0.166099129777,0.105421686747,0.847389558233,0.00150602409639,0.0456827309237,0.778301886792,0.127358490566,0.0188679245283,0.0754716981132,357.664774877,3360.69920545,896.000000002,2852.0,6,19363.9249488
37081JAM3,512,957,1469,37,81,JAM3,P,JAM3,Voting District JAM3,V1,G5240,S,7250276.0,89573.0,36.0164818,-79.88488,37081JAM3JAM3,961,2344,0.168941979522,0.0516211604096,0.220563139932,0.356661482633,0.455158113012,0.188180404355,0.575581395349,0.354651162791,0.0247093023256,0.0450581395349,0.946469248292,0.0113895216401,0.0227790432802,0.0193621867882,1066.8906169,836.014515293,121.0,396.0,6,39015.0785631
37081H26,530,916,1446,37,81,H26,P,H26,Voting District H26,V1,G5240,S,3579674.0,655453.0,36.0144298,-79.9827738,37081H26H26,962,2398,0.165554628857,0.0350291909925,0.20058381985,0.315046170559,0.443237370994,0.241716458446,0.651724137931,0.293103448276,0.0137931034483,0.0413793103448,0.973039215686,0.00980392156863,0.00490196078431,0.0122549019608,1062.88321564,755.480717002,84.0,396.999999999,6,31664.4002772
37081G19,397,755,1152,37,81,G19,P,G19,Voting District G19,V1,G5240,S,2594304.0,3731.0,36.0955489,-79.789827,37081G19G19,963,2015,0.108188585608,0.0129032258065,0.121091811414,0.408302354399,0.384138785626,0.207558859975,0.87253414264,0.103186646434,0.00151745068285,0.0227617602428,0.982258064516,0.00483870967742,0.0,0.0129032258065,774.039653036,822.729244114,26.0000000001,218.0,6,18937.5484042
37081G42,798,1217,2015,37,81,G42,P,G42,Voting District G42,V1,G5240,S,4740571.0,38925.0,36.092854,-79.9112569,37081G42G42,964,3147,0.108674928503,0.0324118207817,0.141086749285,0.460387002556,0.347937203359,0.191675794085,0.821570182395,0.137985725615,0.0134813639968,0.0269627279937,0.986358866737,0.00419727177335,0.00209863588667,0.00734522560336,1094.95837897,1448.83789704,102.0,341.999999999,5,33877.5094355
37081G18,294,731,1025,37,81,G18,P,G18,Voting District G18,V1,G5240,S,1850223.0,0.0,36.0942746,-79.8063459,37081G18G18,965,1494,0.0194109772423,0.0107095046854,0.0301204819277,0.362968405584,0.440852314475,0.196179279941,0.951417004049,0.0303643724696,0.00607287449393,0.0121457489879,0.981666666667,0.00166666666667,0.00166666666667,0.015,658.633357825,542.274797943,16.0,29.0,6,19252.6508944
37081G59,830,228,1058,37,81,G59,P,G59,Voting District G59,V1,G5240,S,2516644.0,11740.0,36.0181391,-79.8484577,37081G59G59,966,2561,0.502147598594,0.167903162827,0.670050761421,0.634017207148,0.176042356056,0.189940436797,0.208768267223,0.739039665971,0.00939457202505,0.0427974947808,0.834586466165,0.0714285714286,0.0601503759398,0.0338345864662,450.844473858,1623.7180675,430.0,1286.0,4,19039.9925672
37081FEN1,2011,721,2732,37,81,FEN1,P,FEN1,Voting District FEN1,V1,G5240,S,18592055.0,382787.0,36.0104345,-79.7524867,37081FEN1FEN1,967,4731,0.546607482562,0.0471359120693,0.593743394631,0.636735887686,0.214682655747,0.148581456566,0.236104731282,0.735875057418,0.00367478180983,0.0243454294901,0.926430517711,0.0476839237057,0.00544959128065,0.0204359673025,1015.66364434,3012.39748464,223.0,2586.0,7,62437.132812
37081G57,1136,267,1403,37,81,G57,P,G57,Voting District G57,V1,G5240,S,2663936.0,12283.0,36.0185194,-79.8317354,37081G57G57,968,2732,0.615666178624,0.0768667642753,0.692532942899,0.708462332301,0.143446852425,0.148090815273,0.169701383831,0.774217042972,0.00801165331391,0.0480699198835,0.852517985612,0.0827338129496,0.0251798561151,0.0395683453237,391.896800826,1935.51909185,210.0,1682.0,6,14854.0578688
37081G17,550,802,1352,37,81,G17,P,G17,Voting District G17,V1,G5240,S,3607131.0,21168.0,36.0904762,-79.8267803,37081G17G17,969,2051,0.0706972208679,0.0190151145783,0.0897123354462,0.459794927145,0.327037236913,0.213167835942,0.889671361502,0.080985915493,0.00469483568075,0.0246478873239,0.978547854785,0.003300330033,0.0115511551155,0.00660066006601,670.753372909,943.039395575,39.0000000001,145.0,8,23989.796119
37081RC2,1064,1527,2591,37,81,RC2,P,RC2,Voting District RC2,V1,G5240,S,50969583.0,691463.0,36.0473253,-79.5826192,37081RC2RC2,970,4839,0.209547427154,0.0500103327134,0.259557759867,0.382163554411,0.36799742434,0.249839021249,0.556866048863,0.411120471778,0.0033698399326,0.0286436394271,0.977252843395,0.0139982502187,0.00174978127734,0.00699912510936,1780.73953638,1849.28943979,242.0,1014.0,9,96208.3465271
37081G04,1350,63,1413,37,81,G04,P,G04,Voting District G04,V1,G5240,S,2428864.0,0.0,36.0867055,-79.7487442,37081G04G04,971,3157,0.79822616408,0.100095026924,0.898321191004,0.788212745568,0.0666027791088,0.145184475323,0.102127659574,0.877203647416,0.00182370820669,0.0188449848024,0.618705035971,0.338129496403,0.00719424460432,0.0359712230216,210.264973646,2488.38763776,315.999999999,2520.0,6,18744.6152929
37081G36,662,745,1407,37,81,G36,P,G36,Voting District G36,V1,G5240,S,2550729.0,40903.0,36.078358,-79.8587462,37081G36G36,972,2706,0.267184035477,0.0761271249076,0.343311160385,0.468601583113,0.303430079156,0.227968337731,0.69481981982,0.233108108108,0.00675675675676,0.0653153153153,0.965217391304,0.00869565217391,0.00869565217391,0.0173913043478,821.081794195,1268.03588391,206.0,723.000000001,8,20772.0789412
37081G38,923,868,1791,37,81,G38,P,G38,Voting District G38,V1,G5240,S,2517229.0,12779.0,36.0791693,-79.8741953,37081G38G38,973,3041,0.196974679382,0.0506412364354,0.247615915817,0.47227926078,0.307186858316,0.220533880903,0.658260869565,0.284347826087,0.00782608695652,0.0495652173913,0.97192513369,0.0106951871658,0.00668449197861,0.0106951871658,934.15523614,1436.20123203,154.0,599.000000001,5,19799.5457016
37081JAM2,520,825,1345,37,81,JAM2,P,JAM2,Voting District JAM2,V1,G5240,S,4521559.0,25173.0,36.0145459,-79.9200899,37081JAM2JAM2,974,2117,0.156825696741,0.0415682569674,0.198393953708,0.372732592159,0.381509654769,0.245757753072,0.615384615385,0.326530612245,0.0156985871272,0.0423861852433,0.958588957055,0.00920245398773,0.0122699386503,0.0199386503067,807.655939146,789.074897601,88.0,332.000000001,8,34224.3086995
37081H23,325,770,1095,37,81,H23,P,H23,Voting District H23,V1,G5240,S,4088505.0,69599.0,36.0094914,-80.0285309,37081H23H23,975,1925,0.132467532468,0.0446753246753,0.177142857143,0.365131578947,0.423026315789,0.211842105263,0.744144144144,0.216216216216,0.0108108108108,0.0288288288288,0.979782270607,0.00466562986003,0.00466562986003,0.0108864696734,814.325657895,702.878289474,86.0,255.000000001,8,27731.4421189
