VTD,lat,long
42077830FOUNTAIN HILL DIST 02,-75.39849087964552,40.60202476711384
42077840FOUNTAIN HILL DIST 03,-75.39741710002039,40.59738795412198
42077850HANOVER TWP Voting District,-75.442811882023,40.64983151202579
42077860HEIDELBERG TWP Voting District,-75.6994920212712,40.70954073112493
42077870LOWER MACUNGIE TWP DIST 01,-75.55231659212137,40.56475822475571
42077880LOWER MACUNGIE TWP DIST 02,-75.56485105660775,40.54928774327195
42077890LOWER MACUNGIE TWP DIST 03,-75.56718028494244,40.52750516228342
42077900LOWER MACUNGIE TWP DIST 04,-75.5923673412291,40.5441026616924
42077910LOWER MACUNGIE TWP DIST 05,-75.53922050974344,40.53702427817058
42077920LOWER MACUNGIE TWP DIST 06,-75.5940881056967,40.509689558145894
42077911LOWER MACUNGIE TWP DIST 07,-75.54580073807537,40.545495221475704
42077912LOWER MACUNGIE TWP DIST 08,-75.52468122562537,40.54102121152172
42077891LOWER MACUNGIE TWP DIST 09,-75.56719307489975,40.52433080681396
42077901LOWER MACUNGIE TWP DIST 10,-75.58506942255026,40.537369688493065
42077930LOWER MILFORD TWP Voting District,-75.47029687977273,40.467825294091064
42077940LOWHILL TWP Voting District,-75.6585477824048,40.64206424536108
42077950LYNN TWP DIST JACKSONVILLE,-75.83262975333038,40.67211167846389
42077960LYNN TWP DIST LYNNVILLE,-75.77448469203458,40.63734072198314
42077970LYNN TWP DIST NEW TRIPOLI,-75.76559981937116,40.68921418070476
42077980MACUNGIE Voting District,-75.55448352350443,40.51643224556509
42077990NORTH WHITEHALL TWP DIST 01,-75.61519422540627,40.68293338240203
420771000NORTH WHITEHALL TWP DIST 02,-75.60188591513695,40.648367215923585
420771010NORTH WHITEHALL TWP DIST 03,-75.56928665958293,40.67873624883924
420771020NORTH WHITEHALL TWP DIST 04,-75.55098058102986,40.714787495636635
420771221SALISBURY TWP 05 DIST,-75.57316612340941,40.579213690178456
420771030SALISBURY TWP WD 01,-75.41524110732962,40.59948561112481
420771040SALISBURY TWP WD 02,-75.42568549579411,40.58382904521369
420771061SALISBURY TWP WD 03 DIST 01,-75.46871632724394,40.55126392639412
420771051SALISBURY TWP WD 03 DIST 02,-75.43894134294182,40.57457407091104
420771060SALISBURY TWP WD 04 DIST 01,-75.50133082026757,40.55672120760123
420771070SALISBURY TWP WD 04 DIST 02,-75.51506499309858,40.56571326291712
420771080SALISBURY TWP WD 05 DIST 01,-75.49712204301558,40.58242456480385
420771090SALISBURY TWP WD 05 DIST 02,-75.51191335400246,40.575101225380706
420771100SLATINGTON DIST 01,-75.61609818275186,40.75028871386657
420771110SLATINGTON DIST 02,-75.61380525777159,40.74537526943599
420771120SLATINGTON DIST 03,-75.60874978389053,40.759176139293665
420771130SOUTH WHITEHALL TWP DIST 01,-75.52007339349939,40.625339230451004
420771140SOUTH WHITEHALL TWP DIST 02,-75.51026174358715,40.61440718083369
420771150SOUTH WHITEHALL TWP DIST 03,-75.53585162404455,40.57924070449271
420771160SOUTH WHITEHALL TWP DIST 04,-75.540884875009,40.58881145327681
4207710ALBURTIS Voting District,-75.540884875009,40.58881145327681
4207720ALLENTOWN WD 01,-75.45821960298659,40.60546087570142
4207730ALLENTOWN WD 02,-75.46646474591763,40.600532316509245
4207740ALLENTOWN WD 03,-75.47531193216064,40.59870024875915
4207750ALLENTOWN WD 04,-75.47490944710835,40.60450414728422
420771170SOUTH WHITEHALL TWP DIST 05,-75.55164015077541,40.598120849921116
420771190SOUTH WHITEHALL TWP DIST 06,-75.56027165470351,40.60590206478655
420771200SOUTH WHITEHALL TWP DIST 07,-75.52555680085317,40.611077418653664
420771210SOUTH WHITEHALL TWP DIST 08,-75.56286296732267,40.62773893016164
420771220UPPER MACUNGIE TWP DIST 01,-75.60094903878453,40.57285981354275
420771230UPPER MACUNGIE TWP DIST 02,-75.61051133071837,40.59999984867938
4207760ALLENTOWN WD 05,-75.47194562214099,40.60610899767834
4207770ALLENTOWN WD 06 DIST 01,-75.46080234142151,40.61304010661964
4207780ALLENTOWN WD 06 DIST 02,-75.46174598546092,40.618564846428804
4207790ALLENTOWN WD 07,-75.47993615259857,40.603133608978226
42077110ALLENTOWN WD 08 DIST 01,-75.47688592741552,40.608650350061815
42077120ALLENTOWN WD 08 DIST 02,-75.48189166377878,40.60727667509398
42077130ALLENTOWN WD 08 DIST 03,-75.47888616366882,40.6129967352568
42077140ALLENTOWN WD 08 DIST 04,-75.49059499160586,40.605635416747596
42077150ALLENTOWN WD 08 DIST 05,-75.48563531343909,40.610916869946514
42077160ALLENTOWN WD 08 DIST 06,-75.48224654314134,40.611535064612575
42077170ALLENTOWN WD 08 DIST 07,-75.49391639564521,40.61197335611948
42077180ALLENTOWN WD 09,-75.46781058272337,40.60750140530687
42077190ALLENTOWN WD 10 DIST 01,-75.47122533891466,40.61174513259004
420771240UPPER MACUNGIE TWP DIST 03,-75.65357209792006,40.570410330190796
420771250UPPER MACUNGIE TWP DIST 04,-75.63193080122282,40.54552700026757
420771260UPPER MILFORD TWP DIST EASTERN,-75.49723873284816,40.51078775817268
420771270UPPER MILFORD TWP DIST WESTERN,-75.53593232421973,40.480143194191236
420771280UPPER SAUCON TWP DIST 01,-75.44525595243516,40.5337026402028
42077200ALLENTOWN WD 10 DIST 03,-75.47753908668386,40.61823410353843
42077210ALLENTOWN WD 10 DIST 04,-75.46975685200069,40.61675426984276
42077220ALLENTOWN WD 11 DIST 01,-75.4855595209608,40.60000628916909
42077230ALLENTOWN WD 11 DIST 02,-75.48688197439202,40.602813773048034
42077240ALLENTOWN WD 11 DIST 03,-75.49145683702868,40.599950265818194
42077250ALLENTOWN WD 11 DIST 04,-75.5024178132464,40.598302364462725
42077260ALLENTOWN WD 11 DIST 05,-75.50138516034895,40.604074981838025
42077270ALLENTOWN WD 11 DIST 06,-75.50258584925375,40.61059396190933
42077280ALLENTOWN WD 11 DIST 07,-75.5072037242565,40.607633573985936
42077290ALLENTOWN WD 12 DIST 01,-75.46439860477007,40.59357254638156
42077300ALLENTOWN WD 12 DIST 02,-75.47125961464023,40.58925553215207
42077310ALLENTOWN WD 12 DIST 03,-75.49019051441002,40.57312547140777
420771290UPPER SAUCON TWP DIST 02,-75.41460554356199,40.56073499092069
420771300UPPER SAUCON TWP DIST 03,-75.41203684922561,40.51250485580798
420771310UPPER SAUCON TWP DIST 04,-75.37674092927698,40.53923269584641
420771320WASHINGTON TWP DIST EASTERN,-75.63243380191565,40.76494606127964
420771330WASHINGTON TWP DIST SOUTHERN,-75.62694265231839,40.71696219985779
420771340WASHINGTON TWP DIST WESTERN,-75.66889735795435,40.75271963344544
420771350WEISENBERG TWP Voting District,-75.70988149038675,40.605163834900445
420771360WHITEHALL TWP DIST 01,-75.48707595773224,40.61939071579424
42077320ALLENTOWN WD 12 DIST 04,-75.49179101813668,40.56182038290263
42077330ALLENTOWN WD 12 DIST 05,-75.47735648252812,40.59026861461939
42077340ALLENTOWN WD 13 DIST 01,-75.48574038925612,40.59721745428103
42077350ALLENTOWN WD 13 DIST 02,-75.48530869601345,40.59538683047921
42077360ALLENTOWN WD 13 DIST 03,-75.48941601342383,40.59126349503267
42077370ALLENTOWN WD 13 DIST 04,-75.49297908121224,40.593926941731276
42077380ALLENTOWN WD 14 DIST 01,-75.44524603594117,40.6043857553365
42077390ALLENTOWN WD 14 DIST 02,-75.44835366791646,40.61316581490641
42077400ALLENTOWN WD 15 DIST 01,-75.4377334959887,40.614841919962245
42077410ALLENTOWN WD 15 DIST 02,-75.42906547533599,40.61608881444932
420771370WHITEHALL TWP DIST 02,-75.4675725849178,40.625377588982055
420771380WHITEHALL TWP DIST 03,-75.47643128587289,40.62518330479546
420771390WHITEHALL TWP DIST 04,-75.47285178844422,40.635402769287964
420771400WHITEHALL TWP DIST 05,-75.48242147834095,40.63813069230978
420771410WHITEHALL TWP DIST 06,-75.48277122917676,40.6473164502533
420771420WHITEHALL TWP DIST 07,-75.50905305132315,40.64730311526583
42077420ALLENTOWN WD 15 DIST 03,-75.42903215296353,40.630077602234714
42077430ALLENTOWN WD 15 DIST 04,-75.4482664228988,40.625030359567575
42077440ALLENTOWN WD 16 DIST 01,-75.45700777576253,40.59300607210499
42077450ALLENTOWN WD 16 DIST 02,-75.44589208730044,40.59262644058635
42077460ALLENTOWN WD 17 DIST 01,-75.5105309960206,40.60533890248927
42077470ALLENTOWN WD 17 DIST 02,-75.51192363951067,40.59954368703887
42077480ALLENTOWN WD 17 DIST 03,-75.51861278321488,40.59839288523954
42077490ALLENTOWN WD 17 DIST 04,-75.53346411972237,40.595371508425174
42077500ALLENTOWN WD 18 DIST 01,-75.50104908125837,40.59020770453148
420771430WHITEHALL TWP DIST 08,-75.49011643119943,40.661093748642855
420771440WHITEHALL TWP DIST 09,-75.50379090676398,40.660510859687726
420771450WHITEHALL TWP DIST 10,-75.52963279782203,40.67674347029134
420771460WHITEHALL TWP DIST 11,-75.51210975319347,40.68556495520357
420771470WHITEHALL TWP DIST 12,-75.49650411423933,40.629717331897474
42077510ALLENTOWN WD 18 DIST 02,-75.5129480605398,40.586610406832634
42077520ALLENTOWN WD 19 DIST 01,-75.45431421467241,40.5827468167575
42077530ALLENTOWN WD 19 DIST 02,-75.46245841820915,40.5815392542447
42077540ALLENTOWN WD 19 DIST 03,-75.46094831806312,40.569107964570236
42077550ALLENTOWN WD 19 DIST 04,-75.47392525676284,40.57135434506646
42077560ALLENTOWN WD 19 DIST 05,-75.45132681910172,40.575388771536375
42077570ALLENTOWN WD 19 DIST 06,-75.47184620865282,40.56169499177657
42077580BETHLEHEM WD 10,-75.38879205398466,40.61647648293856
42077590BETHLEHEM WD 11,-75.38693193654558,40.62319498805433
42077600BETHLEHEM WD 12 DIST 01,-75.39085016272035,40.622125861316675
42077610BETHLEHEM WD 12 DIST 02,-75.3952602381127,40.621729008547874
42077620BETHLEHEM WD 13 DIST 01,-75.41333850295212,40.62211416054068
42077630BETHLEHEM WD 13 DIST 02,-75.40231337066592,40.61742899974401
42077640BETHLEHEM WD 13 DIST 03,-75.39733411751162,40.63298969924687
42077650BETHLEHEM WD 13 DIST 04,-75.41618406717295,40.63302573368682
42077660BETHLEHEM WD 13 DIST 05,-75.40090208270493,40.626907380026154
42077670BETHLEHEM WD 13 DIST 06,-75.42067252189248,40.63978392920408
42077680BETHLEHEM WD 13 DIST 07,-75.42089113132151,40.64888388568885
42077690BETHLEHEM WD 13 DIST 08,-75.40737176772119,40.64066794873805
42077700CATASAUQU DIST 01,-75.47354710614829,40.653288982408704
42077710CATASAUQU DIST 02,-75.46284161589084,40.65668921634776
42077720CATASAUQU DIST 03,-75.45951131197486,40.64890281870328
42077730COOPERSBURG Voting District,-75.39155530601255,40.51028930360369
42077740COPLAY DIST 01,-75.49333322833975,40.668993482688506
42077750COPLAY DIST 02,-75.49790617522721,40.67230193214271
42077760EMMAUS DIST 01,-75.48497305703143,40.540327555525515
42077770EMMAUS DIST 02,-75.49061998396117,40.54160762036044
42077780EMMAUS DIST 03,-75.50271495411876,40.525120840522504
420791150HOLLENBACK TWP Voting District,-76.08004686370887,41.06823401973535
420791160HUGHESTOWN WD Voting District,-75.7697291919272,41.329056704965424
420791180HUNLOCK TWP Voting District,-76.10168023387637,41.23080182121494
420791190HUNTINGTON TWP Voting District,-76.2444694201329,41.182801945436786
420791200JACKSON TWP Voting District,-75.98463206779203,41.279531177411286
420791210JEDDO Voting District,-75.89607195306263,40.990361093980454
420791220JENKINS TWP WD 01,-75.74142219222077,41.277409722119295
420791250JENKINS TWP WD 02,-75.81998833649448,41.30593942909248
420793140WYOMING WD 01,-75.82936632927016,41.311954013579445
420793150WYOMING WD 02,-75.83316812946067,41.309762701765244
420793160WYOMING WD 03,-75.8454398246121,41.30385799473828
420793170YATESVILLE Voting District,-75.78241951628708,41.30370055500052
420791990PITTSTON TWP 01,-75.76890892664827,41.31470186564845
420793130WRIGHT TWP DIST 02,-75.90364958144765,41.113253642199965
420791230JENKINS TWP WD 03,-75.81502369801866,41.297757431424124
420791280KINGSTON TWP WD 01,-75.89284803881546,41.340634940494745
420791290KINGSTON TWP WD 02,-75.94035369861311,41.319560700090015
420791300KINGSTON TWP WD 03,-75.91341064795016,41.310998426744106
420791310KINGSTON WD 01,-75.89943204824313,41.26762378745354
420791320KINGSTON WD 02,-75.8930502302753,41.26943642639332
420791350KINGSTON WD 04,-75.87686929862322,41.268636821283536
420791360KINGSTON WD 05,-75.88438611364913,41.2671159204133
420791370KINGSTON WD 06,-75.89301344778053,41.26193142907044
420791400KINGSTON WD 07,-75.88549160774102,41.26036245125298
420791390KINGSTON WD 08,-75.88316005051371,41.257250557684685
420791410LAFLIN Voting District,-75.79421078590913,41.28962152427958
420791420LAKE TWP Voting District,-76.10590954565906,41.34743130943129
420791330KINGSTON WD 03,-75.88691304689277,41.27497547788021
420791430LARKSVILLE WD 01,-75.93648268557452,41.25752337393958
420791440LARKSVILLE WD 02,-75.93010227998408,41.263763195639044
420791450LARKSVILLE WD 03,-75.92843224509312,41.27069315084595
420791460LARKSVILLE WD 04,-75.92692666015496,41.27809619089204
420791510LAUREL RUN Voting District,-75.84456818861271,41.2194381529956
420791540LEHMAN TWP VTD 01,-76.07321473674116,41.283247242721444
420791520LEHMAN TWP VTD 02,-76.02036543468574,41.30687628292504
420791530LEHMAN TWP VTD 03,-76.017618307872,41.3330458246953
420791550LUZERNE WD 01,-75.89053661149316,41.280447725719775
420791560LUZERNE WD 02,-75.89894660183145,41.28914637457911
420791590NANTICOKE WD 01,-76.00856133967288,41.210030068920155
420791600NANTICOKE WD 02,-76.00728146110066,41.19864991194889
420791620NANTICOKE WD 04,-75.99161578384872,41.20094969511834
420791720NANTICOKE WD 05,-76.00339682458258,41.19059242763167
420791650NANTICOKE WD 06,-75.98816253728931,41.19175033269594
420791740NESCOPECK TWP Voting District,-76.17110352292423,41.039040552632606
420791750NESCOPECK Voting District,-76.2114891790048,41.0519139594937
420791760NEW COLUMBUS Voting District,-76.28696078277875,41.173201343474005
420791775NEWPORT TWP WD 01,-76.07948920101425,41.16836948065786
420791610NANTICOKE WD 03,-75.99754058833908,41.204619532699425
4207910ASHLEY BORO VTD 01,-75.89594643817792,41.213324930166436
4207940ASHLEY BORO VTD 02,-75.9050706453258,41.211859156621124
4207950AVOCA WD 01,-75.74952097508955,41.33461330724492
4207960AVOCA WD 02,-75.74136697992972,41.334889455448845
4207970AVOCA WD 03,-75.73777311940647,41.34194468595441
4207980BEAR CREEK TWP DIST 01,-75.77209041681117,41.22723166410872
4207983BEAR CREEK TWP DIST 02,-75.73877107324155,41.18097846449967
4207988BEAR CREEK TWP DIST 03,-75.75995595758424,41.10167177101577
420791790NEWPORT TWP WD 02,-76.0362769638051,41.178382325586554
420791800NEWPORT TWP WD 03,-76.02672465535015,41.19986474390107
420791830NUANGOLA Voting District,-75.97729765060716,41.157958012631475
420791840PENN LAKE PARK Voting District,-75.77326100510263,41.11537499062002
420792000PITTSTON TWP 02,-75.7126592025247,41.30790054051691
420791850PITTSTON WD 01,-75.78534009814882,41.33945024338397
420791860PITTSTON WD 02,-75.78542352412698,41.33126914878081
4207995BEAR CREEK VILLAGE Voting District,-75.75521326551873,41.18770552593114
42079100BLACK CREEK TWP DIST 01,-76.17221434840219,40.983613957354365
42079110BLACK CREEK TWP DIST 02,-76.14302832596803,40.94380858347983
42079120BUCK TWP Voting District,-75.65522175377075,41.16481059686003
42079130BUTLER TWP DIST 01,-75.96483690736164,41.014191510463746
42079140BUTLER TWP DIST 02 (UPPER LEHIGH),-75.93580510531085,41.031774680586146
42079150BUTLER TWP DIST 03,-75.96369767237584,41.0550036838982
42079160BUTLER TWP DIST 04,-76.02650261315304,41.03084969661998
42079170CONYNGHAM TWP DIST 01,-76.1104967749674,41.12711861059808
42079180CONYNGHAM Voting District,-76.1104967749674,41.12711861059808
420791870PITTSTON WD 03,-75.78518382509031,41.32509491241034
420791880PITTSTON WD 04,-75.78420457603737,41.32028750500147
420791890PITTSTON WD 05,-75.79276297587474,41.316628706413255
420791970PITTSTON WD 06,-75.79938912098278,41.31793895304066
420792020PLAINS TWP WD 01,-75.86001091689711,41.27135656285151
420792040PLAINS TWP WD 02,-75.8511277870161,41.28111697010989
42079230DALLAS DIST 01,-75.98055451560231,41.33351509396518
42079240DALLAS DIST 02,-75.96577644206255,41.327411397017734
42079210DALLAS TWP VTD 01,-75.99800357691123,41.364693522138786
42079200DALLAS TWP VTD 02,-75.95647485130716,41.36769882153776
42079220DALLAS TWP VTD 03,-75.94328749815446,41.33725269988879
42079250DENNISON TWP Voting District,-75.8364392831416,41.097587734807284
42079260DORRANCE TWP Voting District,-76.00087973960812,41.100501268555895
42079190COURTDALE Voting District,-75.91419215425647,41.284829295817715
42079270DUPONT WD 01,-75.74614870224667,41.319503925447044
420792050PLAINS TWP WD 03,-75.83944875652043,41.288750370061464
420792100PLAINS TWP WD 04,-75.82483849394818,41.279589857670366
420792060PLAINS TWP WD 05,-75.80020906677741,41.258471994111396
420792120PLYMOUTH TWP WD 01,-75.97644768852896,41.23907860224346
420792130PLYMOUTH TWP WD 02,-76.03517763454019,41.23880849946795
420792140PLYMOUTH WD 01,-75.93856806377426,41.24335303024727
420792150PLYMOUTH WD 02,-75.94565263660587,41.24104747942091
42079280DUPONT WD 02,-75.73920613423853,41.32663675538052
42079300DURYEA WD 01,-75.78350429773461,41.358400812570636
42079320DURYEA WD 02,-75.76360959396267,41.341760943521095
42079330DURYEA WD 03,-75.74641627638961,41.34848302981098
42079350EDWARDSVILLE WD 01,-75.90716396212349,41.27075313077589
420792160PLYMOUTH WD 03,-75.95395115369317,41.24091195701436
420792170PLYMOUTH WD 04,-75.96084503383074,41.236813386147034
420792270PRINGLE Voting District,-75.90147068796408,41.277246169418575
420792290RICE TWP Voting District,-75.9372226308885,41.15250047548877
420792300ROSS TWP Voting District,-76.18231662632734,41.3036673186257
420792310SALEM TWP 01,-76.17544201862897,41.11192723455254
420792330SALEM TWP 02,-76.21354912100446,41.08241405411402
420792350SHICKSHINN Voting district,-76.15004182904966,41.15340143813818
420792380SLOCUM TWP Voting District,-76.03553185373772,41.14180635899251
420792390SUGAR NOTCH Voting District,-75.93134095314295,41.19353970075123
420792400SUGARLOAF TWP Voting District,-76.08483302209628,40.999029411287324
42079360EDWARDSVILLE WD 02,-75.90560677426457,41.256822817956106
42079370EDWARDSVILLE WD 03,-75.91385890385739,41.26948636141279
42079420EXETER TWP Voting District,-75.83944270580542,41.38034645640311
42079430EXETER WD 01,-75.81039690083014,41.34183239669314
42079440EXETER WD 02,-75.81384737739994,41.32474613714077
420792420SWOYERSVILLE WD 01,-75.87680924544965,41.302366277594885
420792440SWOYERSVILLE WD 02,-75.8795647078981,41.29190333721099
420792460SWOYERSVILLE WD 03,-75.8896576997699,41.28921591689869
420792470UNION TWP Voting District,-76.15889961886452,41.19930951723636
420792480WARRIOR RUN Voting District,-75.95051267812983,41.18783052409992
420792485WEST HAZLETON WD 01,-75.99222437106434,40.95961418596717
420792495WEST HAZLETON WD 02,-76.0164348629826,40.97199855130919
42079450EXETER WD 03,-75.82711687630493,41.336134658457155
42079460EXETER WD 04,-75.83133230698246,41.32441123497111
42079470FAIRMOUNT TWP Voting District,-76.26817984073939,41.28928296987444
42079480FAIRVIEW TWP Voting District,-75.86327245361342,41.15799208116727
42079490FORTY FORT WD 01,-75.87215704029865,41.275012259604274
420792525WEST HAZLETON WD 03,-75.99922883602969,40.95913147187504
420792540WEST PITTSTON DIST 01,-75.79612791879232,41.334205961404415
420792550WEST PITTSTON DIST 02,-75.79894776740794,41.33028052561313
420792560WEST PITTSTON DIST 03,-75.80323337276522,41.325274041265565
420792590WEST WYOMING DIST 01,-75.86153353343481,41.31951192501018
420792600WEST WYOMING DIST 02,-75.84759207800279,41.32775019931802
42079510FORTY FORT WD 02,-75.87883525749072,41.282533729252876
42079530FORTY FORT WD 03,-75.86311998965242,41.29255962436589
42079550FOSTER TWP WD 01,-75.82309093627417,41.0364787056151
42079560FOSTER TWP WD 02,-75.84456667750578,40.99612241944978
42079580FRANKLIN TWP Voting District,-75.89773366747634,41.38458507941962
42079590FREELAND WD 01,-75.90101827134377,41.02132090798104
42079600FREELAND WD 02,-75.89233002202795,41.021135876677654
42079650HANOVER TWP WD 01,-75.95859118884344,41.21361943069463
42079660HANOVER TWP WD 02,-75.89975814192842,41.22273419260873
42079670HANOVER TWP WD 03,-75.89147392357702,41.19401185090198
420792620WHITE HAVEN Voting District,-75.78013425228495,41.056560074448264
420793040WILKES-BARRE CITY WD 01,-75.8472183461353,41.2657711766404
420793050WILKES-BARRE CITY WD 02,-75.83620861633459,41.26359638152523
420793110WILKES-BARRE TWP WD 01,-75.87934307330711,41.22318067516356
420793080WILKES-BARRE TWP WD 02,-75.85053475505151,41.238422671145045
42079695HANOVER TWP WD 04,-75.92586820783033,41.23455468776781
42079720HANOVER TWP WD 05,-75.92974625943816,41.21878588574155
42079750HANOVER TWP WD 06,-75.96213214669844,41.188740218307196
42079760HANOVER TWP WD 07,-75.91698075725459,41.22663996373548
42079790HARVEYS LAKE Voting District,-76.03838574001537,41.362477478030726
42079880HAZLE TWP Voting District,-76.04463089136301,40.93873905853845
42079890HAZLE TWP WD 02,-75.98921785579998,40.976624527410095
42079810HAZLE TWP WD 03,-75.98531992343321,40.9917584282742
42079870HAZLE TWP WD 04,-75.95126194703104,40.99295108628671
42079800HAZLE TWP WD 05,-75.92440491495739,40.97140849601543
420793010WILKES-BARRE TWP WD 03,-75.84364634619257,41.25453319850733
420793090WILKES-BARRE TWP WD 04,-75.85882902640986,41.24910238018573
420792990WILKES-BARRE TWP WD 05,-75.86130715154944,41.25520251616972
420792630WILKES-BARRE TWP WD 06,-75.87137911672731,41.2540652047372
420792710WILKES-BARRE TWP WD 07,-75.88025717588472,41.24673831441043
42079910HAZLETON WD 01,-75.97406956779827,40.95176339983369
42079920HAZLETON WD 02,-75.98586195748383,40.94841667774248
42079930HAZLETON WD 03,-75.95537706610564,40.94194003877134
42079950HAZLETON WD 04,-75.9634505819921,40.950324953352606
42079960HAZLETON WD 05,-75.97523254104824,40.93576614273072
420792680WILKES-BARRE TWP WD 08,-75.86902453345442,41.240290337669585
420792740WILKES-BARRE TWP WD 09,-75.87448069899578,41.23645829792853
420792760WILKES-BARRE TWP WD 10,-75.87784661066011,41.234811601903445
420792860WILKES-BARRE TWP WD 11,-75.88344870968074,41.23183833602258
420792840WILKES-BARRE TWP WD 12,-75.89095494517817,41.23606251871908
420792785WILKES-BARRE TWP WD 13,-75.89280699348804,41.24650540692676
42079980HAZLETON WD 07,-75.97199202303176,40.96880261129378
42079990HAZLETON WD 08,-75.9744250003287,40.9612058168172
420791050HAZLETON WD 09,-75.98226737661307,40.96894787210211
420791020HAZLETON WD 10,-75.9832118321981,40.96058099797562
420791080HAZLETON WD 11,-75.98716113230238,40.96397489430636
42079970HAZLETON WD 06,-75.96149507270522,40.96140266535592
420792830WILKES-BARRE TWP WD 15,-75.90848220380033,41.24567288211153
420792950WILKES-BARRE TWP WD 16,-75.91666507407626,41.240742440729505
420792960WILKES-BARRE TWP WD 17,-75.90761022612398,41.236640865665564
420792940WILKES-BARRE TWP WD 18,-75.9085235809555,41.23247716072179
420792890WILKES-BARRE TWP WD 19,-75.89963343963865,41.23139778360617
420792910WILKES-BARRE TWP WD 20,-75.89367822734268,41.22692358378811
420793120WRIGHT TWP DIST 01,-75.9065096677667,41.13481637340473
420792810WILKES-BARRE TWP WD 14,-75.89933922699099,41.24006844191097
4208180CLINTON TWP PCT 02,-76.84394721107805,41.20437186728495
4208190COGAN HOUSE TWP Voting District,-77.16964778715321,41.414321410902794
42081100CUMMINGS TWP Voting District,-77.34389599890433,41.33563669689981
42081110DUBOISTOWN Voting District,-77.03805071811198,41.222841359869
42081120ELDRED TWP Voting District,-76.95656358488229,41.320756757846944
42081130FAIRFIELD TWP Voting District,-76.87458359256104,41.25967740671438
42081140FRANKLIN TWP Voting District,-76.58434805495742,41.23232564530335
42081320LOYALSOCK TWP PCT 06,-76.99143235027343,41.27874141414792
42081330LOYALSOCK TWP PCT 07,-76.94751199749167,41.28006116618876
42081340LYCOMING TWP Voting District,-77.11220359770061,41.30936860631272
42081350MC HENRY TWP Voting District,-77.4549468843334,41.405654708158906
42081360MC INTYRE TWP Voting District,-76.95884948872494,41.5070444897476
42081370MC NETT TWP Voting District,-76.85279561229378,41.54759437932876
42081380MIFFLIN TWP Voting District,-77.23174270328205,41.29361424204992
42081390MILL CREEK TWP Voting District,-76.78989979969333,41.30761481438193
42081400MONTGOMERY Voting District,-76.87391000603265,41.17096956525663
42081410MONTOURSVILLE WD 01,-76.92795050263332,41.24885219381658
42081420MONTOURSVILLE WD 02,-76.91038095481431,41.241725611874735
42081430MONTOURSVILLE WD 03,-76.90933280533767,41.25739176069546
42081440MORELAND TWP Voting District,-76.65584897442207,41.194620671098605
42081480MUNCY CREEK TWP Voting District,-76.762158280106,41.193309370363686
42081460MUNCY PCT 01,-76.78519711760896,41.198080006842225
42081470MUNCY PCT 02,-76.78581768717765,41.20624261934984
42081450MUNCY TWP Voting District,-76.80029402422343,41.25246655521971
42081490NIPPENOSE TWP Voting District,-77.22166196484426,41.185278503407645
42081500OLD LYCOMING TWP PCT 01,-77.08463400174026,41.25511294353502
42081510OLD LYCOMING TWP PCT 02,-77.07378326531759,41.273045290400205
42081520PENN TWP Voting District,-76.64077040891554,41.27786141133665
42081530PIATT TWP Voting District,-77.21648499058638,41.22529186171836
42081540PICTURE ROCKS Voting District,-76.70790500803274,41.28043771230906
42081550PINE TWP Voting District,-77.28215747350492,41.4790024134104
42081560PLUNKETTS CREEK TWP Voting District,-76.79663611315637,41.3855465382172
42081570PORTER TWP Voting District,-77.27362048567339,41.20455249318129
42081580SALLADASBURG Voting District,-77.27362048567339,41.20455249318129
42081590SHREWSBURY TWP Voting District,-76.6872264201178,41.328032942245095
42081600SOUTH WILLIAMSPORT WD 01,-76.98727751371403,41.233793920230944
42081610SOUTH WILLIAMSPORT WD 02 PCT 01,-76.99462972866598,41.23049828390827
42081620SOUTH WILLIAMSPORT WD 02 PCT 02,-77.00012539446253,41.2288472521375
42081830WILLIAMSPORT WD 16,-76.98807606269365,41.25653513614147
42081840WILLIAMSPORT WD 17,-77.01973531911493,41.253184119267104
42081850WOLF TWP Voting District,-76.73139730693089,41.26359915857458
42081860WOODWARD TWP Voting District,-77.14615036111951,41.23771659824988
42081170HUGHESVILLE WD 01,-76.72349941218579,41.24241484904607
42081180HUGHESVILLE WD 02,-76.7265084113803,41.23701690951218
42081820WILLIAMSPORT WD 15,-77.00053781060613,41.25726411802275
42081200JERSEY SHORE WD 01,-77.25781984575693,41.19879135393761
42081210JERSEY SHORE WD 02,-77.25741484597322,41.20468242502388
42081220JERSEY SHORE WD 03,-77.26879763289996,41.20209724509794
42081230JERSEY SHORE WD 04,-77.27982706881558,41.19924958573395
42081260LIMESTONE TWP Voting District,-77.16040024439634,41.1394080794028
42081270LOYALSOCK TWP PCT 01,-77.0239730942409,41.272603354934034
42081280LOYALSOCK TWP PCT 02,-76.9752934862762,41.25164404632731
42081290LOYALSOCK TWP PCT 03,-77.0456585511777,41.28309242800639
42081300LOYALSOCK TWP PCT 04,-76.9500254356817,41.24839989096754
42081310LOYALSOCK TWP PCT 05,-76.96003947418802,41.25998883357767
4208110ANTHONY TWP Voting District,-77.16805136691845,41.29515086006961
4208120ARMSTRONG TWP Voting District,-77.01032295312518,41.203288765449415
4208130BASTRESS TWP Voting District,-77.12484044598158,41.1849388308994
4208140BRADY TWP Voting District,-76.94209747393869,41.16640855251951
4208150BROWN TWP Voting District,-77.49028197205358,41.498782204747336
