,lo,hi,length
11534,420451930,420453850,1666.94897015
11535,420451940,420451950,13223.7048544
11536,420451940,420451960,0.0
11537,420451940,420451970,9986.69985714
11538,420451940,4204530,4636.42307027
11539,420451940,4204570,4180.53414522
11540,420451940,42045150,4698.9146621
11541,420451940,42045170,7905.80892843
11542,420451950,420451960,4497.43926882
11543,420451950,420451970,0.0
11544,420451950,42045170,586.384470128
11545,420451950,420453820,1101.0312887
11546,420451960,420451970,5038.07462909
11547,420451960,420451980,4848.08879884
11548,420451960,420453820,7083.70062787
11549,420451970,420451980,5534.30864917
11550,420451970,4204530,2919.07049833
11551,420451980,420453820,859.63589234
11552,4204510,4204520,2448.41988628
11553,4204510,42045690,2403.07345518
11554,4204510,42045700,341.901609755
11555,4204510,42045720,0.0
11556,4204510,42045930,0.0
11557,4204510,420453200,7991.67231967
11558,4204520,42045700,0.0
11559,4204520,42045720,1853.0933342
11560,4204520,42045910,756.181854259
11561,4204520,42045920,2706.9936645
11562,4204520,420453250,1547.01482311
11563,4204520,420453260,1082.18363412
11564,4204530,4204540,5962.11375989
11565,4204530,4204550,3579.63037225
11566,4204530,4204560,2191.73911532
11567,4204530,4204570,3483.01347294
11568,4204540,4204550,4969.59320665
11569,4204540,42045680,8055.4759964
11570,4204550,4204560,4795.92450345
11571,4204550,420453063,11633.0306613
11572,4204560,420453058,0.0
11573,4204560,420453063,952.932632917
11574,4204560,420453068,3947.1347712
11575,4204570,42045150,0.0
11576,42045120,42045140,1847.90454523
11577,42045120,42045150,957.327631098
11578,42045120,42045160,2575.36048584
11579,42045120,42045170,4690.46436361
11580,42045120,42045190,609.982935945
11581,42045130,42045160,3573.85869959
11582,42045130,42045650,499.19134583
11583,42045130,420453030,0.0
11584,42045130,420453040,2127.31162927
11585,42045130,420453050,3297.60890385
11586,42045140,42045150,4013.91790356
11587,42045140,42045160,5223.66285371
11588,42045140,42045650,440.059550718
11589,42045150,42045170,956.900963165
11590,42045160,42045650,1702.24696487
11591,42045175,420452925,3999.5630202
11592,42045680,420452915,5095.44301027
11593,42045630,42045640,6818.15083987
11594,42045630,42045575,2773.79488709
11595,42045640,42045650,385.163568468
11596,42045640,42045670,2174.65387823
11597,42045640,42045440,739.980678012
11598,42045640,42045575,2420.28050077
11599,42045640,42045610,1773.0531151
11600,42045640,420453030,1954.31359091
11601,42045640,420453058,3894.24065228
11602,42045650,42045660,2626.28115728
11603,42045650,42045670,408.479825757
11604,42045650,420453030,972.563621067
11605,42045650,420453040,0.0
11606,42045660,42045670,2015.7036523
11607,42045660,420453030,245.367538454
11608,42045670,420453030,414.075466573
11609,42045180,42045220,1416.23499802
11610,42045180,42045230,2453.82339843
11611,42045180,42045240,1280.56016121
11612,42045190,42045220,2119.35320088
11613,42045190,42045250,1064.02676753
11614,42045190,420453050,1853.55424446
11615,42045200,42045210,1354.12445887
11616,42045200,42045230,4391.43137177
11617,42045200,42045260,432.344725616
11618,42045200,42045270,8403.16813325
11619,42045210,42045220,816.612562473
11620,42045210,42045230,482.829062688
11621,42045210,42045250,924.161732937
11622,42045210,42045260,1655.39450302
11623,42045210,420453030,3992.91562257
11624,42045210,420453050,1072.46231662
11625,42045220,42045230,247.114131913
11626,42045220,42045250,1505.97102755
11627,42045230,42045240,1796.36709304
11628,42045250,420453050,2059.53986884
11629,42045260,42045270,879.176133268
11630,42045260,42045280,475.937258218
11631,42045260,420453030,609.670312805
11632,42045270,42045280,2291.70446416
11633,42045370,42045380,917.329597538
11634,42045370,42045410,1810.74374247
11635,42045370,420453030,1946.73589011
11636,42045380,42045395,1923.47882011
11637,42045380,42045410,777.851842837
11638,42045380,42045420,2910.83738414
11639,42045380,42045430,0.0
11640,42045380,42045440,1063.713728
11641,42045395,42045430,2424.30240142
11642,42045395,42045440,0.0
11643,42045410,42045420,1551.42688862
11644,42045410,42045440,1071.56544787
11645,42045410,420453030,1920.60685313
11646,42045420,42045440,7581.62740428
11647,42045430,42045440,2060.70937767
11648,42045430,42045470,1888.07002352
11649,42045440,420453030,3687.3839482
11650,42045550,42045560,2273.43073385
11651,42045550,420453000,0.0
11652,42045550,420453010,1384.51580564
11653,42045550,420453020,3787.26347103
11654,42045560,42045565,372.409487357
11655,42045560,42045575,1157.88207346
11656,42045560,42045610,1051.28345943
11657,42045560,420453000,430.706366634
11658,42045560,420453020,0.0
11659,42045570,42045575,4411.30273548
11660,42045570,42045610,1034.94540306
11661,42045565,42045610,3743.327525
11662,42045565,420453000,4492.87503432
11663,42045565,420453058,430.88801178
11664,42045575,42045610,3065.69867024
11665,42045610,420453058,3360.65452666
11666,42045690,42045700,2610.60552374
11667,42045690,420453210,3613.744235
11668,42045700,42045720,1005.10357864
11669,42045700,42045730,6487.20410577
11670,42045700,420453210,2066.45359832
11671,42045700,420453220,583.349163978
11672,42045710,42045720,1011.23934235
11673,42045710,42045730,2556.53510744
11674,42045710,420453260,3843.53904453
11675,42045720,42045730,848.210731562
11676,42045720,420453260,655.807077816
11677,42045730,420453220,1492.3878608
11678,42045730,420453230,583.83224149
11679,42045730,420453240,2097.02564522
11680,42045730,420453260,1959.50149034
11681,42045740,42045750,2577.57947982
11682,42045740,42045760,1918.52850418
11683,42045740,42045930,8213.45573278
11684,42045750,42045760,2263.59272225
11685,42045760,42045770,1961.91727666
11686,42045770,42045780,4138.34460634
11687,42045780,42045880,3357.23870205
11688,42045780,420451040,1364.52663203
11689,42045780,420451090,1143.18916328
11690,42045870,420451050,911.521031749
11691,42045870,421014038,3332.03518428
11692,42045870,421014044,1674.25872957
11693,42045880,42045890,1195.31799934
11694,42045880,42045900,763.083653739
11695,42045880,42045910,2786.52764812
11696,42045880,42045920,297.734464231
11697,42045880,420451090,2934.83141413
11698,42045890,42045900,3492.5758928
11699,42045890,420451090,1233.79547284
11700,42045900,42045910,954.981624085
11701,42045900,420451090,183.986554306
11702,42045900,420453250,3419.01219204
11703,42045910,42045920,299.002327328
11704,42045910,420453250,2678.61228659
11705,42045930,42045940,1660.84289168
11706,42045930,420453200,3384.94740373
11707,42045930,420453890,1192.89586312
11708,42045940,420453870,56.5878221773
11709,42045940,420453880,4292.07768128
11710,42045940,420453890,2046.20720099
11711,420451040,420451050,1005.05868769
11712,420451040,420451090,0.0
11713,420451040,420451100,1165.53403815
11714,420451050,420451060,2186.83920915
11715,420451050,420451070,474.041557652
11716,420451050,420451080,1090.22812018
11717,420451050,420452990,4921.11519348
11718,420451050,421014038,3687.23112371
11719,420451060,420451070,817.011967411
11720,420451060,420451080,1627.23617571
11721,420451070,420451080,880.670816985
11722,420451080,420452990,3994.35432674
11723,420451170,420451180,7502.2832033
11724,420451180,420451230,1244.75099622
11725,420451200,420451210,2007.62521688
11726,420451200,420453320,44.0275383278
11727,420451200,420453430,1056.52645779
11728,420451200,420453440,473.856464364
11729,420451210,420451220,1965.48565403
11730,420451220,420451230,5224.96250258
11731,420452910,420452920,4678.67321306
11732,420452910,420452930,4281.22695521
11733,420452920,420452930,4002.22566188
11734,420452915,420452925,6326.58960261
11735,420452950,420452970,6471.78025184
11736,420452950,420452980,12917.6347289
11737,420452960,420452970,1574.52892074
11738,420452960,420452980,16348.1665865
11739,420452960,420452990,10177.8496056
11740,420452960,421014030,2191.03525364
11741,420452960,421014040,17312.9604386
11742,420452970,420452980,412.301467498
11743,420452970,420452990,11559.607877
11744,420452990,421014038,2095.08310447
11745,420452990,421014040,46.5400187683
11746,420453000,420453010,3781.74031989
11747,420453000,420453020,1361.88966245
11748,420453000,420453058,1075.23360378
11749,420453010,420453020,3508.64490064
11750,420453010,420453058,3506.46784649
11751,420453030,420453040,4319.69507858
11752,420453030,420453050,2556.60286492
11753,420453040,420453050,2974.98150185
11754,420453043,420453048,5527.93956167
11755,420453043,420453053,4567.58577661
11756,420453043,420453073,4595.53974481
11757,420453043,420453088,5182.90352982
11758,420453048,420453053,2985.21163745
11759,420453048,420453058,504.611856732
11760,420453048,420453073,3226.23782267
11761,420453053,420453058,5721.01052363
11762,420453053,420453068,4698.42178154
11763,420453053,420453088,1100.03763387
11764,420453058,420453068,917.907561401
11765,420453063,420453068,4051.50815962
11766,420453063,420453078,1811.51809494
11767,420453063,420453083,7471.60330403
11768,420453068,420453083,3982.06052383
11769,420453068,420453088,675.155580281
11770,420453073,420453078,8516.70877883
11771,420453073,420453088,476.02285806
11772,420453078,420453083,4277.85769325
11773,420453078,420453088,1560.30265102
11774,420453083,420453088,4844.4623797
11775,420453110,420453120,4214.14934204
11776,420453110,420453130,1344.05548174
11777,420453110,420453360,2670.37127959
11778,420453120,420453130,8826.9331097
11779,420453120,420453190,0.0
11780,420453120,420453360,801.970326594
11781,420453130,420453150,702.709725049
11782,420453130,420453180,10036.2451828
11783,420453130,420453190,1914.0448736
11784,420453130,420453360,0.0
11785,420453140,420453150,150.017613046
11786,420453140,420453160,3462.16278908
11787,420453140,420453170,2104.76408592
11788,420453140,420453210,2269.99065984
11789,420453140,420453220,2463.14686145
11790,420453140,420453550,682.800893496
11791,420453150,420453160,1527.22612455
11792,420453150,420453170,1772.65566583
11793,420453150,420453180,1031.51342381
11794,420453150,420453190,2455.79574681
11795,420453150,420453520,0.0
11796,420453150,420453530,4096.05931259
11797,420453160,420453180,1639.64671147
11798,420453160,420453220,261.723348615
11799,420453170,420453520,774.205745895
11800,420453170,420453530,0.0
11801,420453170,420453550,466.966559897
11802,420453190,420453255,1483.31340085
11803,420453190,420453340,1762.77235232
11804,420453190,420453350,2812.07468442
11805,420453190,420453360,811.231087141
11806,420453190,420453530,138.821576077
11807,420453200,420453890,1163.38561204
11808,420453210,420453220,439.025763976
11809,420453210,420453520,1340.03173425
11810,420453210,420453550,2318.80740614
11811,420453220,420453230,1119.14865814
11812,420453230,420453240,3199.08120361
11813,420453240,420453260,1062.42066677
11814,420453250,420453260,8772.22366143
11815,420453255,420453280,1547.5788114
11816,420453255,420453340,878.994274329
11817,420453255,420453455,1877.37366411
11818,420453255,420453490,0.0
11819,420453255,420453530,1377.51292181
11820,420453280,420453290,963.282897622
11821,420453280,420453300,3768.09909259
11822,420453280,420453340,890.665657669
11823,420453280,420453455,1171.95834286
11824,420453290,420453300,1350.54280756
11825,420453290,420453310,1514.26295689
11826,420453290,420453320,85.6742651763
11827,420453290,420453455,2257.68521124
11828,420453300,420453320,965.941455278
11829,420453300,420453330,2058.60748365
11830,420453300,420453340,1423.09097712
11831,420453310,420453320,2137.39405917
11832,420453310,420453450,207.217204672
11833,420453310,420453455,3453.53271333
11834,420453320,420453330,1651.406088
11835,420453320,420453440,2128.53441052
11836,420453320,420453450,143.241256431
11837,420453320,420453460,582.037452837
11838,420453340,420453350,2312.45109668
11839,420453350,420453360,2551.18570173
11840,420453370,420453380,3301.59335191
11841,420453370,420453400,2180.48149821
11842,420453370,420453455,0.0
11843,420453370,420453480,2378.23441316
11844,420453370,420453490,1513.97523687
11845,420453370,420453510,0.0
11846,420453370,420453740,0.0
11847,420453370,420453750,462.662486629
11848,420453380,420453390,2712.65110431
11849,420453380,420453400,454.603002689
11850,420453380,420453450,2991.76886708
11851,420453380,420453455,2838.5194268
11852,420453380,420453490,0.0
11853,420453390,420453400,2096.70691414
11854,420453390,420453410,775.707875863
11855,420453390,420453450,2230.85537885
11856,420453390,420453445,1521.87884669
11857,420453390,420453800,0.0
11858,420453400,420453445,0.0
11859,420453400,420453740,945.339427288
11860,420453400,420453750,0.0
11861,420453400,420453790,1555.62662571
11862,420453400,420453800,510.844372332
11863,420453410,420453420,2173.47138541
11864,420453410,420453450,782.754547779
11865,420453410,420453460,226.927991454
11866,420453410,420453445,1271.38705576
11867,420453420,420453430,2345.14082152
11868,420453420,420453460,1349.86950584
11869,420453420,420453445,2221.81781179
11870,420453420,420453800,119.266905686
11871,420453420,421013427,2948.99088537
11872,420453420,421013428,0.0
11873,420453420,421013429,503.438166592
11874,420453420,421013430,1098.20312298
11875,420453420,421013431,648.313784375
11876,420453430,420453440,3520.74679315
11877,420453430,420453460,823.528350088
11878,420453440,420453450,344.758857865
11879,420453440,420453460,4358.81782189
11880,420453450,420453460,3657.68965302
11881,420453450,420453455,1162.59045454
11882,420453445,420453800,933.631728344
11883,420453455,420453490,5438.4103467
11884,420453455,420453530,0.0
11885,420453480,420453490,0.0
11886,420453480,420453510,1424.56824666
11887,420453480,420453750,1290.38627262
11888,420453480,420453780,4703.43209942
11889,420453490,420453500,2064.61155275
11890,420453490,420453510,1968.07581528
11891,420453490,420453520,0.0
11892,420453490,420453530,1170.54216239
11893,420453490,420453540,1796.82361418
11894,420453500,420453510,1354.87295894
11895,420453500,420453540,1535.46368513
11896,420453510,420453760,548.102200515
11897,420453510,420453780,2003.13815883
11898,420453520,420453530,1707.56963926
11899,420453520,420453540,1076.30597237
11900,420453520,420453550,1722.27346385
11901,420453530,420453540,0.0
11902,420453560,420453570,2142.12047814
11903,420453560,420453580,3076.86361322
11904,420453560,420453610,0.0
11905,420453560,420453680,1473.04049456
11906,420453560,420453690,2283.66060853
11907,420453560,420453710,0.0
11908,420453570,420453580,409.924854437
11909,420453570,420453590,1245.84259516
11910,420453570,420453600,0.0
11911,420453570,420453680,0.0
11912,420453570,420453710,413.185865896
11913,420453570,420453730,586.647280978
11914,420453580,420453590,5137.65940255
11915,420453580,420453690,170.095961377
11916,420453580,42101311,1878.27969684
11917,420453580,421013416,0.0
11918,420453590,420453600,349.086460235
11919,420453590,420453730,0.0
11920,420453590,420453800,820.330923442
11921,420453600,420453730,1652.6123035
11922,420453600,420453770,105.26900058
11923,420453600,420453790,1265.5197207
11924,420453600,420453800,1531.12597718
11925,420453610,420453620,1322.11808463
11926,420453610,420453630,940.909293399
11927,420453610,420453635,844.101111999
11928,420453610,420453660,547.816106855
11929,420453610,420453670,720.76264922
11930,420453610,420453680,1228.24273259
11931,420453610,420453690,152.110319481
11932,420453610,420453760,0.0
11933,420453620,420453630,467.63295826
11934,420453620,420453660,288.78893699
11935,420453630,420453640,1969.80195642
11936,420453630,420453690,1639.93401125
11937,420453630,420453910,2597.04522964
11938,420453630,42101311,1401.32849112
11939,420453640,420453685,886.005812576
11940,420453640,420453880,1875.02364354
11941,420453640,420453890,1086.9234702
11942,420453640,420453910,4131.55617714
11943,420453635,420453660,0.0
11944,420453635,420453670,455.547036965
11945,420453635,420453710,469.944258315
11946,420453635,420453720,1754.58678879
11947,420453635,420453760,554.690708869
11948,420453635,420453780,0.0
11949,420453660,420453685,116.88430358
11950,420453660,420453760,1169.1282512
11951,420453670,420453680,1094.2823445
11952,420453670,420453710,1288.75949508
11953,420453680,420453690,0.0
11954,420453680,420453710,153.308961692
11955,420453690,42101311,2269.59335523
11956,420453685,420453760,932.253855478
11957,420453710,420453720,543.916907769
11958,420453710,420453730,1115.79139376
11959,420453720,420453730,1008.32087297
11960,420453720,420453740,340.83230134
11961,420453720,420453760,0.0
11962,420453720,420453780,699.405436901
11963,420453730,420453740,71.9856407927
11964,420453730,420453770,298.524290621
11965,420453740,420453750,1557.93497114
11966,420453740,420453770,878.080872267
11967,420453740,420453780,227.801449908
11968,420453740,420453790,196.118555185
11969,420453750,420453780,651.465977447
11970,420453760,420453780,1343.37125489
11971,420453770,420453790,1147.12352906
11972,420453790,420453800,5680.34983551
11973,420453800,421013427,0.0
11974,420453800,421013428,3951.0274303
11975,420453820,420453850,7835.58548916
11976,420453830,420453840,4472.47518033
11977,420453830,420453850,4075.6213402
11978,420453840,420453850,4609.46515883
11979,420453840,420453860,13003.7612976
11980,420453850,420453860,5964.39553136
11981,420453870,420453880,1981.40672748
11982,420453870,420453900,2368.50977307
11983,420453870,420453920,920.621511712
11984,420453870,420453930,3224.60022894
11985,420453870,420453950,167.853266993
11986,420453870,421014025,0.0
11987,420453870,421014034,572.624479657
11988,420453880,420453890,3962.53974293
11989,420453880,420453900,1961.81198091
11990,420453880,420453910,6341.45430459
11991,420453880,420453920,860.899974178
11992,420453880,420453940,653.16953903
11993,420453880,420453950,914.457094546
11994,420453900,420453950,2087.28415512
11995,420453910,420453940,3802.96467646
11996,420453910,42101311,81.6198409416
11997,420453910,42101318,1375.53285974
11998,420453920,420453940,3421.04878832
11999,420453920,420453950,1958.66756548
12000,420453920,42101318,1559.21954364
12001,420453920,42101320,2539.29035386
12002,420453920,42101322,1596.88203098
12003,420453920,421014008,5237.37224815
12004,420453920,421014023,481.732670955
12005,420453920,421014024,316.037920437
12006,420453920,421014025,820.436316295
12007,420453920,421014034,0.0
12008,420453930,421014034,872.866434094
12009,420453940,42101318,189.458522325
12010,4204710,42047120,6999.04162672
12011,4204710,42047130,4587.86862776
12012,4204710,42047365,515.417905189
12013,4204770,4204780,108393.129576
12014,4204770,42047110,4974.52291583
12015,4204770,42047130,1450.74642751
12016,4204770,42047230,13557.0822715
12017,4204770,42047385,7947.94624237
12018,4204770,42047395,33744.0405118
12019,4204780,42047110,14313.5451586
12020,4204780,42047130,14711.2666681
12021,4204790,42047100,41790.7638822
12022,4204790,42047190,1966.9353664
12023,4204790,42047200,5457.29248838
12024,4204790,42047230,4562.83883269
12025,4204790,42047290,53245.9388789
12026,4204790,4205360,6922.64472209
12027,4204790,4205380,5113.8826138
12028,4204790,42083430,93723.0162942
12029,4204790,42123231,32.6383670727
12030,42047100,42083430,8690.03925072
12031,42047110,42047230,49268.4838938
12032,42047110,42047290,4438.86565752
12033,42047110,42065540,44568.0724941
12034,42047120,42047130,119895.01282
12035,42047130,42047365,11107.1836225
12036,42047130,42047385,30955.7905826
12037,42047140,42047150,6004.47530372
12038,42047140,42047160,7163.69856795
12039,42047140,42047220,33050.6485586
12040,42047150,42047160,5763.19907556
12041,42047150,42047220,1851.09993259
12042,42047160,42047170,6319.5417072
12043,42047160,42047220,25393.8366368
12044,42047170,42047220,18210.411719
12045,42047190,42047200,70520.0010675
12046,42047190,42083430,24948.4764735
12047,42047200,42047220,36057.7573586
12048,42047200,42047230,53505.3442658
12049,42047200,42047335,81872.2004381
12050,42047200,42083410,106780.339465
12051,42047200,42083430,15041.366073
12052,42047210,42047290,4632.69813982
12053,42047210,4205380,52188.2771243
12054,42047210,4205310,10916.2000933
12055,42047210,4206510,0.0
12056,42047210,42065180,50624.6328656
12057,42047220,42047230,67993.9745426
12058,42047220,42047315,58.5362430935
12059,42047220,42047335,3179.30614931
12060,42047230,42047250,11610.951673
12061,42047230,42047260,8577.49660855
12062,42047230,42047270,8735.52071619
12063,42047230,42047280,7151.1164449
12064,42047230,42047290,6632.38045015
12065,42047230,42047315,6557.08472655
12066,42047230,42047395,2114.34163431
12067,42047240,42047250,801.875206274
12068,42047240,42047260,3190.72997488
12069,42047240,42047270,1802.92692108
12070,42047240,42047280,3286.73421302
12071,42047250,42047260,1002.67235323
12072,42047250,42047270,2169.78309746
12073,42047260,42047280,9977.59410797
12074,42047270,42047280,2227.85951317
12075,42047290,4205380,1092.68685584
12076,42047290,42065180,15585.7400363
12077,42047290,42065330,20661.3537414
12078,42047290,42065540,34850.6811625
12079,42047315,42047325,15029.2430679
12080,42047315,42047335,33652.6905445
12081,42047315,42047395,36990.2038776
12082,42047325,42047335,26367.56758
12083,42047325,42047345,800.139667712
12084,42047325,42047355,75.0174000538
12085,42047325,42047395,478.221827698
12086,42047335,42047345,6430.73569116
12087,42047335,42047355,54367.4024652
12088,42047345,42047355,3593.75591867
12089,42047355,42047365,102445.043707
12090,42047355,42047375,735.00862753
12091,42047355,42047395,145.011768576
12092,42047365,42047375,7830.03767478
12093,42047365,42047385,64759.5677701
12094,42047375,42047385,8408.617693
12095,42047375,42047395,631.666767499
12096,42047385,42047395,2615.33482651
12097,42049260,42049270,9370.85704167
12098,42049260,42049290,916.109547651
12099,42049260,420491030,2233.0671795
12100,42049260,42049180,0.0
12101,42049260,42049190,2094.21284549
12102,42049260,42049200,7885.51035244
12103,42049260,42049240,748.540617696
12104,42049270,42049290,1631.43044827
12105,42049270,42049510,0.0
12106,42049270,42049520,15505.1256573
12107,42049270,42049620,4648.1485661
12108,42049270,420491520,890.413330472
12109,42049270,420491030,3584.69174835
12110,42049280,42049300,656.214085086
12111,42049280,42049350,609.417573873
12112,42049280,42049450,6246.07794197
12113,42049280,42049480,0.0
12114,42049280,42049220,3128.36427015
12115,42049280,42049230,0.0
12116,42049280,42049250,1259.94981338
12117,42049290,42049480,0.0
12118,42049290,42049490,1643.67966775
12119,42049290,42049500,2166.36649414
12120,42049290,42049510,338.339945014
12121,42049290,42049520,0.0
12122,42049290,42049230,253.417155425
12123,42049290,42049240,3309.63250988
12124,42049290,42049250,1270.35443989
12125,42049300,42049310,1418.84702837
12126,42049300,42049350,8409.09592584
12127,42049300,42049380,2238.08451995
12128,42049300,42049390,1735.88940154
12129,42049300,42049400,0.0
12130,42049300,42049150,0.0
12131,42049300,42049220,1003.84719873
12132,42049310,42049320,1327.00157487
12133,42049310,42049350,940.257997485
12134,42049310,42049360,3769.20375787
12135,42049310,42049390,0.0
12136,42049310,42049400,2737.67430711
12137,42049310,42049420,0.0
12138,42049320,42049330,1590.92189266
12139,42049320,42049360,2387.62891526
12140,42049320,42049400,0.0
12141,42049320,42049420,2637.22864348
12142,42049330,42049340,2092.63761262
12143,42049330,42049360,3879.59319864
12144,42049330,42049420,2294.06798308
12145,42049330,42049430,0.0
12146,42049340,420491220,2394.04425387
12147,42049340,42049360,4176.7478839
12148,42049340,42049420,0.0
12149,42049340,42049430,3044.53252392
12150,42049340,42049440,6963.40924834
12151,42049350,42049360,897.715036616
12152,42049350,42049450,502.157413452
12153,42049350,42049660,4367.25317334
12154,42049350,42049730,0.0
12155,420491190,420491230,2553.37042767
12156,420491190,420491240,1376.94289928
12157,420491190,420491250,6711.56648821
12158,420491190,420491305,4157.80372295
12159,420491190,420491120,722.715743828
12160,420491190,420491170,1021.28485937
12161,420491190,420491180,5228.3815186
12162,420491200,420491210,2095.1858
12163,420491200,420491270,6196.04805346
12164,420491200,420491290,5047.59071
12165,420491200,42049640,577.929663331
12166,420491200,42049770,0.0
12167,420491200,42049810,2235.20080586
12168,420491200,420491110,3059.07431998
12169,420491210,420491270,3659.12465373
12170,420491210,420491280,2490.580645
12171,420491210,420491380,15107.9433878
12172,420491210,420491110,1987.46546668
12173,420491220,42049360,519.626146318
12174,420491220,42049430,387.503238565
12175,420491220,42049440,1611.01995448
12176,420491220,42049ZZZZZZ,5080.15349791
12177,420491220,420491130,7280.11437763
12178,420491220,420491160,2990.44982775
12179,420491220,420491170,2257.0783271
12180,420491220,420491180,0.0
12181,420491230,420491240,3943.98553839
12182,420491230,420491130,6965.78508735
12183,420491230,420491140,3269.9490075
12184,420491230,420491180,583.999545874
12185,420491240,420491250,2565.8025459
12186,420491240,42049ZZZZZZ,4521.15118964
12187,420491240,420491140,1900.67495239
12188,420491240,420491150,7615.44044755
12189,420491250,420491260,2925.43770174
12190,420491250,420491120,9021.03528414
12191,420491250,420491150,1485.97641919
12192,420491260,42049860,2515.57550868
12193,420491260,420491120,9102.84262533
12194,420491260,420491150,8760.96454828
12195,42049360,42049660,0.0
12196,42049360,42049730,5088.46154044
12197,42049360,42049740,828.839660431
12198,42049360,42049820,15994.0057188
12199,42049360,420491160,225.554740927
12200,42049370,42049380,2240.93724112
12201,42049370,42049390,1980.31044493
12202,42049370,42049400,2737.65219775
12203,42049370,42049410,9190.4630017
12204,42049370,42049420,0.0
12205,42049370,42049ZZZZZZ,2903.49298715
12206,42049370,42049140,509.376990058
12207,42049370,42049170,1165.94223004
12208,42049380,42049390,2451.53481836
12209,42049380,42049140,479.536140327
12210,42049380,42049150,743.318328305
12211,42049380,42049220,0.0
12212,42049390,42049400,992.182749597
12213,42049400,42049410,0.0
12214,42049400,42049420,992.212227609
12215,42049410,42049420,2794.97641416
12216,42049410,42049430,1653.8318213
12217,42049410,42049ZZZZZZ,17688.5723969
12218,42049420,42049430,1250.23636356
12219,420491270,420491280,7326.34251524
12220,420491270,420491290,2471.90282861
12221,420491270,42049640,141.377880686
12222,420491280,420491290,15192.0788984
12223,420491280,420491380,3529.2682846
12224,420491280,420491390,8703.96094783
12225,420491280,42049640,392.550466476
12226,420491290,420491300,10212.0917483
12227,420491290,420491390,11054.2048427
12228,420491290,42049550,1688.8949151
12229,420491290,42049580,1822.97512649
12230,420491290,42049640,14548.1401853
12231,420491290,42049650,4504.40998365
12232,420491300,420491390,3587.27315996
12233,420491300,42049580,2860.08375317
12234,420491300,42049590,2645.60077354
12235,420491300,42049920,16677.6222181
12236,420491300,420491100,11387.2764419
12237,420491305,420491315,16951.6298135
12238,420491305,42049PR155,904.775489137
12239,420491305,420491120,2005.99063805
12240,420491305,420491170,3339.76533613
12241,420491315,42049PR155,2180.63203534
12242,420491315,420491380,4867.8421424
12243,420491315,42049800,2193.0192753
12244,420491315,420491070,6580.54667587
12245,420491315,420491110,5326.13170272
12246,420491315,420491160,3353.6768287
12247,420491315,420491170,6507.4180802
12248,42049430,42049440,5149.96499691
12249,42049430,42049ZZZZZZ,23694.9958313
12250,42049450,42049460,3727.77330609
12251,42049450,42049470,1774.97303601
12252,42049450,42049480,1225.7366084
12253,42049450,42049660,805.395262125
12254,42049450,42049670,405.940726846
12255,42049450,42049250,0.0
12256,42049460,42049470,1053.33367106
12257,42049460,42049540,607.287902313
12258,42049460,42049550,796.157580659
12259,42049460,42049560,3222.81674987
12260,42049460,42049670,206.937680195
12261,42049460,42049680,1092.84358528
12262,42049460,42049690,148.912993863
12263,42049470,42049480,878.507880316
12264,42049470,42049540,2391.78767658
12265,42049480,42049490,3303.03930757
12266,42049480,42049540,1660.57443586
12267,42049480,42049250,1674.02789127
12268,42049490,42049500,2874.61902863
12269,42049490,42049530,3339.02881307
12270,42049490,42049540,651.533832344
12271,42049490,42049250,0.0
12272,42049500,42049510,918.339044834
12273,42049500,42049530,1660.5587033
12274,42049PR155,42049860,3696.25298074
12275,42049PR155,420491070,25584.3701378
12276,42049PR155,420491120,14066.9917185
12277,420491320,420491330,17213.8985557
12278,420491320,420491340,12491.4521023
12279,420491320,420491350,0.0
12280,420491320,42049940,29625.4385824
12281,420491320,42049970,4313.02085288
12282,420491320,420491010,3041.47897586
12283,420491320,42049ZZZZZZ,27332.9326418
12284,420491330,420491340,4848.49178035
12285,420491330,420491350,8349.55556829
12286,420491330,42049940,22185.5580327
12287,420491330,42049ZZZZZZ,26039.0315928
12288,420491340,420491350,3809.10257627
12289,42049510,42049520,12128.1051395
12290,42049510,42049530,1198.22875308
12291,42049510,42049610,5197.91899029
12292,42049520,42049610,4341.58287417
12293,42049520,42049620,2854.36679372
12294,42049530,42049540,780.230830722
12295,42049530,42049570,3463.20234959
12296,42049530,42049610,605.013043624
12297,42049540,42049560,229.537859079
12298,42049540,42049570,178.535096227
12299,42049540,42049600,3597.48599978
12300,420491360,42049900,27806.599797
12301,420491360,4204940,0.0
12302,420491360,42049130,27844.0150891
12303,420491370,42049890,2636.94186177
12304,420491370,42049900,2929.53117218
12305,420491370,4204940,104555.32486
12306,420491370,42049ZZZZZZ,48811.6670866
12307,420491380,420491390,27598.079455
12308,420491380,420491450,0.0
12309,420491380,420491460,3211.1699418
12310,420491380,420491070,61191.2520835
12311,420491380,420491110,7289.5530692
12312,420491390,420491450,13540.0718921
12313,420491390,420491460,0.0
12314,420491390,42049920,15064.9663201
12315,420491390,42049930,11305.6356725
12316,420491410,420491420,4458.36150551
12317,420491410,420491400,14525.7653901
12318,420491420,420491400,16560.0661673
12319,420491400,420491450,1013.78309895
12320,420491400,420491505,1287.74510913
12321,420491400,4204920,45167.6907415
12322,420491400,4204930,4393.16713058
12323,420491400,420491060,9223.57152861
12324,420491400,42049120,781.918869716
12325,420491430,420491450,8684.5589595
12326,420491430,420491480,5990.18368598
12327,420491430,4204920,47699.2902875
12328,420491430,42049930,11648.8379511
