GEOID,IDNUM
420211335NORTH CAMBRIA WD 03,2413
420211337NORTH CAMBRIA WD 04,2414
420211339NORTH CAMBRIA WD 05,2415
420211340PATTON WD 01,2416
420211350PATTON WD 02,2417
420211360PORTAGE TWP VTD NORTH,2418
420211370PORTAGE TWP VTD SOUTH,2419
420211380PORTAGE TWP VTD SOUTHWEST,2420
420211385PORTAGE WD 01,2421
420211395PORTAGE WD 02,2422
420211405PORTAGE WD 03,2423
420211435READE TWP VTD NORTH,2424
420211450READE TWP VTD SOUTH,2425
420211470RICHLAND TWP VTD 01,2426
420211480RICHLAND TWP VTD 02,2427
420211490RICHLAND TWP VTD 03,2428
420211500RICHLAND TWP VTD 04,2429
420211510RICHLAND TWP VTD 05,2430
420211520RICHLAND TWP VTD 06,2431
420211530RICHLAND TWP VTD 07,2432
420211540RICHLAND TWP VTD 08,2433
420211550RICHLAND TWP VTD 09,2434
420211560RICHLAND TWP VTD 10,2435
420211570RICHLAND TWP VTD 11,2436
420211580SANKERTOWN Voting District,2437
420211595SCALP LEVEL Voting District,2438
420211615SOUTH FORK WD 01,2439
420211635SOUTH FORK WD 02,2440
420211650SOUTHMONT VTD 01,2441
420211660SOUTHMONT VTD 02,2442
420211670SOUTHMONT VTD 03,2443
420211700STONYCREEK TWP VTD 01,2444
420211710STONYCREEK TWP VTD 02,2445
420211720STONYCREEK TWP VTD 03,2446
420211730STONYCREEK TWP VTD 04,2447
420211760SUMMERHILL TWP VTD NORTH,2448
420211765SUMMERHILL TWP VTD SOUTH,2449
4202160ADAMS TWP VTD 01,2450
4202170ADAMS TWP VTD 07,2451
4202110ADAMS TWP VTD DUNLO,2452
4202120ADAMS TWP VTD ELTON ED 01,2453
4202130ADAMS TWP VTD ELTON ED 02,2454
4202140ADAMS TWP VTD GRAMLINGTON,2455
4202150ADAMS TWP VTD ST. MICHAEL,2456
4202180ALLEGHENY TWP Voting District,2457
4202190ASHVILLE Voting District,2458
420211770SUMMERHILL Voting District,2459
420211785SUSQUEHANNA TWP VTD NORTH,2460
420211800SUSQUEHANNA TWP VTD SOUTH,2461
420211820TUNNELHILL Voting District,2462
420211830UPPER YODER TWP VTD 01,2463
420211840UPPER YODER TWP VTD 02,2464
420211850UPPER YODER TWP VTD 03,2465
420211860UPPER YODER TWP VTD 04,2466
420211870UPPER YODER TWP VTD 05,2467
420211880VINTONDALE Voting District,2468
420211890WASHINGTON TWP Voting District,2469
42021130BARR TWP VTD NORTH,2470
42021140BARR TWP VTD SOUTH,2471
42021155BLACKLICK TWP VTD 01,2472
42021165BLACKLICK TWP VTD 02,2473
42021175BROWNSTOWN Voting District,2474
42021210CAMBRIA TWP VTD 01,2475
42021220CAMBRIA TWP VTD 04,2476
42021190CAMBRIA TWP VTD COLVER,2477
42021235CARROLLTOWN Voting District,2478
42021270CHEST SPRINGS Voting District,2479
42021260CHEST TWP Voting District,2480
42021280CLEARFIELD TWP Voting District,2481
420211900WEST CARROLL TWP VTD NORTH,2482
420211910WEST CARROLL TWP VTD SOUTH,2483
420211920WEST TAYLOR TWP Voting District,2484
420211930WESTMONT VTD 01,2485
420211940WESTMONT VTD 02,2486
420211950WESTMONT VTD 03,2487
42021290CONEMAUGH TWP VTD COVER HILL,2488
42021300CONEMAUGH TWP VTD LOWER,2489
42021310CONEMAUGH TWP VTD UPPER,2490
42021311CRESSON TWP VTD 01,2491
42021312CRESSON TWP VTD 02,2492
42021315CRESSON TWP VTD NORTH,2493
42021325CRESSON TWP VTD SOUTH,2494
42021350CROYLE TWP VTD 01,2495
42021365CROYLE TWP VTD 02,2496
42021370CROYLE TWP VTD 03,2497
42021390DAISYTOWN Voting District,2498
420211960WESTMONT VTD 04,2499
420211970WESTMONT VTD 05,2500
420211980WESTMONT VTD 06,2501
420211995WHITE TWP Voting District,2502
42021200CAMBRIA TWP VTD REVLOC,2503
42021250CASSANDRA Voting District,2504
420211200LILLY WD 01,2505
42021405DALE Voting District,2506
42021420DEAN TWP Voting District,2507
42021430EAST CARROLL TWP VTD NORTH,2508
42021440EAST CARROLL TWP VTD SOUTH,2509
42021455EAST CONEMAUGH VTD 01,2510
42021465EAST CONEMAUGH VTD 02,2511
42021480EAST TAYLOR TWP VTD 01,2512
42021490EAST TAYLOR TWP VTD 02,2513
42021500EAST TAYLOR TWP VTD 03,2514
42021510EAST TAYLOR TWP VTD 04,2515
42021520EBENSBURG WD CENTER,2516
420211210LILLY WD 02,2517
420211230LORETTO Voting District,2518
420212010WILMORE Voting District,2519
42021530EBENSBURG WD EAST,2520
42021540EBENSBURG WD WEST,2521
42021550EHRENFELD Voting District,2522
42021560ELDER TWP Voting District,2523
42021570FERNDALE VTD 01,2524
42021580FERNDALE VTD 02,2525
42021595FRANKLIN Voting District,2526
42021610GALLITZIN TWP VTD EAST,2527
42021620GALLITZIN TWP VTD WEST,2528
42021635GALLITZIN VTD 01,2529
42021645GALLITZIN VTD 02,2530
42021660GEISTOWN VTD 01,2531
42021675GEISTOWN VTD 02,2532
4202310DRIFTWOOD Voting District,2533
4202320EMPORIUM VTD EAST,2534
4202330EMPORIUM VTD MIDDLE,2535
4202340EMPORIUM VTD WEST,2536
4202350GIBSON TWP Voting District,2537
4202360GROVE TWP Voting District,2538
4202370LUMBER TWP Voting District,2539
4202380PORTAGE TWP Voting District,2540
4202390SHIPPEN TWP VTD EAST,2541
42023100SHIPPEN TWP VTD WEST,2542
4202510BANKS TWP DIST AUDEN-TRESC,2543
4202520BANKS TWP DIST COXEVILLE,2544
4202530BANKS TWP DIST LEVISTON,2545
4202540BEAVER MEADOWS Voting District,2546
42025230LEHIGHTON DIST 01,2547
42025240LEHIGHTON DIST 02,2548
42025250LEHIGHTON DIST 03,2549
42025260LOWER TOWAMENSING TWP DIST NORTH,2550
42025265LOWER TOWAMENSING TWP DIST SOUTH,2551
42025270MAHONING TWP DIST MAHONING,2552
42025280MAHONING TWP DIST NEW MAHONING,2553
42025360PARRYVILLE Voting District,2554
42025375PENN FOREST TWP VTD EAST,2555
42025376PENN FOREST TWP VTD MIDDLE,2556
42025377PENN FOREST TWP VTD NORTH EAST,2557
42025379PENN FOREST TWP VTD NORTH WEST,2558
42025374PENN FOREST TWP VTD SOUTH WEST,2559
42025380SUMMIT HILL DIST 01,2560
42025390SUMMIT HILL DIST 02,2561
42025400SUMMIT HILL WD 03 DIST 01,2562
42025410SUMMIT HILL WD 03 DIST 02,2563
42025420TOWAMENSING TWP DIST NORTH,2564
42025435TOWAMENSING TWP DIST SOUTH 1,2565
42025436TOWAMENSING TWP DIST SOUTH 2,2566
42025440WEATHERLY DIST EAST,2567
4202550BOWMANSTOWN Voting District,2568
4202565EAST PENN TWP DIST NORTH,2569
4202566EAST PENN TWP DIST SOUTH,2570
4202570EAST SIDE Voting District,2571
4202580FRANKLIN TWP DIST FRANKLIN IND.,2572
4202590FRANKLIN TWP DIST HARRITY,2573
42025100FRANKLIN TWP DIST LONG RUN,2574
42025110JIM THORPE DIST 01,2575
42025120JIM THORPE DIST 02,2576
42025130JIM THORPE DIST 03,2577
42025140JIM THORPE DIST 04,2578
42025150JIM THORPE DIST 05,2579
42025160KIDDER TWP DIST NORTH,2580
42025170KIDDER TWP DIST SOUTH,2581
42025180LANSFORD DIST FIRST,2582
42025190LANSFORD DIST MIDDLE,2583
42025200LANSFORD DIST WEST,2584
42025210LAUSANNE TWP Voting District,2585
42025220LEHIGH TWP Voting District,2586
42025290MAHONING TWP DIST PACKER-JAMESTOWN,2587
42025300NESQUEHONING DIST EAST,2588
42025310NESQUEHONING DIST WEST,2589
42025320PACKER TWP Voting District,2590
42025330PALMERTON DIST EASTERN,2591
42025340PALMERTON DIST MIDDLE,2592
42025350PALMERTON DIST WESTERN,2593
42025450WEATHERLY DIST WEST,2594
42025460WEISSPORT Voting District,2595
42027230FERGUSON TWP VTD WEST,2596
42027PR86FERGUSON TWP VTD WEST CENTRAL,2597
42027240GREGG TWP,2598
42027250HAINES TWP,2599
42027260HALFMOON TWP,2600
42027270HARRIS TWP VTD EAST,2601
42027850WORTH TWP,2602
42027280HARRIS TWP VTD WEST,2603
42027290HOWARD TWP,2604
42027300HOWARD,2605
42027310HUSTON TWP,2606
42027320LIBERTY TWP,2607
42027330MARION TWP,2608
42027340MILES TWP VTD EAST,2609
42027350MILES TWP VTD WEST,2610
42027360MILESBURG,2611
42027370MILLHEIM,2612
42027380PATTON TWP VTD NORTH ED 01,2613
42027390PATTON TWP VTD NORTH ED 02,2614
42027400PATTON TWP VTD SOUTH ED 01,2615
42027410PATTON TWP VTD SOUTH ED 02,2616
42027420PATTON TWP VTD SOUTH ED 03,2617
42027430PENN TWP,2618
42027440PHILIPSBURG VTD 01,2619
42027450PHILIPSBURG VTD 02,2620
42027460PHILIPSBURG VTD 03,2621
42027470PORT MATILDA,2622
42027480POTTER TWP VTD NORTH,2623
4202710BELLEFONTE VTD NORTH,2624
4202720BELLEFONTE VTD NORTHEAST,2625
4202730BELLEFONTE VTD SOUTH,2626
4202740BELLEFONTE VTD SOUTHEAST,2627
4202750BELLEFONTE VTD WEST,2628
4202760BENNER TWP VTD NORTH,2629
42027490POTTER TWP VTD SOUTH,2630
42027500RUSH TWP VTD EAST,2631
42027510RUSH TWP VTD NORTH,2632
42027520RUSH TWP VTD SOUTH,2633
42027530RUSH TWP VTD WEST,2634
42027540SNOW SHOE TWP VTD EAST,2635
42027550SNOW SHOE TWP VTD WEST,2636
42027560SNOW SHOE,2637
4202770BENNER TWP VTD SOUTH,2638
4202780BOGGS TWP VTD EAST,2639
4202790BOGGS TWP VTD WEST,2640
42027100BURNSIDE TWP,2641
42027110CENTRE HALL,2642
42027120COLLEGE TWP VTD EAST,2643
42027130COLLEGE TWP VTD NORTH,2644
42027140COLLEGE TWP VTD SOUTH,2645
42027150COLLEGE TWP VTD WEST,2646
42027160CURTIN TWP VTD NORTH,2647
42027570SOUTH PHILIPSBURG,2648
42027PR89SPRING TWP VTD EAST,2649
42027580SPRING TWP VTD NORTH,2650
42027590SPRING TWP VTD SOUTH,2651
42027PR88SPRING TWP VTD SOUTHWEST,2652
42027600SPRING TWP VTD WEST,2653
42027650STATE COLLEGE VTD EAST CENTRAL ED 01,2654
42027660STATE COLLEGE VTD EAST CENTRAL ED 02,2655
42027670STATE COLLEGE VTD EAST CENTRAL ED 03,2656
42027170CURTIN TWP VTD SOUTH,2657
42027180FERGUSON TWP VTD EAST,2658
42027190FERGUSON TWP VTD NORTH ED 01,2659
42027200FERGUSON TWP VTD NORTH ED 02,2660
42027PR87FERGUSON TWP VTD NORTH ED 03,2661
42027210FERGUSON TWP VTD NORTHEAST ED 01,2662
42027220FERGUSON TWP VTD NORTHEAST ED 02,2663
42027610STATE COLLEGE VTD EAST ED 01,2664
42027620STATE COLLEGE VTD EAST ED 02,2665
42027630STATE COLLEGE VTD EAST ED 03,2666
42027640STATE COLLEGE VTD EAST ED 04,2667
42027680STATE COLLEGE VTD NORTH,2668
42027690STATE COLLEGE VTD NORTHEAST,2669
42027700STATE COLLEGE VTD NORTHWEST,2670
42027730STATE COLLEGE VTD SOUTH CENTRAL ED 01,2671
42027740STATE COLLEGE VTD SOUTH CENTRAL ED 02,2672
42027710STATE COLLEGE VTD SOUTH ED 01,2673
42027720STATE COLLEGE VTD SOUTH ED 02,2674
42027750STATE COLLEGE VTD SOUTHEAST,2675
42027780STATE COLLEGE VTD WEST CENTRAL ED 01,2676
42027790STATE COLLEGE VTD WEST CENTRAL ED 02,2677
42027760STATE COLLEGE VTD WEST ED 01,2678
42027770STATE COLLEGE VTD WEST ED 02,2679
42027800TAYLOR TWP,2680
42027810UNION TWP,2681
42027820UNIONVILLE,2682
42027830WALKER TWP VTD EAST,2683
42027840WALKER TWP VTD WEST,2684
4202910ATGLEN Voting District,2685
4202920AVONDALE Voting District,2686
4202925BIRMINGHAM TWP PCT 01,2687
4202935BIRMINGHAM TWP PCT 02,2688
4202941CALN TWP VTD 01,2689
4202950CALN TWP VTD 02,2690
42029340EAST MARLBOROUGH TWP VTD WEST,2691
42029350EAST NANTMEAL TWP Voting District,2692
42029360EAST NOTTINGHAM TWP Voting District,2693
42029371EAST PIKELAND TWP PCT 01,2694
42029375EAST PIKELAND TWP PCT 02,2695
42029381EAST PIKELAND TWP PCT 03,2696
42029460EAST WHITELAND TWP PCT 06,2697
42029470EASTTOWN TWP VTD 01,2698
42029480EASTTOWN TWP VTD 02,2699
42029490EASTTOWN TWP VTD 03,2700
42029500EASTTOWN TWP VTD 04,2701
42029600KENNETT TWP PCT 01,2702
42029610KENNETT TWP PCT 02,2703
42029620KENNETT TWP PCT 03,2704
420292051KENNETT TWP PCT 04,2705
42029660LONDON BRITAIN TWP Voting District,2706
42029670LONDON GROVE TWP VTD CHATHAM,2707
42029780NORTH COVENTRY TWP VTD EAST,2708
42029790NORTH COVENTRY TWP VTD MIDDLE,2709
42029800NORTH COVENTRY TWP VTD WEST,2710
42029835NORTH COVENTRY TWP VTD WEST ED 02,2711
42029810OXFORD PCT EAST,2712
42029820OXFORD PCT WEST,2713
42029830PARKESBURG PCT NORTH,2714
42029840PARKESBURG PCT SOUTH,2715
42029850PENN TWP Voting District,2716
42029860PENNSBURY TWP VTD NORTH,2717
42029895PENNSBURY TWP VTD NORTH ED 02,2718
420291030SCHUYLKILL TWP PCT 01,2719
420291040SCHUYLKILL TWP PCT 02,2720
420291050SCHUYLKILL TWP PCT 03,2721
420291060SCHUYLKILL TWP PCT 04,2722
420292062SCHUYLKILL TWP PCT 05,2723
420291070SOUTH COATESVILLE Voting District,2724
420291080SOUTH COVENTRY TWP Voting District,2725
420291090SPRING CITY WD 01,2726
420291100SPRING CITY WD 02,2727
420291110SPRING CITY WD 03,2728
420291120SPRING CITY WD 04,2729
420291416UWCHLAN TWP PCT 08,2730
420291418UWCHLAN TWP PCT 09,2731
420291380VALLEY TWP PCT NORTH,2732
420291390VALLEY TWP PCT SOUTH,2733
420291400WALLACE TWP Voting District,2734
420291410WARWICK TWP PCT EAST,2735
420291420WARWICK TWP PCT WEST,2736
420291430WEST BRADFORD TWP PCT 01,2737
420291440WEST BRADFORD TWP PCT 02,2738
420291450WEST BRADFORD TWP PCT 03,2739
420291460WEST BRADFORD TWP PCT 04,2740
420292057WEST BRADFORD TWP PCT 05,2741
420291570WEST CHESTER VTD 07,2742
420291600WEST FALLOWFIELD TWP Voting District,2743
420291610WEST GOSHEN TWP VTD MIDDLE ED 01,2744
420291620WEST GOSHEN TWP VTD MIDDLE ED 02,2745
420291631WEST GOSHEN TWP VTD NORTH ED 01,2746
420291636WEST GOSHEN TWP VTD NORTH ED 02,2747
420291641WEST GOSHEN TWP VTD NORTH ED 03,2748
420291710WEST NANTMEAL TWP Voting District,2749
420291720WEST NOTTINGHAM TWP Voting District,2750
420291730WEST PIKELAND TWP Voting District,2751
420291740WEST SADSBURY TWP Voting District,2752
420291750WEST VINCENT TWP VTD 01,2753
420291760WEST VINCENT TWP VTD 02,2754
420291806WEST WHITELAND TWP PCT 01,2755
420291812WEST WHITELAND TWP PCT 02,2756
420291818WEST WHITELAND TWP PCT 03,2757
420291810WESTTOWN TWP PCT 02,2758
420291820WESTTOWN TWP PCT 03,2759
420291830WESTTOWN TWP PCT 04,2760
420291835WESTTOWN TWP PCT 05,2761
420291840WILLISTOWN TWP VTD NORTH ED 01,2762
420291850WILLISTOWN TWP VTD NORTH ED 02,2763
420291860WILLISTOWN TWP VTD NORTH ED 03,2764
42029235E CALN 2,2765
42029365E MARLBOROUGH S,2766
4202960CALN TWP VTD 03,2767
4202965CALN TWP VTD 04,2768
4202970CHARLESTOWN TWP Voting District,2769
4202980COATESVILLE WD 01,2770
4202990COATESVILLE WD 02,2771
42029100COATESVILLE WD 03,2772
42029110COATESVILLE WD 04 PCT 01,2773
42029120COATESVILLE WD 04 PCT 02,2774
42029130COATESVILLE WD 05,2775
42029140DOWNINGTOWN VTD EAST ED EAST,2776
42029150DOWNINGTOWN VTD EAST ED WEST,2777
42029160DOWNINGTOWN VTD WEST ED NORTH,2778
42029170DOWNINGTOWN VTD WEST ED SOUTH,2779
42029180EAST BRADFORD TWP VTD NORTH ED 01,2780
42029195EAST BRADFORD TWP VTD NORTH ED 02,2781
42029203EAST BRADFORD TWP VTD SOUTH PCT 01,2782
42029206EAST BRADFORD TWP VTD SOUTH PCT 02,2783
42029213EAST BRANDYWINE TWP VTD NORTH PCT 01,2784
42029216EAST BRANDYWINE TWP VTD NORTH PCT 02,2785
42029210EAST BRANDYWINE TWP VTD SOUTH,2786
42029220EAST CALN TWP Voting District,2787
42029230EAST COVENTRY TWP PCT 01,2788
42029240EAST COVENTRY TWP PCT 02,2789
42029250EAST FALLOWFIELD TWP VTD EAST,2790
42029260EAST FALLOWFIELD TWP VTD WEST,2791
42029270EAST GOSHEN TWP PCT 01,2792
42029280EAST GOSHEN TWP PCT 02,2793
42029291EAST GOSHEN TWP PCT 03,2794
42029300EAST GOSHEN TWP PCT 04,2795
42029310EAST GOSHEN TWP PCT 05,2796
42029320EAST GOSHEN TWP PCT 06,2797
42029325EAST GOSHEN TWP PCT 07,2798
42029345EAST GOSHEN TWP PCT 08,2799
420292050EAST GOSHEN TWP PCT 09,2800
42029330EAST MARLBOROUGH TWP VTD EAST,2801
42029414EAST VINCENT TWP PCT 01,2802
42029421EAST VINCENT TWP PCT 02,2803
42029428EAST VINCENT TWP PCT 03,2804
42029435EAST VINCENT TWP PCT 04,2805
42029410EAST WHITELAND TWP PCT 01,2806
42029420EAST WHITELAND TWP PCT 02,2807
42029430EAST WHITELAND TWP PCT 03,2808
42029440EAST WHITELAND TWP PCT 04,2809
42029450EAST WHITELAND TWP PCT 05,2810
42029510EASTTOWN TWP VTD 05,2811
42029520EASTTOWN TWP VTD 06,2812
42029530EASTTOWN TWP VTD 07,2813
42029540ELK TWP Voting District,2814
42029550ELVERSON Voting District,2815
42029560FRANKLIN TWP Voting District,2816
42029570HIGHLAND TWP Voting District,2817
42029615HONEY BROOK TWP PCT 01,2818
42029625HONEY BROOK TWP PCT 02,2819
42029580HONEY BROOK Voting District,2820
42029680LONDON GROVE TWP VTD SOUTH,2821
42029690LONDONDERRY TWP Voting District,2822
42029700LOWER OXFORD TWP VTD EAST,2823
42029710LOWER OXFORD TWP VTD WEST,2824
42029720MALVERN Voting District,2825
42029730MODENA Voting District,2826
42029740NEW GARDEN TWP PCT NORTH,2827
42029750NEW GARDEN TWP PCT SOUTH,2828
42029760NEW LONDON TWP Voting District,2829
42029770NEWLIN TWP Voting District,2830
42029870PENNSBURY TWP VTD SOUTH,2831
42029905PENNSBURY TWP VTD SOUTH ED 02,2832
42029945PHOENIXVILLE WD EAST PCT 01,2833
42029955PHOENIXVILLE WD EAST PCT 02,2834
42029965PHOENIXVILLE WD EAST PCT 03,2835
42029915PHOENIXVILLE WD MIDDLE PCT 01,2836
42029925PHOENIXVILLE WD MIDDLE PCT 02,2837
42029935PHOENIXVILLE WD MIDDLE PCT 03,2838
42029975PHOENIXVILLE WD NORTH PCT 01,2839
42029985PHOENIXVILLE WD NORTH PCT 02,2840
42029995PHOENIXVILLE WD NORTH PCT 03,2841
420291005PHOENIXVILLE WD WEST PCT 01,2842
420291015PHOENIXVILLE WD WEST PCT 02,2843
420291025PHOENIXVILLE WD WEST PCT 03,2844
420291000POCOPSON TWP Voting District,2845
420291010SADSBURY TWP VTD NORTH,2846
420291020SADSBURY TWP VTD SOUTH,2847
420292059THORNBURY TWP VTD 01,2848
420292060THORNBURY TWP VTD 02,2849
420291140TREDYFFRIN TWP VTD EAST ED 01,2850
420291150TREDYFFRIN TWP VTD EAST ED 02,2851
420291160TREDYFFRIN TWP VTD EAST ED 03,2852
420291170TREDYFFRIN TWP VTD EAST ED 04,2853
420291180TREDYFFRIN TWP VTD EAST ED 05,2854
420291190TREDYFFRIN TWP VTD MIDDLE ED 01,2855
420291200TREDYFFRIN TWP VTD MIDDLE ED 02,2856
420291245TREDYFFRIN TWP VTD MIDDLE ED 03,2857
420291220TREDYFFRIN TWP VTD MIDDLE ED 04,2858
420291230TREDYFFRIN TWP VTD MIDDLE ED 05,2859
420291240TREDYFFRIN TWP VTD MIDDLE ED 06,2860
420291275TREDYFFRIN TWP VTD MIDDLE ED 07,2861
420291250TREDYFFRIN TWP VTD WEST ED 01,2862
420291260TREDYFFRIN TWP VTD WEST ED 02,2863
420291270TREDYFFRIN TWP VTD WEST ED 03,2864
420291280TREDYFFRIN TWP VTD WEST ED 04,2865
420291290TREDYFFRIN TWP VTD WEST ED 05,2866
420291300UPPER OXFORD TWP Voting District,2867
420291310UPPER UWCHLAN TWP VTD 01,2868
420291315UPPER UWCHLAN TWP VTD 02,2869
420292053UPPER UWCHLAN TWP VTD 03,2870
420291320UWCHLAN TWP PCT 01,2871
420291375UWCHLAN TWP PCT 02,2872
420291385UWCHLAN TWP PCT 03,2873
420291350UWCHLAN TWP PCT 04,2874
420291360UWCHLAN TWP PCT 05,2875
420291370UWCHLAN TWP PCT 06,2876
420291415UWCHLAN TWP PCT 07,2877
420291470WEST BRANDYWINE TWP VTD EAST,2878
420291480WEST BRANDYWINE TWP VTD WEST,2879
420291525WEST CALN TWP PCT 01,2880
420291535WEST CALN TWP PCT 02,2881
420291500WEST CHESTER VTD 01,2882
420291510WEST CHESTER VTD 02,2883
420291520WEST CHESTER VTD 02 ED WEST,2884
420291530WEST CHESTER VTD 03,2885
420291540WEST CHESTER VTD 04,2886
420291550WEST CHESTER VTD 05,2887
420291560WEST CHESTER VTD 06,2888
420291646WEST GOSHEN TWP VTD NORTH ED 04,2889
420291650WEST GOSHEN TWP VTD SOUTH ED 01,2890
420291705WEST GOSHEN TWP VTD SOUTH ED 02,2891
420291670WEST GOSHEN TWP VTD SOUTH ED 03,2892
420291715WEST GOSHEN TWP VTD SOUTH ED 04,2893
420291680WEST GROVE PCT 01,2894
420291690WEST GROVE PCT 02,2895
420291700WEST MARLBOROUGH TWP Voting District,2896
420291824WEST WHITELAND TWP PCT 04,2897
420291828WEST WHITELAND TWP PCT 05,2898
420291832WEST WHITELAND TWP PCT 06,2899
420291838WEST WHITELAND TWP PCT 07,2900
420291800WESTTOWN TWP PCT 01,2901
420291870WILLISTOWN TWP VTD NORTH ED 04,2902
420291880WILLISTOWN TWP VTD NORTH ED 05,2903
420291890WILLISTOWN TWP VTD NORTH ED 06,2904
420291955WILLISTOWN TWP VTD SOUTH ED 01,2905
420291910WILLISTOWN TWP VTD SOUTH ED 02,2906
420291965WILLISTOWN TWP VTD SOUTH ED 03,2907
42029630KENNETT SQUARE VTD NORTH,2908
42029640KENNETT SQUARE VTD SOUTH ED 01,2909
42029650KENNETT SQUARE VTD SOUTH ED 02,2910
4203110ASHLAND TWP Voting District,2911
4203120BEAVER TWP Voting District,2912
4203130BRADY TWP Voting District,2913
4203150CLARION TWP VTD 01,2914
4203160CLARION TWP VTD 02,2915
4203170CLARION VTD 01,2916
4203180CLARION VTD 02,2917
4203190CLARION VTD 03,2918
42031110EAST BRADY Voting District,2919
42031130ELK TWP Voting District,2920
42031140FARMINGTON TWP VTD NORTH,2921
42031150FARMINGTON TWP VTD SOUTH,2922
42031230LIMESTONE TWP Voting District,2923
42031250MADISON TWP Voting District,2924
42031270MILLCREEK TWP Voting District,2925
42031280MONROE TWP Voting District,2926
42031290NEW BETHLEHEM Voting District,2927
42031310PAINT TWP Voting District,2928
42031320PERRY TWP Voting District,2929
42031340PINEY TWP Voting District,2930
42031350PORTER TWP VTD EAST,2931
42031160FARMINGTON TWP VTD WEST,2932
42031170FOXBURG Voting District,2933
42031180HAWTHORN Voting District,2934
42031190HIGHLAND TWP Voting District,2935
42031200KNOX TWP Voting District,2936
42031210KNOX Voting District,2937
42031220LICKING TWP Voting District,2938
42031370PORTER TWP VTD WEST,2939
42031380REDBANK TWP VTD EAST,2940
42031390REDBANK TWP VTD WEST,2941
42031400RICHLAND TWP Voting District,2942
42031410RIMERSBURG Voting District,2943
42031430SALEM TWP Voting District,2944
42031440SHIPPENVILLE Voting District,2945
42031450SLIGO Voting District,2946
42031460ST. PETERSBURG Voting District,2947
42031470STRATTANVILLE Voting District,2948
42031480TOBY TWP VTD EAST,2949
42031490TOBY TWP VTD WEST,2950
42031500WASHINGTON TWP Voting District,2951
4203140CALLENSBURG Voting District,2952
4203310BECCARIA TWP PCT 01,2953
4203320BECCARIA TWP PCT 02,2954
4203330BELL TWP,2955
4203340BIGLER TWP,2956
4203350BLOOM TWP,2957
4203360BOGGS TWP,2958
4203370BRADFORD TWP PCT 01,2959
4203380BRADFORD TWP PCT 02,2960
4203390BRADY TWP,2961
42033100BRISBIN,2962
42033110BURNSIDE TWP,2963
42033120BURNSIDE,2964
42033130CHEST TWP,2965
42033140CHESTER HILL,2966
42033150CLEARFIELD WD 01,2967
42033160CLEARFIELD WD 02,2968
42033170CLEARFIELD WD 03,2969
42033180CLEARFIELD WD 04,2970
42033190COALPORT,2971
42033200COOPER TWP PCT 01,2972
42033220COVINGTON TWP,2973
42033230CURWENSVILLE,2974
42033240DECATUR TWP PCT 01,2975
42033250DECATUR TWP PCT 02,2976
42033260DUBOIS WD 01,2977
42033270DUBOIS WD 02,2978
42033280DUBOIS WD 03,2979
42033290DUBOIS WD 04,2980
42033300DUBOIS WD 05,2981
42033310FERGUSON TWP,2982
42033320GIRARD TWP,2983
42033330GLEN HOPE,2984
42033340GOSHEN TWP,2985
42033350GRAHAM TWP,2986
42033360GRAMPIAN,2987
42033370GREENWOOD TWP,2988
42033380GULICH TWP,2989
42033390HOUTZDALE,2990
42033400HUSTON TWP,2991
42033410IRVONA,2992
42033420JORDAN TWP,2993
42033430KARTHAUS TWP,2994
42033440KNOX TWP,2995
42033450LAWRENCE TWP PCT GLEN RICHEY,2996
42033460LAWRENCE TWP PCT GOLDEN ROD-HILLSDALE,2997
42033470LAWRENCE TWP PCT HYDE CITY,2998
42033480LAWRENCE TWP PCT PLYMPTON,2999
42033490LUMBER CITY,3000
42033500MAHAFFEY,3001
42033510MORRIS TWP PCT 01,3002
42033520MORRIS TWP PCT 02,3003
42033530NEW WASHINGTON,3004
42033540NEWBURG,3005
42033550OSCEOLA,3006
42033560PENN TWP,3007
42033570PIKE TWP,3008
42033580PINE TWP,3009
42033590RAMEY,3010
42033600SANDY TWP PCT FALLS CREEK DIST 01,3011
42033610SANDY TWP PCT FALLS CREEK DIST 02,3012
42033620SANDY TWP PCT OKLAHOMA,3013
42033630SANDY TWP PCT SABULA,3014
42033635SANDY TWP PCT TREASURE LAKE,3015
42033640SANDY TWP PCT WEST SANDY,3016
42033650TROUTVILLE,3017
42033660UNION TWP,3018
42033670WALLACETON,3019
42033680WESTOVER,3020
42033690WOODWARD TWP PCT 01,3021
42033700WOODWARD TWP PCT 02,3022
42033210COOPER TWP PCT 02,3023
42035120FLEMINGTON BOROUGH Voting District,3024
42035130GALLAGHER TWP Voting District,3025
42035140GREENE TWP Voting District,3026
42035150GRUGAN TWP Voting District,3027
42035160LAMAR TWP Voting District,3028
42035170LEIDY TWP Voting District,3029
42035180LOCK HAVEN WD 01,3030
42035190LOCK HAVEN WD 02,3031
42035200LOCK HAVEN WD 03,3032
42035210LOCK HAVEN WD 04,3033
42035220LOCK HAVEN WD 05,3034
42035230LOGAN TWP Voting District,3035
42035240LOGANTON BOROUGH Voting District,3036
42035250MILL HALL BOROUGH Voting District,3037
42035260NOYES TWP Voting District,3038
42035280PINE CREEK TWP VTD 01,3039
42035290PINE CREEK TWP VTD 02,3040
42035300PORTER TWP Voting District,3041
42035310RENOVO BOROUGH Voting District,3042
