GEOID,IDNUM
294043774,1940
294044775,1941
294045776,1942
294047778,1943
294048779,1944
294049780,1945
294050781,1946
294051782,1947
294052783,1948
294053784,1949
294054785,1950
294055786,1951
294056787,1952
294057788,1953
294058789,1954
294059790,1955
294060791,1956
294061792,1957
294062793,1958
294063794,1959
294064795,1960
294065796,1961
294066797,1962
294067798,1963
294068799,1964
294069800,1965
294070801,1966
294071802,1967
294072803,1968
294073804,1969
294074805,1970
294075806,1971
294076807,1972
294077808,1973
294078809,1974
294079810,1975
294080811,1976
294081812,1977
294082813,1978
294083814,1979
294084815,1980
294085816,1981
294086817,1982
294087818,1983
294088819,1984
294089820,1985
294090821,1986
294091822,1987
294092823,1988
294093824,1989
294094825,1990
294095826,1991
294096827,1992
294097828,1993
294098829,1994
294099830,1995
294100831,1996
294101832,1997
294102833,1998
294103834,1999
294104835,2000
294105836,2001
294106837,2002
294107838,2003
294108839,2004
294109840,2005
294110841,2006
294111842,2007
294112843,2008
294113844,2009
294114845,2010
294115846,2011
294116847,2012
13501092942,2013
13504042968,2014
13504092973,2015
13700012975,2016
13700022976,2017
13700032977,2018
13700042978,2019
14100013028,2020
14100023029,2021
14100033030,2022
14100043031,2023
14100053032,2024
14100063033,2025
14100073034,2026
14100083035,2027
14100093036,2028
14100103037,2029
14100113038,2030
14100123039,2031
14100133040,2032
14100143041,2033
14100153042,2034
14100163043,2035
14100173044,2036
14100183045,2037
14100193046,2038
14100203047,2039
14100213048,2040
14100223049,2041
14100233050,2042
14100243051,2043
14100253052,2044
14100263053,2045
14100273054,2046
14100283055,2047
14100293056,2048
14100303057,2049
14100313058,2050
14100323059,2051
14100333060,2052
47903608633,2053
3000426,2054
7000171,2055
7000272,2056
7000373,2057
7000474,2058
7001A75,2059
7004A76,2060
13000196,2061
13000297,2062
13000398,2063
13000499,2064
130005100,2065
130006101,2066
130007102,2067
130008103,2068
130009104,2069
130010105,2070
130011106,2071
130012107,2072
130013108,2073
130014109,2074
130015110,2075
130016111,2076
130017112,2077
130018113,2078
24700015618,2079
24700025619,2080
24700035620,2081
24700045621,2082
24700055622,2083
24900015623,2084
24900025624,2085
24900035625,2086
24900045626,2087
24900055627,2088
24900065628,2089
24900075629,2090
24900085630,2091
24900095631,2092
24900105632,2093
24900115633,2094
24900125634,2095
24900135635,2096
24900145636,2097
24900155637,2098
24900165638,2099
24900175639,2100
24900185640,2101
24900195641,2102
24900205642,2103
24900225643,2104
25500015691,2105
25500025692,2106
25500035693,2107
25500045694,2108
25500055695,2109
25500065696,2110
25500075697,2111
25500085698,2112
25500095699,2113
25500105700,2114
25500115701,2115
25500125702,2116
25500135703,2117
25500145704,2118
25500155705,2119
26100015748,2120
26100025749,2121
26100035750,2122
26100045751,2123
26100055752,2124
26100065753,2125
26501015760,2126
26501075761,2127
26501095762,2128
26501135763,2129
26501185764,2130
26501195765,2131
26502025766,2132
26502115767,2133
26502155768,2134
26502205769,2135
26503035770,2136
26503085771,2137
26503125772,2138
26503145773,2139
26504045774,2140
26504055775,2141
26504065776,2142
26504105777,2143
26504165778,2144
26504175779,2145
26700015780,2146
26700035782,2147
26700075785,2148
26700095786,2149
27100015792,2150
27100025793,2151
27100035794,2152
27100045795,2153
27300115796,2154
27300125797,2155
27300135798,2156
27300145799,2157
27300215800,2158
27300225801,2159
27300235802,2160
27300245803,2161
27300315804,2162
27300325805,2163
27300335806,2164
27300345807,2165
27300355808,2166
27300415809,2167
27300435811,2168
27300445812,2169
27300455813,2170
130019114,2171
130020115,2172
130021116,2173
130022117,2174
130023118,2175
130024119,2176
150415134,2177
190101143,2178
190102144,2179
190203145,2180
190204146,2181
190305147,2182
190306148,2183
190407149,2184
190408150,2185
190409151,2186
190410152,2187
211001153,2188
211002154,2189
211003155,2190
212005157,2191
212006158,2192
212007159,2193
212008160,2194
212009161,2195
213012164,2196
213013165,2197
213014166,2198
213015167,2199
213016168,2200
214019171,2201
250001178,2202
250002179,2203
250003180,2204
250004181,2205
250005182,2206
250006183,2207
250008184,2208
250009185,2209
250010186,2210
250011187,2211
250012188,2212
250013189,2213
250014190,2214
250016191,2215
250017192,2216
250018193,2217
250019194,2218
28300015873,2219
28300025874,2220
28300035875,2221
28300045876,2222
28300055877,2223
28300065878,2224
283003A5879,2225
28500015880,2226
28500025881,2227
28500075882,2228
28500085883,2229
28500095884,2230
28500115885,2231
28500125886,2232
28500155887,2233
28500165888,2234
28500175889,2235
28500195890,2236
28500205891,2237
28500235892,2238
28500265893,2239
28500275894,2240
28500295895,2241
28500305896,2242
28500315897,2243
28500325898,2244
29700015990,2245
29700025991,2246
29700035992,2247
29700045993,2248
29700055994,2249
29700065995,2250
29700075996,2251
29700085997,2252
29700095998,2253
29700105999,2254
29700116000,2255
29700126001,2256
29700136002,2257
29700146003,2258
29901016004,2259
29901026005,2260
29901096007,2261
29904106012,2262
30100016013,2263
30100026014,2264
30100036015,2265
30100046016,2266
31100016234,2267
31100036235,2268
311002A6236,2269
311002B6237,2270
311004A6238,2271
311004B6239,2272
31901016260,2273
31904056263,2274
32100026264,2275
32100046265,2276
32100056266,2277
32100066267,2278
32100076268,2279
32100086269,2280
32100096270,2281
32100106271,2282
32100126272,2283
32100136273,2284
321001A6274,2285
321001B6275,2286
321001C6276,2287
321001D6277,2288
321001E6278,2289
321001F6279,2290
321003A6280,2291
321003B6281,2292
323001A6282,2293
323001B6283,2294
323001C6284,2295
323002A6285,2296
323002BA6295,2297
323002BB6296,2298
323002BC6297,2299
323002C6286,2300
323002D6287,2301
323003A6288,2302
323003B6289,2303
323003C6290,2304
323004A6291,2305
323004B6292,2306
323004C6293,2307
323004D6294,2308
325001A6298,2309
325001B6299,2310
325001C6300,2311
325001D6301,2312
325002A6302,2313
325002B6303,2314
325002C6304,2315
325003A6305,2316
325003C6307,2317
325003D6308,2318
325004A6309,2319
325004B6310,2320
325004C6311,2321
32700036314,2322
3290101A6358,2323
32903026338,2324
24300015504,2325
24300025505,2326
24300035506,2327
24300045507,2328
24300055508,2329
22900015418,2330
22900025419,2331
22900045420,2332
229003N5421,2333
229003S5422,2334
23900015475,2335
23900025476,2336
23900035477,2337
23900045478,2338
23900055479,2339
23900065480,2340
23900075481,2341
23900085482,2342
23900095483,2343
21500905115,2344
21500915116,2345
21500925117,2346
21500935118,2347
21500945119,2348
21500955120,2349
21500965121,2350
2150097A5278,2351
2150097B5279,2352
21500985122,2353
21500995123,2354
21501005124,2355
21501015125,2356
21501025126,2357
21501035127,2358
21501045128,2359
21501055129,2360
21501065130,2361
21501075131,2362
21501085132,2363
21501095133,2364
21501105134,2365
21501115135,2366
21501125136,2367
21501135137,2368
21501145138,2369
21501155139,2370
21501165140,2371
21501175141,2372
21501185142,2373
21501195143,2374
21501205144,2375
21501215145,2376
21501225146,2377
21501235147,2378
21501245148,2379
21501255149,2380
21501265150,2381
21501275151,2382
21501285152,2383
21501295153,2384
21501305154,2385
21501315155,2386
21501325156,2387
21501335157,2388
21501345158,2389
21501355159,2390
21501365160,2391
21501375161,2392
21501385162,2393
21501395163,2394
21501405164,2395
21501415165,2396
21501425166,2397
21501435167,2398
21501445168,2399
21501455169,2400
21501465170,2401
21501475171,2402
21501485172,2403
21501495173,2404
21501505174,2405
21501515175,2406
21501525176,2407
21501535177,2408
21501545178,2409
21501555179,2410
21501565180,2411
21501575181,2412
21501585182,2413
21501595183,2414
21501605184,2415
21501615185,2416
21501625186,2417
21501635187,2418
21501645188,2419
21501655189,2420
21501665190,2421
21501675191,2422
21501685192,2423
21501695193,2424
21501705194,2425
21501715195,2426
21501725196,2427
21501735197,2428
21501745198,2429
21501755199,2430
21501765200,2431
2150177A5280,2432
2150177B5281,2433
21501785201,2434
21501795202,2435
21501805203,2436
21501815204,2437
21501825205,2438
21501835206,2439
21501845207,2440
21501855208,2441
21501865209,2442
21501875210,2443
21501885211,2444
21501895212,2445
21501905213,2446
21501915214,2447
21501925215,2448
21501935216,2449
2150194A5282,2450
2150194B5283,2451
2150194C5284,2452
2150194D5285,2453
21501955217,2454
21501965218,2455
21501975219,2456
2150198A5286,2457
2150198B5287,2458
2150198C5288,2459
2150198D5289,2460
2150198E5290,2461
2150198F5291,2462
21501995220,2463
21502005221,2464
21502015222,2465
9104061775,2466
9104041773,2467
9103051769,2468
9103041768,2469
9102011760,2470
9104011770,2471
9103031767,2472
9103021766,2473
9102041762,2474
15710243321,2475
15710083314,2476
15710023311,2477
15710683329,2478
15710103315,2479
9101041758,2480
9103011765,2481
9101011755,2482
9104021771,2483
9104031772,2484
9102061764,2485
9102021761,2486
9104051774,2487
9101021756,2488
910105A1776,2489
9101031757,2490
9102051763,2491
9101061759,2492
910203A1778,2493
50500018929,2494
505001A8933,2495
505002A8935,2496
505001B8934,2497
50500038931,2498
50500028930,2499
50500048932,2500
910105B1777,2501
910203B1779,2502
