,low,high
3763,14101153142,14101273154
3764,14101153142,14101283155
3765,14101153142,14101823209
3766,14101153142,14101903217
3767,14101163143,14101193146
3768,14101163143,14101283155
3769,14101163143,14101293156
3770,14101163143,14101303157
3771,14101163143,14101913218
3772,14101173144,14101183145
3773,14101173144,14101203147
3774,14101173144,14101213148
3775,14101183145,14101193146
3776,14101183145,14101203147
3777,14101183145,14101213148
3778,14101193146,14101213148
3779,14101193146,14101243151
3780,14101193146,14101303157
3781,14101203147,14101213148
3782,14101203147,14101223149
3783,14101203147,14101233150
3784,14101213148,14101223149
3785,14101213148,14101243151
3786,14101213148,14101303157
3787,14101223149,14101233150
3788,14101223149,14101243151
3789,14101223149,14101253152
3790,14101233150,14101243151
3791,14101233150,14101253152
3792,14101233150,14101263153
3793,14101243151,14101253152
3794,14101243151,14101303157
3795,14101243151,14101583185
3796,14101253152,14101263153
3797,14101253152,14101313158
3798,14101253152,14101583185
3799,14101263153,14101453172
3800,14101263153,14101523179
3801,14101263153,14101543181
3802,14101263153,14101553182
3803,14101263153,14101583185
3804,14101273154,14101283155
3805,14101273154,14101663193
3806,14101273154,14101813208
3807,14101273154,14101823209
3808,14101283155,14101293156
3809,14101283155,14101583185
3810,14101283155,14101813208
3811,14101283155,14101903217
3812,14101283155,14101913218
3813,14101293156,14101303157
3814,14101293156,14101583185
3815,14101303157,14101583185
3816,14101313158,14101583185
3817,14101323159,14101333160
3818,14101323159,14101343161
3819,14101323159,14101373164
3820,14101323159,14101383165
3821,14101333160,14101373164
3822,14101343161,14101353162
3823,14101343161,14101363163
3824,14101343161,14101383165
3825,14101343161,14101403167
3826,14101343161,14101413168
3827,14101343161,14101423169
3828,14101353162,14101363163
3829,14101363163,14101413168
3830,14101363163,14101423169
3831,14101373164,14101383165
3832,14101373164,14101393166
3833,14101383165,14101393166
3834,14101383165,14101403167
3835,14101383165,14101413168
3836,14101383165,14101443171
3837,14101393166,14101403167
3838,14101393166,14101443171
3839,14101403167,14101413168
3840,14101403167,14101443171
3841,14101403167,14101463173
3842,14101413168,14101423169
3843,14101413168,14101433170
3844,14101413168,14101443171
3845,14101413168,14101463173
3846,14101413168,14101473174
3847,14101423169,14101433170
3848,14101433170,14101473174
3849,14101433170,14101483175
3850,14101443171,14101453172
3851,14101443171,14101463173
3852,14101443171,14101493176
3853,14101453172,14101493176
3854,14101453172,14101523179
3855,14101453172,14101533180
3856,14101463173,14101473174
3857,14101463173,14101493176
3858,14101463173,14101503177
3859,14101473174,14101483175
3860,14101473174,14101493176
3861,14101473174,14101503177
3862,14101483175,14101503177
3863,14101483175,14101513178
3864,14101493176,14101503177
3865,14101493176,14101533180
3866,14101493176,14101563183
3867,14101503177,14101513178
3868,14101503177,14101533180
3869,14101503177,14101563183
3870,14101513178,14101563183
3871,14101513178,14101793206
3872,14101523179,14101533180
3873,14101523179,14101543181
3874,14101533180,14101543181
3875,14101533180,14101553182
3876,14101533180,14101563183
3877,14101543181,14101553182
3878,14101553182,14101563183
3879,14101553182,14101583185
3880,14101553182,14101603187
3881,14101553182,14101623189
3882,14101563183,14101623189
3883,14101563183,14101643191
3884,14101563183,14101793206
3885,14101563183,14101833210
3886,14101563183,14101573184
3887,14101583185,14101593186
3888,14101583185,14101603187
3889,14101583185,14101683195
3890,14101583185,14101693196
3891,14101583185,14101803207
3892,14101583185,14101813208
3893,14101593186,14101603187
3894,14101593186,14101613188
3895,14101593186,14101803207
3896,14101603187,14101613188
3897,14101603187,14101623189
3898,14101603187,14101633190
3899,14101603187,14101803207
3900,14101613188,14101623189
3901,14101613188,14101633190
3902,14101613188,14101693196
3903,14101613188,14101703197
3904,14101613188,14101803207
3905,14101623189,14101633190
3906,14101623189,14101643191
3907,14101633190,14101643191
3908,14101633190,14101653192
3909,14101633190,14101703197
3910,14101643191,14101653192
3911,14101643191,14101833210
3912,14101643191,14101573184
3913,14101653192,14101703197
3914,14101653192,14101713198
3915,14101653192,14101573184
3916,14101663193,14101673194
3917,14101663193,14101813208
3918,14101663193,2290035421
3919,14101673194,14101683195
3920,14101673194,14101813208
3921,14101673194,2290035421
3922,14101683195,14101693196
3923,14101683195,14101803207
3924,14101683195,14101813208
3925,14101683195,2290035421
3926,14101693196,14101703197
3927,14101693196,14101803207
3928,14101693196,2290035421
3929,14101693196,2290035422
3930,14101703197,14101713198
3931,14101703197,14101723199
3932,14101703197,14101733200
3933,14101703197,14101803207
3934,14101703197,2290035421
3935,14101703197,2290035422
3936,14101713198,14101723199
3937,14101723199,14101733200
3938,14101733200,2290035422
3939,14101743201,14101753202
3940,14101763203,14100173044
3941,14101763203,14100183045
3942,14101763203,14100193046
3943,14101763203,14100203047
3944,14101763203,14100213048
3945,14101763203,14100223049
3946,14101763203,14100233050
3947,14101773204,14100143041
3948,14101773204,14100183045
3949,14101773204,14100213048
3950,14101773204,14100243051
3951,14101793206,14101573184
3952,14101843211,14101853212
3953,14101843211,14100023029
3954,14101843211,14100143041
3955,14101853212,14101863213
3956,14900153282,14900163283
3957,14900153282,17700093634
3958,14900153282,212005157
3959,14900153282,212007159
3960,14900163283,14900173284
3961,14900163283,17700093634
3962,14900163283,28500235892
3963,14900173284,14900253293
3964,14900173284,28500085883
3965,14900173284,28500235892
3966,14900253293,8902011746
3967,14900253293,28500075882
3968,14900253293,28500085883
3969,21502025223,21500405066
3970,21502025223,21500465072
3971,21502025223,21500565082
3972,21502025223,21500855110
3973,21502025223,21501215145
3974,21502025223,21501555179
3975,21502035224,21502155234
3976,21502035224,21500635089
3977,21502035224,21500825107
3978,21502035224,21500935118
3979,21502035224,21501025126
3980,21502035224,21501885211
3981,21502035224,21501935216
3982,21502045225,21500295055
3983,21502045225,21500635089
3984,21502045225,21500935118
3985,21502045225,21500945119
3986,21502055226,21502435262
3987,21502055226,21502475265
3988,21502055226,21500865111
3989,21502055226,21500885113
3990,21502055226,21501835206
3991,21502065227,21502075228
3992,21502065227,21500545080
3993,21502065227,21500745099
3994,21502065227,21501295153
3995,21502065227,21501675191
3996,21502065227,21501995220
3997,21502065227,21502005221
3998,21502075228,21500815106
3999,21502075228,21501295153
4000,21502075228,21501995220
4001,21502075228,21502005221
4002,21502095229,21502175236
4003,21502095229,21502415260
4004,21502095229,21502565274
4005,21502095229,21500755100
4006,21502095229,21500995123
4007,21502095229,21501255149
4008,21502095229,21501335157
4009,21502105230,21502185237
4010,21502105230,21502195238
4011,21502105230,21500285054
4012,21502105230,21500785103
4013,21502105230,21500995123
4014,21502105230,21501285152
4015,21502115231,21502125232
4016,21502115231,21502445263
4017,21502115231,21500885113
4018,21502115231,21501655189
4019,21502125232,21500845109
4020,21502125232,21500865111
4021,21502125232,21500885113
4022,21502125232,21501015125
4023,21502125232,21501655189
4024,21502125232,21501665190
4025,21502125232,21501675191
4026,21502135233,21500015027
4027,21502135233,21500415067
4028,21502135233,21500465072
4029,21502135233,21500795104
4030,21502135233,21500855110
4031,21502135233,21501695193
4032,21502155234,21501885211
4033,21502155234,21501935216
4034,21502165235,21500375063
4035,21502165235,21500495075
4036,21502165235,21500665092
4037,21502165235,21500845109
4038,21502165235,21500975278
4039,21502165235,21500975279
4040,21502165235,21501615185
4041,21502165235,21501645188
4042,21502175236,21500885113
4043,21502175236,21500995123
4044,21502175236,21501255149
4045,21502185237,21502195238
4046,21502185237,21502435262
4047,21502185237,21502485266
4048,21502185237,21500285054
4049,21502185237,21500865111
4050,21502185237,21500995123
4051,21502185237,21501835206
4052,21502195238,21500285054
4053,21502195238,21500785103
4054,21502195238,21500995123
4055,21502205239,21502365255
4056,21502205239,21502485266
4057,21502205239,21500095035
4058,21502205239,21500285054
4059,21502205239,21500835108
4060,21502205239,21500865111
4061,21502205239,21501015125
4062,21502215240,21502225241
4063,21502215240,21502235242
4064,21502215240,21502395258
4065,21502215240,21500545080
4066,21502215240,21500745099
4067,21502215240,21501055129
4068,21502225241,21502235242
4069,21502225241,21502305249
4070,21502225241,21500545080
4071,21502225241,21500745099
4072,21502225241,21501675191
4073,21502235242,21502305249
4074,21502235242,21502395258
4075,21502235242,21501675191
4076,21502245243,21500735098
4077,21502245243,21500965121
4078,21502245243,21501065130
4079,21502245243,21501995220
4080,21502255244,21502375256
4081,21502255244,21500155041
4082,21502255244,21500435069
4083,21502255244,21500705096
4084,21502255244,21500875112
4085,21502255244,21500905115
4086,21502255244,21501045128
4087,21502255244,21501195143
4088,21502265245,21502285247
4089,21502265245,21502345253
4090,21502265245,21500055031
4091,21502265245,21500205046
4092,21502265245,21501225146
4093,21502275246,21502285247
4094,21502275246,21500055031
4095,21502275246,21500085034
4096,21502275246,21500205046
4097,21502275246,21501225146
4098,21502275246,21501465170
4099,21502275246,21501475171
4100,21502285247,21500205046
4101,21502285247,21501225146
4102,21502295248,21501375161
4103,21502295248,21501725196
4104,21502295248,21501735197
4105,21502295248,21501765200
4106,21502295248,21501775280
4107,21502295248,21501785201
4108,21502305249,21502395258
4109,21502305249,21502415260
4110,21502305249,21500895114
4111,21502305249,21501655189
4112,21502305249,21501675191
4113,21502315250,21500475073
4114,21502315250,21500485074
4115,21502315250,21500495075
4116,21502315250,21501645188
4117,21502315250,21501885211
4118,21502315250,21501935216
4119,21502325251,21502355254
4120,21502325251,21502385257
4121,21502325251,21500035029
4122,21502325251,21500555081
4123,21502325251,21500715276
4124,21502325251,21501135137
4125,21502325251,21501715195
4126,21502335252,21502345253
4127,21502335252,21500205046
4128,21502335252,21500485074
4129,21502335252,21500825107
4130,21502335252,21500955120
4131,21502335252,21501935216
4132,21502345253,21500205046
4133,21502345253,21500825107
4134,21502355254,21502385257
4135,21502355254,21500405066
4136,21502355254,21501555179
4137,21502365255,21500095035
4138,21502365255,21500835108
4139,21502365255,21500845109
4140,21502365255,21500865111
4141,21502365255,21501015125
4142,21502365255,21501645188
4143,21502375256,21500155041
4144,21502375256,21500165042
4145,21502375256,21500335059
4146,21502375256,21500795104
4147,21502375256,21500905115
4148,21502375256,21501535177
4149,21502385257,21500025028
4150,21502385257,21500405066
4151,21502385257,21501135137
4152,21502395258,21502415260
4153,21502395258,21500195045
4154,21502395258,21500305056
4155,21502395258,21500685094
4156,21502395258,21500695095
4157,21502395258,21500755100
4158,21502395258,21501055129
4159,21502405259,21502465264
4160,21502405259,21500605086
4161,21502405259,21500615087
4162,21502405259,21501155139
4163,21502405259,21501165140
4164,21502405259,21501415165
4165,21502415260,21500755100
4166,21502415260,21500895114
4167,21502415260,21501255149
4168,21502425261,21502535271
4169,21502425261,21500395065
4170,21502425261,21500775102
4171,21502425261,21501175141
4172,21502425261,21501265150
4173,21502425261,21501305154
4174,21502425261,21501565180
4175,21502435262,21502485266
4176,21502435262,21500865111
4177,21502435262,21501835206
4178,21502445263,21500885113
4179,21502445263,21500895114
4180,21502445263,21501255149
4181,21502445263,21501655189
4182,21502455292,21501175141
4183,21502455292,21501305154
4184,21502455293,21501175141
4185,21502455293,21501305154
4186,21502465264,21500075033
4187,21502465264,21500345060
4188,21502465264,21500615087
4189,21502465264,21501355159
4190,21502465264,21501415165
4191,21502465264,21501485172
4192,21502475265,21500865111
4193,21502475265,21500885113
4194,21502485266,21500095035
4195,21502485266,21500285054
4196,21502485266,21500865111
4197,21502495267,21500325058
4198,21502495267,21500855110
4199,21502495267,21501555179
4200,21502505268,21500415067
4201,21502505268,21500575083
4202,21502505268,21501905213
4203,21502515269,21502555273
4204,21502515269,21500235049
4205,21502515269,21501735197
4206,21502515269,21501755199
4207,21502515269,21501765200
4208,21502515269,21501815204
4209,21502525270,21500065032
4210,21502525270,21500085034
4211,21502525270,21501475171
4212,21502535271,21500775102
4213,21502535271,21501265150
4214,21502535271,21501275151
4215,21502545272,21500645090
4216,21502545272,21500995123
4217,21502545272,21501825205
4218,21502555273,21501235147
4219,21502555273,21501275151
4220,21502555273,21501765200
4221,21502555273,21501815204
4222,21502565274,21500995123
4223,21502565274,21501335157
4224,21502565274,21501825205
4225,21502575275,21500115037
4226,21502575275,21500505076
4227,21502575275,21500805105
4228,21502575275,21501315155
4229,21502575275,21501455169
4230,21502575275,21501985287
4231,37100016883,37100026884
4232,37100016883,37100066888
4233,37100016883,37100076889
4234,37100016883,37100106891
4235,37100016883,38900067012
4236,37100016883,38900117016
4237,37100016883,24300025505
4238,37100016883,24300035506
4239,37100026884,37100036885
4240,37100026884,37100106891
4241,37100036885,37100046886
4242,37100036885,37100056887
4243,37100036885,37100106891
4244,37100036885,10500031860
4245,37100036885,10500041861
4246,37100046886,37100056887
4247,37100046886,10500031860
4248,37100056887,37100076889
4249,37100056887,37100096890
4250,37100056887,37100106891
4251,37100056887,10500031860
4252,37100066888,37100076889
4253,37100066888,37100096890
4254,37100066888,38900067012
4255,37100066888,38900117016
4256,37100076889,37100096890
4257,37100076889,37100106891
4258,37100096890,38900117016
4259,37100096890,10300011854
4260,37100096890,10300031856
4261,37100096890,10500031860
4262,37700016937,37700026938
4263,37700016937,37700066942
4264,37700016937,37700076943
4265,37700016937,24300035506
4266,37700026938,37700036939
4267,37700026938,37700046940
4268,37700026938,37700056941
4269,37700026938,37700066942
4270,37700036939,37700046940
4271,37700046940,37700056941
4272,37700056941,37700066942
4273,37700066942,37700076943
4274,37700076943,24300015504
4275,37700076943,24300035506
4276,37700076943,24300045507
4277,37700076943,22900015418
4278,38300016974,38300026975
4279,38300016974,38300036977
4280,38300016974,38300046976
4281,38300016974,10500021859
4282,38300016974,10500031860
4283,38300026975,38300036977
4284,38300026975,38300036978
4285,38300026975,38300046976
4286,38300026975,10500021859
4287,38300036977,38300046976
4288,38300036978,38300046976
4289,38300036978,43100017304
4290,38300036978,17300013615
4291,38300036978,17300023616
4292,38300046976,17300013615
4293,38300046976,32903026338
4294,38500016979,38500026980
4295,38500016979,38500066983
4296,38500016979,26504055775
4297,38500016979,26504105777
4298,38500016979,190410152
4299,38500026980,38500066983
4300,38500026980,190410152
4301,38500036981,38500046982
4302,38500036981,38500066983
4303,38500036981,13700022976
4304,38500046982,38500066983
4305,38500046982,38500076984
4306,38500046982,13700022976
4307,38500066983,38500076984
4308,38500066983,13700042978
4309,38500066983,26504105777
4310,38500076984,13700022976
4311,38500076984,13700042978
4312,38900017007,38900027008
4313,38900017007,38900077013
4314,38900017007,38900087014
4315,38900017007,38900117016
4316,38900027008,38900037009
4317,38900027008,38900077013
4318,38900027008,38900107015
4319,38900027008,38900117016
4320,38900037009,38900047010
4321,38900037009,38900077013
4322,38900037009,38900107015
4323,38900037009,38900127017
4324,38900047010,38900057011
4325,38900047010,38900067012
4326,38900047010,38900077013
4327,38900047010,38900087014
4328,38900047010,38900107015
4329,38900047010,38900127017
4330,38900047010,10900041868
4331,38900047010,109031869
4332,38900047010,24300025505
4333,38900057011,38900067012
4334,38900057011,38900107015
4335,38900057011,24300025505
4336,38900067012,38900107015
4337,38900067012,38900117016
4338,38900067012,24300025505
4339,38900077013,38900087014
4340,38900087014,38900117016
4341,38900087014,109031869
4342,38900087014,30100016013
4343,38900087014,30100026014
4344,38900087014,30100036015
4345,38900107015,38900117016
4346,38900107015,38900127017
4347,39100017018,39100027019
4348,39100017018,39100037020
4349,39100017018,39100047021
4350,39100017018,3910017022
4351,39100017018,3910027023
4352,39100017018,3910027024
4353,39100017018,3910037025
4354,39100017018,3910047026
4355,39100017018,3910047027
4356,39100017018,7000272
4357,39100017018,7000474
4358,39100017018,700476
4359,39100027019,3910017022
4360,39100027019,3910027023
4361,39100027019,3910037025
4362,39100027019,40901067134
4363,39100027019,40901117139
4364,39100027019,250001178
4365,39100027019,250004181
4366,39100037020,39100047021
4367,39100037020,3910037025
4368,39100037020,3910047026
4369,39100037020,17500113619
4370,39100037020,250001178
4371,39100047021,3910047026
4372,3910017022,3910037025
4373,3910027023,3910027024
4374,3910027023,40901067134
4375,3910027024,40901067134
4376,3910027024,7000272
4377,3910037025,250001178
4378,3910047026,3910047027
4379,3910047027,700476
4380,40901017129,40901027130
4381,40901017129,40901037131
4382,40901017129,40901057133
4383,40901017129,40901077135
4384,40901017129,40901177145
4385,40901027130,40901047132
4386,40901027130,40901077135
4387,40901027130,40901177145
4388,40901027130,40901237151
4389,40901027130,40901257153
4390,40901037131,40901057133
4391,40901037131,24900035625
4392,40901047132,40901117139
4393,40901047132,40901177145
4394,40901047132,40901247152
4395,40901047132,40901257153
4396,40901057133,40901177145
4397,40901057133,40901187146
4398,40901057133,40901227150
4399,40901057133,24900035625
4400,40901057133,250014190
4401,40901067134,40901107138
4402,40901067134,40901117139
4403,40901067134,40901157143
4404,40901067134,7000272
4405,40901067134,700175
4406,40901077135,40901087136
4407,40901077135,40901237151
4408,40901087136,40901107138
4409,40901087136,40901127140
4410,40901087136,40901137141
4411,40901087136,40901167144
4412,40901087136,40901197147
4413,40901087136,40901217149
4414,40901087136,40901237151
4415,40901087136,40901257153
4416,40901097137,40901147142
4417,40901097137,40901157143
4418,40901097137,40901207148
4419,40901107138,40901117139
4420,40901107138,40901127140
4421,40901107138,40901137141
4422,40901107138,40901157143
4423,40901107138,40901247152
4424,40901107138,40901257153
4425,40901117139,40901177145
4426,40901117139,40901247152
4427,40901117139,250004181
4428,40901137141,40901157143
4429,40901137141,40901167144
4430,40901147142,40901157143
4431,40901147142,40901207148
4432,40901157143,40901167144
4433,40901157143,40901207148
4434,40901167144,40901197147
4435,40901167144,40901217149
4436,40901177145,250004181
4437,40901177145,250014190
4438,40901187146,40901227150
4439,40901187146,250014190
4440,40901187146,29700015990
4441,40901197147,40901217149
4442,40901227150,24900035625
4443,40901227150,29700015990
4444,40901227150,29700025991
4445,40901227150,29700136002
4446,40901237151,40901257153
4447,40901247152,40901257153
4448,42700017282,42700027283
4449,42700017282,42700107291
4450,42700027283,42700047285
4451,42700027283,42700057286
4452,42700027283,42700087289
4453,42700027283,42700097290
4454,42700027283,42700107291
4455,42700037284,42700067287
4456,42700037284,42700107291
4457,42700047285,42700057286
4458,42700047285,42700097290
4459,42700047285,21500245050
4460,42700047285,21500765101
4461,42700047285,24700035620
4462,42700057286,42700067287
4463,42700057286,42700107291
4464,42700057286,24700035620
4465,42700057286,24700045621
4466,42700067287,42700077288
4467,42700067287,42700107291
4468,42700067287,24700045621
4469,42700067287,5050018934
4470,42700077288,5050018933
4471,42700077288,5050018934
4472,42700087289,42700097290
4473,42700097290,21500515077
4474,42700097290,21500765101
4475,42700097290,21500805105
4476,42700097290,21501315155
4477,43100017304,17300023616
4478,43501017314,43503017316
4479,43501017314,43504017317
4480,43501017314,10500011858
4481,43501017314,10500021859
4482,43502017315,43503017316
4483,43502017315,43504017317
4484,43502017315,13700012975
4485,43502017315,13700042978
4486,43502017315,26700015780
4487,43502017315,26700035782
4488,43503017316,43504017317
4489,43503017316,26700035782
4490,43503017316,32700036314
4491,43504017317,13700012975
4492,43504017317,13700032977
4493,292104486,294015746
4494,292105487,292137519
4495,292105487,292138520
4496,292105487,293014558
4497,292105487,293041585
4498,292105487,293066610
4499,292105487,293067611
4500,292105487,293131674
4501,292107489,292114496
4502,292108490,292139521
4503,292108490,292159541
4504,292109491,292116498
4505,292109491,292121503
4506,292109491,292129511
4507,292109491,292132514
4508,292109491,292155537
4509,292109491,293061605
4510,292109491,293150693
4511,292110492,293136679
4512,292110492,293166708
4513,292110492,293167709
4514,292110492,293175717
4515,292110492,293182723
4516,292111493,292134516
4517,292111493,292146528
4518,292112494,292126508
4519,292112494,292143525
4520,292112494,293002546
4521,292112494,293003547
4522,292112494,293139682
4523,292113495,292120502
4524,292113495,293013557
4525,292113495,293024568
4526,292113495,293065609
4527,292113495,293175717
4528,292114496,292137519
4529,292114496,293038582
4530,292114496,293133676
4531,292115497,292158540
4532,292115497,292162544
4533,292115497,3250016300
4534,292115497,3250026302
4535,292116498,292144526
4536,292116498,292155537
4537,292116498,293150693
4538,292119501,292142524
4539,292119501,293015559
4540,292120502,292134516
4541,292120502,292148530
4542,292120502,293024568
4543,292120502,293175717
4544,292121503,292129511
4545,292121503,292132514
4546,292121503,292135517
4547,292121503,292144526
4548,292121503,292155537
4549,292121503,293004548
4550,292121503,293053597
4551,292122504,292149531
4552,292122504,293065609
4553,292122504,293152695
4554,292123505,292139521
4555,292123505,292147529
4556,292123505,293101644
4557,292123505,293127670
4558,292124506,292134516
4559,292124506,292142524
4560,292124506,292148530
4561,292124506,293015559
4562,292125507,292162544
4563,292126508,292140522
4564,292126508,292161543
4565,292126508,293123666
4566,292126508,293139682
4567,292127509,292133515
4568,292129511,292135517
4569,292129511,293061605
4570,292129511,293150693
4571,292130512,294103834
4572,292130512,294110841
4573,292131513,292135517
4574,292131513,293027571
4575,292131513,293053597
4576,292132514,292155537
4577,292133515,292159541
4578,292134516,292146528
4579,292134516,292148530
4580,292134516,293015559
4581,292134516,293167709
4582,292134516,293175717
4583,292135517,293027571
4584,292135517,293053597
4585,292135517,293061605
4586,292135517,293156699
4587,292136518,292137519
4588,292136518,293018562
4589,292136518,293053597
4590,292137519,292138520
4591,292137519,293038582
4592,292137519,293041585
4593,292137519,293067611
4594,292138520,292144526
4595,292140522,292160542
4596,292141523,292145527
4597,292141523,292161543
4598,292142524,292151533
4599,292142524,292157539
4600,292142524,293015559
4601,292142524,293140683
4602,292142524,293141684
4603,292143525,292151533
4604,292143525,293002546
4605,292143525,293116659
4606,292143525,293141684
4607,292144526,292155537
4608,292144526,293150693
4609,292148530,292156538
4610,292148530,293015559
4611,292149531,292156538
4612,292149531,293019563
4613,292149531,293065609
4614,292149531,293107650
4615,292149531,293152695
4616,292150532,293131674
4617,292150532,293150693
4618,292151533,292157539
4619,292151533,293141684
4620,292152534,294001732
4621,292152534,294015746
4622,292152534,294017748
4623,292153535,292156538
4624,292153535,293015559
4625,292153535,293116659
4626,292154536,292162544
4627,292154536,293106649
4628,292154536,293126669
4629,292154536,293158954
4630,292154536,293169711
4631,292156538,293015559
4632,292158540,292162544
4633,292162544,3250016300
4634,293001545,293007551
4635,293001545,293033577
4636,293001545,293052596
4637,293001545,293059603
4638,293001545,293102645
4639,293001545,293121664
4640,293001545,293122665
4641,293001545,293138681
4642,293001545,293173715
4643,293002546,293003547
4644,293002546,293107650
4645,293002546,293116659
4646,293003547,293032576
4647,293003547,293139682
4648,293004548,293053597
4649,293005549,293039583
4650,293005549,293043587
4651,293005549,293089633
4652,293005549,293097640
4653,293005549,293164706
4654,293005549,9102041762
4655,293005549,9102061764
4656,293006550,293011555
4657,293006550,293013557
4658,293006550,293069613
4659,293006550,293071615
4660,293006550,293111654
4661,293006550,293115658
4662,293006550,293135678
4663,293006550,293166708
4664,293007551,293052596
4665,293007551,293059603
4666,293007551,293072616
4667,293007551,293114657
4668,293007551,293121664
4669,293007551,293125668
4670,293007551,293137680
4671,293007551,293165707
4672,293008552,293101644
4673,293008552,293106649
4674,293009553,293051595
4675,293009553,293096951
4676,293009553,293099642
4677,293009553,293169711
4678,293010554,293056600
4679,293010554,293073617
4680,293010554,293112655
4681,293010554,293113656
4682,293010554,293115658
4683,293010554,293146689
4684,293011555,293013557
4685,293011555,293136679
4686,293011555,293166708
4687,293011555,293182723
4688,293012556,293055599
4689,293012556,293096951
4690,293012556,293126669
4691,293012556,293174716
4692,293012556,190102144
4693,293012556,3250016300
4694,293013557,293024568
4695,293013557,293065609
4696,293013557,293071615
4697,293013557,293135678
4698,293013557,293175717
4699,293013557,293182723
4700,293014558,293031575
4701,293014558,293063607
4702,293014558,293064608
4703,293014558,293066610
4704,293014558,293131674
4705,293015559,293116659
4706,293015559,293140683
4707,293015559,293141684
4708,293016560,293054598
4709,293016560,293162704
4710,293017561,293034578
4711,293017561,293055599
4712,293017561,293094638
4713,293017561,293097640
4714,293018562,293053597
4715,293019563,293035579
4716,293019563,293147690
4717,293019563,293152695
4718,293020564,293021565
4719,293020564,293025569
4720,293020564,293026570
4721,293020564,293053597
4722,293020564,293178719
4723,293020564,294008739
4724,293020564,294103834
4725,293021565,293022566
4726,293021565,293025569
4727,293021565,294008739
4728,293021565,294038769
4729,293021565,294112843
4730,293022566,294007738
4731,293022566,294044775
4732,293022566,294091822
4733,293022566,294112843
4734,293023567,293035579
4735,293023567,293054598
4736,293023567,293109652
4737,293023567,293146689
4738,293023567,293147690
4739,293023567,293162704
4740,293023567,293172714
4741,293024568,293175717
4742,293025569,293026570
4743,293025569,293046590
4744,293025569,293047591
4745,293025569,293053597
4746,293025569,294038769
4747,293026570,293053597
4748,293027571,293046590
4749,293027571,293047591
4750,293027571,293049593
4751,293027571,293053597
4752,293027571,293156699
4753,293028572,293084628
4754,293028572,293087631
4755,293028572,293100643
4756,293028572,293105648
4757,293028572,293110653
4758,293029573,293036580
4759,293029573,293056600
4760,293029573,293109652
4761,293029573,293143686
4762,293029573,293146689
4763,293029573,293172714
4764,293030574,293044588
4765,293030574,293045589
4766,293030574,293076620
4767,293030574,293102645
4768,293030574,293119662
4769,293030574,293130673
4770,293031575,293066610
4771,293032576,293054598
4772,293032576,293139682
4773,293032576,293147690
4774,293033577,293045589
4775,293033577,293093637
4776,293033577,293102645
4777,293033577,293138681
4778,293033577,293173715
4779,293034578,293055599
4780,293034578,293094638
4781,293034578,293097640
4782,293034578,9102041762
4783,293035579,293146689
4784,293035579,293147690
4785,293035579,293152695
4786,293035579,293155698
4787,293035579,293172714
4788,293036580,293056600
4789,293036580,293058602
4790,293036580,293109652
4791,293036580,293129672
4792,293036580,293143686
4793,293037581,293109652
4794,293037581,293127670
4795,293037581,293129672
4796,293037581,293162704
4797,293038582,293041585
4798,293038582,293133676
4799,293038582,293171713
4800,293039583,293043587
4801,293039583,293125668
4802,293039583,293137680
4803,293039583,293164706
4804,293040584,293084628
4805,293040584,293120663
4806,293040584,293157700
4807,293041585,293067611
4808,293041585,293133676
4809,293041585,293171713
4810,293042586,293097640
4811,293042586,293121664
4812,293042586,293125668
4813,293042586,293148691
4814,293042586,293163705
4815,293042586,293173715
4816,293043587,293089633
4817,293043587,293125668
4818,293043587,293148691
4819,293044588,293076620
4820,293044588,293078622
4821,293044588,293086630
4822,293044588,293102645
4823,293044588,293119662
4824,293044588,293130673
4825,293045589,293076620
4826,293045589,293093637
4827,293045589,293102645
4828,293046590,293047591
4829,293046590,293053597
4830,293047591,293048592
4831,293047591,293049593
4832,293047591,294038769
4833,293048592,293049593
4834,293048592,294038769
4835,293049593,293050594
4836,293049593,293061605
4837,293049593,293156699
4838,293050594,293060604
4839,293050594,293061605
4840,293050594,293118661
4841,293050594,293156699
4842,293051595,293096951
4843,293051595,293126669
4844,293051595,293128671
4845,293051595,293169711
4846,293052596,293121664
4847,293052596,293173715
4848,293053597,293178719
4849,293053597,294103834
4850,293054598,293123666
4851,293054598,293139682
4852,293054598,293147690
4853,293054598,293162704
4854,293055599,293094638
4855,293055599,293174716
4856,293056600,293058602
4857,293056600,293073617
4858,293056600,293074618
4859,293056600,293146689
4860,293057601,293070614
4861,293057601,293077621
4862,293057601,293115658
4863,293057601,293161703
4864,293057601,293179720
4865,293058602,293074618
4866,293058602,293094638
4867,293058602,293095639
4868,293058602,293129672
4869,293058602,293142685
4870,293058602,293149692
4871,293059603,293090634
4872,293059603,293114657
4873,293059603,293122665
4874,293059603,293138681
4875,293059603,293153696
4876,293059603,293181722
4877,293060604,293061605
4878,293060604,293118661
4879,293060604,293120663
4880,293060604,293150693
4881,293061605,293150693
4882,293061605,293156699
4883,293062606,293063607
4884,293062606,293079623
4885,293062606,293080624
4886,293062606,293081625
4887,293062606,293091635
4888,293062606,293117660
4889,293062606,293119662
4890,293062606,293132675
4891,293063607,293064608
4892,293063607,293066610
4893,293063607,293080624
4894,293063607,293131674
4895,293063607,293132675
4896,293063607,293150693
4897,293063607,293161703
4898,293064608,293066610
4899,18701013723,18701163737
4900,18701013723,18701183739
4901,18701013723,18701193740
4902,18701013723,18701213742
