,lo,hi,length
711,292014396,292024406,154121444.24
712,292014396,292025407,45655895.8671
713,292014396,292046428,0.0
714,292014396,292074456,299339479.636
715,292015397,292016398,318976530.755
716,292015397,292019401,152686082.461
717,292015397,292020402,136994452.195
718,292015397,292021403,189505198.077
719,292015397,292022404,403707175.491
720,292015397,292074456,295714705.009
721,292016398,292017399,315331966.477
722,292016398,292019401,154105565.048
723,292017399,292019401,243685584.92
724,292017399,291032275,348467069.183
725,292017399,291088331,0.0
726,292018400,292031413,434198413.842
727,292018400,291006249,6505770.34467
728,292018400,291078321,0.0
729,292018400,292117499,364295263.804
730,292018400,292118500,459933341.896
731,292019401,292020402,216082183.122
732,292019401,292043425,206744127.867
733,292019401,291032275,192680682.602
734,292020402,292021403,227264145.271
735,292020402,292043425,433541315.15
736,292020402,292044426,125540774.465
737,292020402,292049431,0.0
738,292020402,292075457,428912071.795
739,292020402,292128510,210783817.42
740,292021403,292022404,175376371.794
741,292021403,292023405,138429647.988
742,292021403,292128510,546690800.795
743,292022404,292023405,447459095.765
744,292022404,292074456,252735379.346
745,292023405,292024406,466907441.479
746,292023405,292041423,35002562.9411
747,292023405,292128510,239084403.879
748,292024406,292025407,489869572.477
749,292024406,292027409,181239289.435
750,292024406,292040422,215675025.858
751,292024406,292041423,100369679.729
752,292025407,292027409,140228263.106
753,292025407,292028410,460312304.784
754,292025407,292046428,216603767.435
755,292025407,292047429,60428589.4647
756,292025407,292083465,115803667.409
757,292026408,292027409,371121155.853
758,292026408,292040422,282422220.195
759,292026408,292050432,88744659.0513
760,292026408,292061443,214670299.89
761,292026408,292081463,330868334.107
762,292026408,292142524,585954508.511
763,292026408,292151533,0.0
764,292026408,292157539,45649495.5779
765,292027409,292028410,408232618.053
766,292027409,292040422,83137553.783
767,292027409,292081463,69341487.8027
768,292028410,292047429,23356522.0897
769,292028410,292060442,337815159.066
770,292028410,292081463,357914308.518
771,292028410,292111493,359421842.997
772,292029411,292030412,318129151.741
773,292029411,292031413,0.0
774,292029411,292032414,261607360.85
775,292029411,292070452,58623931.6316
776,292029411,292071453,121465419.891
777,292029411,292079461,256071867.432
778,292029411,291029272,85033853.951
779,292030412,292071453,107854839.334
780,292030412,291029272,290134278.132
781,292030412,291088331,228685225.124
782,292030412,292103485,117675509.0
783,292031413,292032414,312946900.18
784,292031413,292070452,401650600.814
785,292031413,291078321,54297915.4041
786,292031413,292117499,70595417.6984
787,292031413,292118500,0.0
788,292032414,292070452,0.0
789,292032414,291029272,18206660.0641
790,292032414,291078321,221668004.187
791,292033415,292034416,470181121.658
792,292033415,292051433,213374000.68
793,292033415,291001244,41002779.8407
794,292034416,292051433,93829595.5381
795,292034416,292152534,159221017.506
796,292034416,294015746,240021637.12
797,292035417,292036418,501030092.63
798,292035417,292055437,277435305.206
799,292035417,294155886,39523086.4205
800,292035417,294204934,69736463.4942
