,B01001e1,B01002e1,B02001e1,B02008e1,B02009e1,B02010e1,B02011e1,B02012e1,B02013e1,B03002e1,B03003e1,B08301e1,B08303e1,B09002e1,B09017e1,B11001e1,B11016e1,B12001e1,B15002e1,B16004e1,B17017e1,B17021e1,VTD
0,1135.14479026,21.3953991881,1135.14479026,771.868741543,0.0,0.0,87.6617050068,0.0,275.614343708,1135.14479026,1135.14479026,482.882273342,482.882273342,309.787550744,156.00811908,473.967523681,473.967523681,817.185385656,698.322056834,963.535859269,473.967523681,1135.14479026,293035579
0,683.308934338,16.8492465016,683.308934338,559.566200215,0.0,0.0,0.0,0.0,123.742734123,683.308934338,683.308934338,286.398277718,281.339612487,171.216361679,83.662540366,213.631324004,213.631324004,554.118406889,486.020990312,652.567814855,213.631324004,683.308934338,35500226630
0,5639.13674561,80.8869365928,5639.13674561,3564.07715814,527.946524064,75.7853323147,246.0,0.0,1281.51795264,5639.13674561,5639.13674561,2278.25439267,2278.25439267,1771.03666921,278.595110772,2266.27960275,2266.27960275,4158.10160428,2824.93277311,5058.02597403,2266.27960275,5639.13674561,292114496
0,6790.81503779,103.160219265,6790.81503779,5730.10096428,418.633406886,63.6449413314,271.804087922,34.1967312552,419.110493602,6790.81503779,6790.81503779,3245.64030521,3008.82671394,2336.14238935,320.097676881,2153.30426643,2153.30426643,4661.05911251,4023.21096743,6037.03950789,2153.30426643,6790.81503779,293125668
0,77.8730606488,1.10380818054,77.8730606488,45.7898448519,26.5641748942,2.42595204513,0.0,0.0,3.97249647391,77.8730606488,77.8730606488,3.6389280677,3.6389280677,2.51692524683,0.818758815233,3.6389280677,3.6389280677,75.7200282087,63.8631875882,76.1748942172,3.6389280677,7.97531734838,5501091242
0,4237.25046016,95.0738289193,4237.25046016,3695.10960354,66.832460733,33.0979805535,11.7131732641,0.0,474.069350679,4237.25046016,4237.25046016,1334.6276193,1298.36076619,1050.31863368,476.098737129,1172.11454348,1172.11454348,3238.89483914,2644.53440946,3804.54187752,1172.11454348,3308.59425575,24900125634
0,4857.8974271,170.906327625,4857.8974271,4545.19857793,56.9185176188,25.820559599,22.047530846,10.1412776413,270.016526746,4857.8974271,4857.8974271,2560.86716638,2305.03312416,779.299825838,757.735225149,1984.86140621,1984.86140621,4220.27756548,3542.25963888,4693.23203187,1984.86140621,4611.4880607,25930405741
0,6558.93062085,101.443147219,6558.93062085,5213.32548152,49.3414336146,1.07927866621,74.0786205012,0.0,1408.61900735,6558.93062085,6558.93062085,2918.69196444,2862.69196444,1564.28793343,344.273885287,1812.28859301,1812.28859301,4996.6941595,3648.38590455,6106.77381839,1812.28859301,6535.65211359,14101223149
0,569.433818031,6.8018903199,569.433818031,269.968550062,0.0,0.0,0.0,0.0,302.469786041,569.433818031,569.433818031,169.848701703,169.848701703,237.472528043,22.9950976319,126.865060241,126.865060241,376.460417532,268.665122559,521.027035729,126.865060241,569.433818031,21501535177
0,3306.97635057,19.2798405278,3306.97635057,2459.5473228,190.012764717,2.64982063208,75.057768211,0.0,581.662103395,3306.97635057,3306.97635057,847.731699945,659.894421369,4.8363138426,8.69229545197,112.864503789,112.864503789,3304.00713386,104.138714282,3305.98340199,112.864503789,207.201376328,20904134974
0,5870.90265828,124.919479955,5870.90265828,5124.81862982,104.9138036,5.69936708861,32.7166666667,7.0,784.465779659,5870.90265828,5870.90265828,2679.39197591,2632.72306608,1754.19102231,409.351946445,1810.83619047,1810.83619047,4255.86915291,3113.84541243,5252.61420483,1810.83619047,5870.90265828,14101063133
0,1772.22208381,58.0275227754,1772.22208381,1330.80638807,15.2081641917,18.8419247707,0.0,0.0,421.439393386,1772.22208381,1772.22208381,644.890589291,627.246601949,280.736625638,350.750236103,625.087991902,625.087991902,1435.56439599,1126.22557839,1655.82853736,625.087991902,1689.04328634,292005387
0,3958.672963,139.395454857,3958.672963,3081.60574776,505.029655521,0.0,89.003732274,14.7272727273,342.033827436,3958.672963,3958.672963,1605.86722209,1563.26800659,1029.7461773,578.878353434,1481.14006161,1481.14006161,2964.55563177,2413.98706644,3588.04103007,1481.14006161,3958.672963,14100513078
0,697.356579286,45.9382871057,697.356579286,598.452561342,9.18350324374,0.0,0.0,0.0,89.7205146999,697.356579286,697.356579286,384.347133489,342.936016661,147.232041356,130.787417585,250.603928437,250.603928437,596.470980735,505.138614123,670.434020375,250.603928437,697.356579286,49302088860
0,2128.98231972,41.937510717,2128.98231972,1928.54020448,98.349722221,25.7097553385,0.0,14.7796024201,65.1034674164,2128.98231972,2128.98231972,949.285599092,923.935459366,443.884485911,328.067573368,824.143610078,824.143610078,1788.54246628,1455.44076438,2021.99583965,824.143610078,2128.20444591,18704063786
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292109491
0,5404.49811674,126.315901638,5404.49811674,4370.15368289,82.0756573319,111.943239502,74.4389908949,12.0,907.561673019,5404.49811674,5404.49811674,2593.96950324,2543.08287161,1194.84198396,530.821932151,1823.58967267,1823.58967267,4293.20390249,3475.35915019,5028.81808065,1823.58967267,5400.92082094,35501016708
0,2348.0,58.5,2348.0,1323.0,295.0,0.0,0.0,0.0,730.0,2348.0,2348.0,690.0,680.0,761.0,184.0,725.0,725.0,1643.0,1325.0,1973.0,725.0,2348.0,294009740
0,371.039543995,10.2253262171,371.039543995,291.626692946,5.26112469438,0.0,40.151429635,0.0,39.9562869393,371.039543995,371.039543995,137.58076199,131.262749152,94.6392729844,41.822286077,144.608406152,144.608406152,279.07212955,215.358930097,334.521763069,144.608406152,368.01873348,21501685192
0,3251.69764222,28.429926739,3251.69764222,2880.69925961,7.23605150215,0.0,19.4597214011,0.0,383.90564654,3251.69764222,3251.69764222,1374.10972574,1339.1070625,1058.04829079,128.383587249,843.13427207,843.13427207,2189.45284703,1577.68654609,2966.11716685,843.13427207,3148.95901462,21501185142
0,2481.03180486,48.8182014238,2481.03180486,1834.00768425,111.602051926,0.0,16.2208333333,0.0,519.201235343,2481.03180486,2481.03180486,1094.22077052,1061.61224874,591.387353434,373.916603853,823.127931323,823.127931323,1921.07460218,1593.95912898,2267.39646147,823.127931323,2299.74013819,292110492
0,1850.85845765,21.554561008,1850.85845765,1542.97355935,0.252406417112,0.0,34.0639232517,0.0,413.477750978,1850.85845765,1850.85845765,893.902066806,893.902066806,683.020899407,54.7941985083,459.459745577,459.459745577,1187.62512492,876.005643433,1660.54197761,459.459745577,1806.85735292,47902558612
0,6987.96332191,181.797001058,6987.96332191,3898.00135909,370.593001368,56.453449927,0.0,0.0,2752.78617886,6987.96332191,6987.96332191,2455.90243817,2449.51134865,1679.2109279,795.705195278,2228.15493646,2228.15493646,5270.37147471,4030.42579522,6427.66073195,2228.15493646,6973.31696115,292004386
0,3216.47506267,104.947202797,3216.47506267,2833.1133175,0.0,13.2924528302,15.0,15.0,420.295707437,3216.47506267,3216.47506267,1062.05670273,1035.7642499,832.514062981,500.931862163,1021.17770594,1021.17770594,2431.64514888,1982.56156265,3042.5161301,1021.17770594,3186.47506267,14101473174
0,530.78005506,20.9383868819,530.78005506,499.183240307,0.0,0.0,0.0,0.0,31.5968147527,530.78005506,530.78005506,224.904277838,206.646752741,100.116756481,88.3554915002,215.140556211,215.140556211,428.556844261,342.9692023,508.628584336,215.140556211,525.363458245,13700042978
0,1093.69188446,,1093.69188446,1036.69188446,32.0,3.0,16.0,0.0,30.0,1093.69188446,1093.69188446,537.947730399,501.313617607,173.660247593,171.757909216,415.436038514,415.436038514,907.459422283,779.495185695,1004.34387895,415.436038514,1077.69188446,32100026264
0,2796.20733494,83.7948318086,2796.20733494,2225.93594157,11.681795998,17.0098691125,242.354030223,0.0,350.007549157,2796.20733494,2796.20733494,1490.86558808,1413.20239148,509.02706957,522.117453538,1059.9507022,1059.9507022,2370.98927211,2080.39421471,2648.05950539,1059.9507022,2792.49039985,14100213048
0,641.517370191,9.71221516623,641.517370191,609.220769518,13.011580127,1.39409787075,1.16174822563,0.0,19.2850205454,641.517370191,641.517370191,277.657825925,270.687336571,120.58946582,91.5457601793,212.832274935,212.832274935,540.212924916,426.59394845,619.908853194,212.832274935,626.646992903,27300345807
0,692.562975146,21.4496018693,692.562975146,429.822650376,195.382056704,9.93125,2.08521303258,2.83375104428,70.9375,692.562975146,692.562975146,328.253981307,328.253981307,235.143162594,22.1969950919,247.259061717,247.259061717,482.753999582,382.891342941,676.956725146,247.259061717,692.562975146,294156887
0,7164.21486486,49.4600344387,7164.21486486,5773.53807621,81.0,2.0840972499,29.0,0.0,1539.61540326,7164.21486486,7164.21486486,2553.25530031,2486.90376583,2391.45995852,321.601677216,1510.30729753,1510.30729753,4490.83369362,3217.88935399,5927.7287864,1510.30729753,7160.71418689,21501045128
0,1771.10615522,101.963425513,1771.10615522,1645.70561998,26.9313113292,48.7814451383,72.6315789474,0.0,25.8376449599,1771.10615522,1771.10615522,846.921498662,810.990187333,352.832292596,416.251561106,807.033898305,807.033898305,1508.08028546,1318.68599465,1686.63693131,807.033898305,1668.74933095,293027571
0,91.6208333333,1.48041666667,91.6208333333,64.9458333333,4.76666666667,0.0,0.779166666667,0.0,21.1291666667,91.6208333333,91.6208333333,39.1416666667,38.0875,22.9166666667,12.6958333333,27.0416666667,27.0416666667,69.8041666667,56.2833333333,84.1041666667,27.0416666667,82.9125,293167709
0,57.7416666667,2.9575,57.7416666667,52.8666666667,0.0,0.0,0.0,0.0,4.875,57.7416666667,57.7416666667,23.2916666667,18.6875,3.575,15.8166666667,18.7416666667,18.7416666667,52.5958333333,48.6416666667,56.4958333333,18.7416666667,57.7416666667,21502425261
0,2131.53928571,44.9725,2131.53928571,2031.17142857,19.6857142857,84.2857142857,39.9857142857,0.0,76.4357142857,2131.53928571,2131.53928571,1003.39642857,965.396428571,440.625,323.653571429,783.071428571,783.071428571,1680.14642857,1448.79642857,2029.95357143,783.071428571,2104.53928571,40901197147
0,2701.35882408,50.2850252468,2701.35882408,1693.21647941,176.921272442,59.1874153724,56.6586033219,0.0,817.026662641,2701.35882408,2701.35882408,1189.87126692,1166.03511165,564.610302497,440.6688625,789.479845796,789.479845796,2085.0431856,1604.12921068,2405.40980412,789.479845796,2463.73641834,5504021266
0,40.0835475578,1.59119537275,40.0835475578,21.1754498715,12.146529563,4.93958868895,0.0,0.0,10.2435732648,40.0835475578,40.0835475578,13.1992287918,12.7538560411,6.51863753213,6.76156812339,16.3573264781,16.3573264781,30.85218509,25.6291773779,36.3586118252,16.3573264781,40.0835475578,294177908
0,133.629877369,,133.629877369,124.84057971,2.11594202899,0.0,0.0,0.0,7.97547380156,133.629877369,133.629877369,55.6655518395,55.6655518395,8.46376811594,41.9933110368,40.6911928651,40.6911928651,129.560758082,105.959866221,133.629877369,40.6911928651,133.629877369,21501495173
0,5339.97247706,107.681651376,5339.97247706,4241.22018349,409.366972477,122.0,80.2018348624,0.0,652.963302752,5339.97247706,5339.97247706,2442.21100917,2429.21100917,1345.74311927,448.52293578,2002.93577982,2002.93577982,4123.62385321,3134.35779817,4880.21100917,2002.93577982,5339.97247706,293109652
0,13115.4657534,157.563013699,13115.4657534,7528.71232877,1875.57534247,62.0,537.767123288,0.0,3178.89041096,13115.4657534,13115.4657534,6762.17808219,6662.95890411,3347.68493151,557.945205479,5171.84931507,5171.84931507,9792.39726027,7408.83561644,11547.0410959,5171.84931507,13115.4657534,45301398164
0,741.922544952,13.8441217151,741.922544952,523.552558783,3.82434301521,0.0,5.3540802213,0.0,209.191562932,741.922544952,741.922544952,278.794605809,262.732365145,256.613416321,101.727524205,242.463347165,242.463347165,507.107883817,466.187413555,670.789764869,242.463347165,741.922544952,17700153640
0,2322.96086508,46.9663543015,2322.96086508,1831.63273456,230.928319624,0.0,121.726241426,0.0,255.835731632,2322.96086508,2322.96086508,1282.72921657,1267.32939082,395.314143626,203.777604961,970.870895703,970.870895703,1959.14691278,1501.50620762,2178.0543531,970.870895703,2322.96086508,21501245148
0,677.64979638,41.2565522091,677.64979638,426.153864472,4.351168326,46.3763613053,1.20861310489,0.0,207.140733489,677.64979638,677.64979638,180.810232164,154.368897969,42.1972537037,102.813841374,202.414060413,202.414060413,560.692152288,441.397079562,653.186287511,202.414060413,645.533739886,38900087014
0,484.207236842,25.9615131579,484.207236842,379.138157895,67.2664473684,2.77960526316,0.0,0.0,35.0230263158,484.207236842,484.207236842,264.0625,252.388157895,40.5822368421,107.848684211,168.444078947,168.444078947,449.740131579,394.148026316,476.980263158,168.444078947,484.207236842,294136867
0,3220.59806295,69.9530266344,3220.59806295,2053.68280872,501.0,20.0,55.0,0.0,610.915254237,3220.59806295,3220.59806295,690.276029056,690.276029056,457.536319613,206.438256659,532.050847458,532.050847458,2805.42736077,2253.18038741,3116.562954,532.050847458,1558.59806295,16300103492
0,3295.89284637,40.683645766,3295.89284637,2739.36285283,0.0,13.6826976945,0.0,0.0,543.131911226,3295.89284637,3295.89284637,1632.63193277,1611.00392157,847.917410041,278.365675501,1035.90178841,1035.90178841,2498.80176686,2056.26268046,3058.11926309,1035.90178841,3295.89284637,49301018853
0,3598.00918836,97.9215416029,3598.00918836,2959.99540582,253.006125574,0.0,134.0,0.0,273.068402246,3598.00918836,3598.00918836,1708.4517611,1674.43236345,709.224093925,550.088820827,1275.34201123,1275.34201123,2859.81929556,2453.67993874,3478.96988259,1275.34201123,3598.00918836,46900298516
0,1277.98622732,60.170230378,1277.98622732,1141.27452522,33.5084700154,0.0,1.60390355913,0.0,103.786469743,1277.98622732,1277.98622732,623.763911852,598.649214158,243.891355369,240.322748964,477.397792292,477.397792292,1062.76747012,889.948617694,1228.71163221,477.397792292,1277.98622732,49301048856
0,779.134532373,29.1684099685,779.134532373,751.13579691,0.0,7.03997872445,3.11045655376,0.0,24.5961775679,779.134532373,779.134532373,351.190411279,349.229266233,138.206101647,152.728032105,300.83315388,300.83315388,667.802251254,564.768237791,760.993056324,300.83315388,779.134532373,325003B6306
0,6198.41221629,168.713897181,6198.41221629,5362.19172183,65.2026842177,409.493577575,1.47887323944,0.0,520.347973424,6198.41221629,6198.41221629,2492.25242321,2422.56588547,1870.61665017,704.795325928,2158.14939566,2158.14939566,4387.08026868,3606.76285444,5609.29318811,2158.14939566,6175.80658249,3000426
0,689.871102339,14.2152848115,689.871102339,584.837395582,17.7864769922,2.67956933882,16.5934219734,0.0,74.5134307081,689.871102339,689.871102339,221.24727686,208.192290833,161.017317405,91.5407598152,196.362126539,196.362126539,535.032988799,438.881206237,609.289751205,196.362126539,632.88176332,28300065878
0,1.69939603106,0.0106988783434,1.69939603106,0.855220017256,0.249180327869,0.00897325280414,0.235720448663,0.0735116479724,0.341673856773,1.69939603106,1.69939603106,0.994650560828,0.960483175151,0.365142364107,0.101811906816,0.751682484901,0.751682484901,1.34426229508,1.15893011217,1.44469370147,0.751682484901,1.68904227783,45301318156
0,3889.82448025,134.147033224,3889.82448025,3272.22940724,44.6456776948,0.0,216.824461605,0.0,445.67029123,3889.82448025,3889.82448025,2052.20597,1971.04314709,623.539083668,506.285991248,1727.50426941,1727.50426941,3180.05558202,2691.41975738,3668.55920736,1727.50426941,3889.82448025,35500026610
0,3.07637655417,0.0584369449378,3.07637655417,2.16873889876,0.669626998224,0.204262877442,0.241563055062,0.0,0.222024866785,3.07637655417,3.07637655417,1.20248667851,1.20248667851,0.701598579041,0.45648312611,1.0568383659,1.0568383659,2.28774422735,1.99111900533,2.64120781528,1.0568383659,2.97690941385,294191922
0,2795.4364044,84.4195664227,2795.4364044,2410.43187231,188.888246207,28.1743110038,72.829555757,0.0,131.266347353,2795.4364044,2795.4364044,1295.76911809,1221.4501287,593.171082852,338.507091812,1011.73261517,1011.73261517,2237.97721381,1982.50743651,2627.37155101,1011.73261517,2791.4364044,15710083314
0,3219.96094127,114.765030688,3219.96094127,2643.55674435,43.3719008264,39.580514326,93.7685950413,0.0,445.7327735,3219.96094127,3219.96094127,1592.74387479,1526.01445814,473.021238462,517.610988164,1289.39038665,1289.39038665,2849.62189203,2153.42400177,3056.56756405,1289.39038665,2983.01052804,14100353062
0,6689.42627714,128.704918582,6689.42627714,4898.52927043,965.556577267,200.979166667,37.9560185185,16.9803240741,1009.64060504,6689.42627714,6689.42627714,3177.45246648,3072.769197,1712.54614464,556.350343231,2364.22623723,2364.22623723,4824.05055875,4265.4878113,5938.7147749,2364.22623723,6491.17971743,214019171
0,3099.97757054,114.553380552,3099.97757054,2695.87317208,150.065718721,10.8333333333,32.1103515625,0.0,237.316023495,3099.97757054,3099.97757054,1344.61133814,1273.05097871,628.705513822,524.468744992,1237.74606728,1237.74606728,2571.96873355,2201.48103537,2937.91571872,1237.74606728,3095.97757054,150415134
0,3104.5260098,100.097401151,3104.5260098,2132.95266186,136.039484979,27.4528840593,0.865236051502,0.0,894.760807232,3104.5260098,3104.5260098,1067.77850425,980.140206374,676.782631723,347.107357015,974.319045445,974.319045445,2313.15778772,1806.93852007,2794.76665754,974.319045445,3104.5260098,291031274
0,998.539089848,13.6287825749,998.539089848,303.525476468,679.810190587,0.0,36.9225982108,0.0,0.0,998.539089848,998.539089848,316.556981719,299.181641385,374.655775963,117.283547258,367.597043952,367.597043952,609.765849864,501.169972773,799.808634772,367.597043952,998.539089848,294040771
0,988.169645221,22.6539816633,988.169645221,660.017306707,42.4918434872,4.32907505443,19.8807475558,0.0,261.450672416,988.169645221,988.169645221,549.99211779,528.851182598,199.424269948,40.6984427699,425.097246296,425.097246296,791.137184605,630.191273535,897.563010716,425.097246296,988.169645221,45304258342
0,1955.20941684,70.3090926132,1955.20941684,1694.24360651,30.0901392547,1.12023121387,0.0,1.53294797688,231.224106554,1955.20941684,1955.20941684,923.658165928,863.224186786,399.239797355,326.185506024,772.665060336,772.665060336,1528.99219665,1323.08959559,1793.31799656,772.665060336,1952.60398439,12303022892
0,428.636790239,8.51478179259,428.636790239,378.261379634,31.2060065697,18.7236039418,0.0,11.5908024402,14.7114030971,428.636790239,428.636790239,242.292351009,242.292351009,69.544814641,73.5570154857,236.942749883,236.942749883,363.104176443,317.855466917,390.520882215,236.942749883,428.636790239,294169900
0,4834.61438679,95.0091981132,4834.61438679,4053.45518868,223.153301887,90.2134433962,217.441037736,0.0,413.601415094,4834.61438679,4834.61438679,2878.03773585,2702.01533019,881.529481132,276.838443396,2100.50353774,2100.50353774,4091.19693396,3013.09669811,4531.73466981,2100.50353774,4777.31485849,293090634
0,984.806722689,25.2428571429,984.806722689,769.260504202,115.915966387,6.70588235294,26.3445378151,0.0,79.0336134454,984.806722689,984.806722689,303.201680672,296.495798319,182.016806723,395.168067227,428.697478992,428.697478992,802.789915966,746.74789916,890.445378151,428.697478992,984.806722689,291081324
0,2801.98693991,79.6495519049,2801.98693991,2162.09495787,9.17647058824,5.88189318281,0.0,0.0,637.502311278,2801.98693991,2801.98693991,870.12475765,847.928777236,758.37206358,452.85630518,925.725619371,925.725619371,2055.98352209,1644.9924898,2509.99933632,925.725619371,2750.54027712,292030412
0,880.711442945,36.7248301157,880.711442945,603.336742863,0.0,0.0,0.854191980559,0.0,277.554529973,880.711442945,880.711442945,442.931672031,398.311521344,99.2483603703,254.808066812,402.246051033,402.246051033,763.1499518,706.889710776,826.7347412,402.246051033,880.711442945,35500866694
0,5746.5122902,75.8685528207,5746.5122902,2996.78221488,57.3031594046,27.3659764271,16.6371372282,0.0,2762.78164078,5746.5122902,5746.5122902,2588.79576362,2505.86618163,1672.78849734,177.816549981,1414.62710844,1414.62710844,3969.72529811,2833.41855276,4997.50962428,1414.62710844,5745.67180992,20902294955
0,195.096943805,2.1355570161,195.096943805,139.451199474,24.8586920802,3.03154781466,2.02103187644,0.0,29.6418008544,195.096943805,195.096943805,88.7232993756,84.748603352,50.9300032862,23.7808084128,82.1212619126,82.1212619126,151.240552087,115.064081499,169.093000329,82.1212619126,195.096943805,14101883215
0,484.957885282,,484.957885282,440.774374119,9.21052631579,0.0,1.89728958631,0.0,42.7141816341,484.957885282,484.957885282,139.47984361,139.47984361,53.2553884315,44.7240644804,112.01449892,112.01449892,442.631704082,227.922266436,482.197542914,112.01449892,268.808232739,6100341339
0,3210.89061325,91.6737962367,3210.89061325,2517.81582622,527.442919122,10.5783450818,38.2230320604,0.0,121.408835852,3210.89061325,3210.89061325,1456.68861255,1418.50972692,731.007926084,398.47372945,1275.04733658,1275.04733658,2606.0363141,2071.15826469,3064.09360511,1275.04733658,3210.81533235,211002154
0,1808.06280193,20.1236714976,1808.06280193,1444.24154589,0.0,0.0,120.8647343,0.0,242.956521739,1808.06280193,1808.06280193,863.231884058,842.371980676,319.647342995,167.492753623,646.657004831,646.657004831,1466.94202899,1160.79227053,1657.1352657,646.657004831,1751.00483092,21501505174
0,725.218661222,24.107981179,725.218661222,656.706942472,16.5085227273,47.6890980114,0.0,0.0,34.4614701705,725.218661222,725.218661222,325.744229403,316.895596591,219.795987216,87.7450284091,237.846946023,237.846946023,525.159801136,458.660245028,678.748135653,237.846946023,724.877752131,130014109
0,5.65902293121,0.208773678963,5.65902293121,4.32502492522,0.0,0.0,0.0,0.0,1.33399800598,5.65902293121,5.65902293121,2.07577268195,1.78863409771,0.664007976072,0.364905284148,2.00997008973,2.00997008973,4.64207377866,3.00299102692,4.86340977069,2.00997008973,5.65902293121,24700055622
0,906.409068507,23.5453918186,906.409068507,841.792015771,0.0,0.0,11.0645638245,0.0,58.4208969936,906.409068507,906.409068507,480.202069985,466.924593396,162.870379497,210.669295219,367.786101528,367.786101528,780.71562346,694.854608181,889.590931493,367.786101528,906.409068507,293182723
0,1384.23326772,14.5978346457,1384.23326772,673.549212598,239.455708661,0.0,0.0,0.0,500.039862205,1384.23326772,1384.23326772,273.389271654,251.620570866,539.095472441,115.246062992,446.898622047,446.898622047,836.174212598,666.506397638,1039.77559055,446.898622047,1377.83070866,45304448361
0,5827.00532807,,5827.00532807,4626.94163362,17.077705512,25.8172814208,1.33588960501,0.0,1167.34798116,5827.00532807,5827.00532807,2119.75391024,2097.2714083,1426.6909757,683.768506025,1712.98793191,1712.98793191,4368.18274931,3402.18284956,5249.07827867,1712.98793191,5826.70581116,21500485074
0,1530.55495322,93.8237504209,1530.55495322,1272.71939794,37.0,33.2515243902,0.0,0.0,311.584030885,1530.55495322,1530.55495322,489.372327055,488.861478929,240.308173378,343.359220907,756.119927719,756.119927719,1262.282373,1060.0413209,1426.42562058,756.119927719,1530.55495322,14100393066
0,5682.052009,191.947671752,5682.052009,4280.60894596,149.376205023,27.3444339062,10.6062226544,0.0,1300.96301232,5682.052009,5682.052009,1964.37634038,1902.39129574,1163.74341929,668.672813121,1905.79365396,1905.79365396,4370.61664527,3445.41810241,5227.75797784,1905.79365396,5206.52354804,14100383065
0,2301.0,33.6,2301.0,1960.0,107.0,0.0,57.0,7.0,250.0,2301.0,2301.0,1290.0,1290.0,422.0,96.0,716.0,716.0,1875.0,1454.0,2122.0,716.0,2301.0,21500725097
0,5458.81968654,93.6538022523,5458.81968654,4211.11486485,40.8606853021,75.8854824166,0.0,3.02322495023,1233.99188198,5458.81968654,5458.81968654,1911.44243678,1866.38326518,1444.74827455,492.915866933,1549.03223048,1549.03223048,3836.32841326,3125.18238086,4944.99474858,1549.03223048,5445.08839709,291060303
0,3362.48574116,51.8628517421,3362.48574116,2838.03368903,0.0,19.6573220564,279.542019177,0.0,327.352413642,3362.48574116,3362.48574116,1355.43845548,1276.54274875,1029.082358,308.78001663,994.637850759,994.637850759,2363.90817434,1842.83268135,3039.08815015,994.637850759,3341.01489731,47902198604
0,1449.48949772,74.4900456621,1449.48949772,1109.86392694,130.0,9.16529680365,0.0,12.6904109589,230.625570776,1449.48949772,1449.48949772,540.103196347,540.103196347,254.205479452,385.117808219,699.475799087,699.475799087,1237.18995434,1022.14794521,1421.32420091,699.475799087,1449.48949772,292138520
0,4609.95875111,163.718372895,4609.95875111,4325.11367084,0.0,58.6235299911,0.0,0.0,226.221550281,4609.95875111,4609.95875111,1228.70080764,1198.07255983,953.588702846,1050.49450409,1474.18885059,1474.18885059,3540.57684428,3116.06719196,4281.43929873,1474.18885059,4609.95875111,6100291334
0,1917.99092088,39.0159965413,1917.99092088,1871.88110679,0.0,0.0,0.88672719412,0.0,45.2230869001,1917.99092088,1917.99092088,933.723735409,893.821011673,593.220492866,112.614353653,637.556852572,637.556852572,1504.77604842,1251.1720709,1870.1076524,637.556852572,1917.99092088,293130673
0,2371.62613982,29.6109422492,2371.62613982,2067.32218845,0.0,2.98480243161,0.0,0.0,301.319148936,2371.62613982,2371.62613982,590.686930091,589.629179331,657.203647416,355.41337386,645.76899696,645.76899696,1705.85714286,1276.37386018,2203.86930091,645.76899696,2370.4224924,6100241329
0,5144.4881283,94.3556862647,5144.4881283,4280.61670821,178.239651293,296.53580051,214.879078897,0.0,348.84093918,5144.4881283,5144.4881283,2604.55630721,2493.37519257,1735.89377726,262.347356475,1698.94586877,1698.94586877,3662.77743015,3088.10197604,4750.70285094,1698.94586877,5144.4881283,293165707
0,1824.1306354,57.1038773494,1824.1306354,1619.15145916,0.0,0.0,7.93023255814,0.0,209.048943684,1824.1306354,1824.1306354,612.646349122,580.996459174,460.161506809,241.606290096,562.984300751,562.984300751,1295.00080408,1017.65609005,1599.01246704,562.984300751,1824.1306354,6100131318
0,4639.70708991,73.8352547271,4639.70708991,4190.08752945,97.8295278227,60.952592021,95.3578994648,18.1719367589,345.034614732,4639.70708991,4639.70708991,2347.18213786,2228.12441545,678.101640026,510.171524949,1957.18945902,1957.18945902,4032.99520356,2309.7268271,4474.59468478,1957.18945902,4598.55679604,20903364971
0,5643.05415272,54.6069668391,5643.05415272,4851.66443566,0.0,0.0,38.268329784,0.0,821.226041984,5643.05415272,5643.05415272,2268.27867356,2201.7949498,1703.50867052,712.16945543,1484.23547308,1484.23547308,3990.30118649,3466.5792516,5229.03742014,1484.23547308,5643.05415272,21500385064
0,2542.91101716,59.6810073138,2542.91101716,1971.53005693,88.4574397345,10.5245311902,199.518673648,0.0,314.128513614,2542.91101716,2542.91101716,884.587232017,858.628740523,377.777247972,308.312350845,832.998456388,832.998456388,2139.5059861,1305.37298319,2388.5138104,832.998456388,2302.91018527,27300235802
0,2997.0,63.6,2997.0,2822.0,128.0,0.0,21.0,0.0,154.0,2997.0,2997.0,1240.0,1240.0,533.0,310.0,1111.0,1111.0,2309.0,1904.0,2829.0,1111.0,2962.0,35500876695
0,1825.00013296,49.2269301576,1825.00013296,1473.2686061,143.105094994,19.1816037736,170.712264151,0.0,234.232563943,1825.00013296,1825.00013296,977.397715557,970.26879224,368.745342339,187.64322563,732.252702139,732.252702139,1498.33566046,1070.33332651,1778.50961192,732.252702139,1814.77843485,293153696
0,69.6617050068,0.830852503383,69.6617050068,56.2652232747,0.243572395129,0.21650879567,0.0,0.0,13.3964817321,69.6617050068,69.6617050068,24.6278755074,21.4884979702,19.9188092016,6.65764546685,20.6224627876,20.6224627876,49.9594046008,39.1610284168,61.2449255751,20.6224627876,69.6617050068,2150198C5288
0,5649.0,123.7,5649.0,4844.0,226.0,97.0,62.0,0.0,485.0,5649.0,5649.0,2014.0,1935.0,1748.0,553.0,2205.0,2205.0,3918.0,2870.0,5104.0,2205.0,5610.0,35500706678
0,1399.91331269,22.7877045555,1399.91331269,1342.09376382,6.12206988058,8.16275984078,6.80229986732,0.0,36.7324192835,1399.91331269,1399.91331269,408.137992039,397.934542238,407.457762052,206.789915966,438.068111455,438.068111455,1064.55992923,789.066784609,1296.51835471,438.068111455,1399.91331269,22900025419
