,GEOID10,ALAND10,AWATER10,POP100,POPMALE,POPFEMALE,POP1RACE,POPWHITE,POPBLACK,POPAMERIND,POPASIAN,POPPACIFIC,POPOTHER,POPMULTRAC,POPHISP,PERIM
0,330112004002103,3982.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,567.464853983
0,330112004002107,3820.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,589.51077328
0,330110014002014,7428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,962.919996944
0,330112004002082,3465.0,0.0,49,15,34,46,40,1,0,4,0,1,3,17,776.863976191
0,330110014002015,7334.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,974.471374899
0,330110006002008,10677.0,0.0,55,31,24,54,48,2,1,0,0,3,1,14,1220.2934459
0,330110008002009,7288.0,0.0,13,8,5,13,12,1,0,0,0,0,0,0,964.1006117
0,330110010002002,76204.0,0.0,48,20,28,48,48,0,0,0,0,0,0,0,2975.69696579
0,330110011005036,22941.0,0.0,27,17,10,25,24,0,0,1,0,0,2,0,1753.23848392
0,330110011005010,23428.0,0.0,54,26,28,49,48,1,0,0,0,0,5,5,2184.20642224
0,330110011005025,17353.0,0.0,23,14,9,23,23,0,0,0,0,0,0,0,1232.43474102
0,330110026002021,0.0,25332.0,0,0,0,0,0,0,0,0,0,0,0,0,3076.99430544
0,330110010004003,0.0,55193.0,0,0,0,0,0,0,0,0,0,0,0,0,4186.0824872
0,330110010004012,114704.0,79639.0,0,0,0,0,0,0,0,0,0,0,0,0,4925.22782867
0,330110026002028,258279.0,0.0,42,22,20,42,37,0,0,5,0,0,0,1,5514.36798196
0,330110143005022,251496.0,0.0,146,69,77,145,145,0,0,0,0,0,1,2,9670.96530851
0,330110143005023,10580.0,0.0,19,4,15,19,18,1,0,0,0,0,0,0,1180.9942637
0,330110143002013,754109.0,0.0,102,53,49,102,101,0,0,1,0,0,0,0,9990.36524333
0,330110141004037,29570.0,0.0,121,57,64,114,103,2,0,9,0,0,7,0,2148.34508327
0,330110142011028,38427.0,0.0,25,12,13,25,25,0,0,0,0,0,0,2,2120.29809202
0,330110142011033,23258.0,0.0,22,12,10,22,22,0,0,0,0,0,0,0,3208.90248038
0,330110142012003,31787.0,0.0,18,10,8,18,18,0,0,0,0,0,0,0,2502.51672741
0,330110142022001,51803.0,0.0,47,21,26,47,46,0,0,0,0,1,0,0,2949.44597157
0,330110142021002,42743.0,0.0,70,36,34,69,66,0,1,2,0,0,1,1,2258.68029184
0,330110142021013,53994.0,0.0,58,28,30,58,58,0,0,0,0,0,0,1,3510.70016694
0,330110142021015,93983.0,0.0,50,24,26,50,50,0,0,0,0,0,0,2,4265.10533141
0,330110142021007,41617.0,0.0,61,28,33,56,53,1,0,0,0,2,5,0,2503.89922732
0,330110141002043,19571.0,0.0,9,5,4,9,9,0,0,0,0,0,0,0,1660.03966256
0,330110141002040,20989.0,0.0,4,3,1,4,4,0,0,0,0,0,0,0,1615.47144313
0,330110200001004,128792.0,0.0,34,20,14,34,34,0,0,0,0,0,0,0,4822.84834896
0,330110200001027,2377341.0,0.0,51,24,27,46,46,0,0,0,0,0,5,0,23827.0019952
0,330110200002016,4006367.0,69073.0,242,121,121,242,237,0,0,5,0,0,0,0,24271.9065733
0,330110200002052,193797.0,0.0,59,23,36,59,59,0,0,0,0,0,0,0,5137.03371918
0,330110200001032,2186276.0,50628.0,103,54,49,102,101,0,0,1,0,0,1,1,17954.8158662
0,330110200002005,6475664.0,17458.0,355,172,183,355,344,1,0,8,0,2,0,6,42031.0565398
0,330112003002012,162141.0,0.0,79,41,38,79,75,1,0,0,0,3,0,4,8097.22701856
0,330112003002026,22471.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,1613.96341695
0,330112003002023,1423088.0,0.0,162,78,84,162,162,0,0,0,0,0,0,1,18987.0401271
0,330112002001010,62693.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2923.7000136
0,330112003002024,21934.0,0.0,25,11,14,25,25,0,0,0,0,0,0,0,1700.0001618
0,330112003002018,103242.0,0.0,59,32,27,59,59,0,0,0,0,0,0,0,3498.48117958
0,330112003001018,4865.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,1033.82205751
0,330112001001000,110770.0,0.0,46,23,23,46,42,1,0,3,0,0,0,0,4805.20320125
0,330112001001046,80821.0,0.0,38,16,22,38,38,0,0,0,0,0,0,0,3424.60887692
0,330112001001011,616.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,258.902084275
0,330112002002035,42486.0,0.0,8,4,4,8,8,0,0,0,0,0,0,0,2101.62083252
0,330112003001007,1193267.0,0.0,216,117,99,216,199,15,0,0,0,2,0,7,14926.1815073
0,330110190002058,902556.0,0.0,130,63,67,127,120,7,0,0,0,0,3,0,13506.366721
0,330110190001027,9452.0,0.0,8,4,4,8,8,0,0,0,0,0,0,0,1548.17979989
0,330110190001026,11506.0,0.0,43,25,18,43,43,0,0,0,0,0,0,3,1411.5986876
0,330110190001024,20931.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1983.9951611
0,330110190002018,1363387.0,0.0,10,5,5,10,10,0,0,0,0,0,0,0,12954.654741
0,330110190002024,5097.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,908.175943046
0,330110190002025,28700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2671.28348888
0,330110190002046,403371.0,0.0,39,16,23,39,35,4,0,0,0,0,0,0,14635.30232
0,330110190002054,48691.0,0.0,42,24,18,37,36,0,1,0,0,0,5,0,1926.06709551
0,330110190002052,91837.0,0.0,69,35,34,69,66,3,0,0,0,0,0,1,4302.06245977
0,330110190002066,90828.0,0.0,5,2,3,5,5,0,0,0,0,0,0,0,5832.94390886
0,330110255003051,634787.0,0.0,13,6,7,13,13,0,0,0,0,0,0,0,8836.60349583
0,330110255003050,31553.0,0.0,4,2,2,2,2,0,0,0,0,0,2,0,5098.63267495
0,330110255003069,33662.0,0.0,4,2,2,2,1,1,0,0,0,0,2,3,2341.71956884
0,330110029013012,529490.0,0.0,167,82,85,167,167,0,0,0,0,0,0,0,10584.6104477
0,330110029012014,193231.0,0.0,56,27,29,56,56,0,0,0,0,0,0,0,5638.30514021
0,330110029023049,1319187.0,0.0,207,105,102,207,201,2,0,4,0,0,0,2,16515.957939
0,330110029023048,7477.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1027.58468774
0,330110029023046,48943.0,0.0,22,10,12,22,20,0,0,2,0,0,0,0,2555.46650366
0,330110029023000,20363.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2196.00532806
0,330110029023036,44255.0,0.0,8,6,2,8,8,0,0,0,0,0,0,0,2648.49301917
0,330110029032015,0.0,25716.0,0,0,0,0,0,0,0,0,0,0,0,0,2590.40847836
0,330110029034018,325552.0,0.0,121,58,63,121,117,0,0,4,0,0,0,2,10385.4934303
0,330110029021012,15838.0,0.0,6,3,3,6,5,0,0,0,0,1,0,0,1413.92336251
0,330110029023005,107512.0,0.0,31,19,12,31,31,0,0,0,0,0,0,0,4026.34159907
0,330110029023015,36724.0,0.0,26,13,13,26,24,0,0,2,0,0,0,0,2891.94073956
0,330110029023041,108901.0,0.0,8,3,5,8,8,0,0,0,0,0,0,0,3180.15870497
0,330110027011033,640718.0,0.0,30,15,15,27,25,1,0,1,0,0,3,0,10742.5871728
0,330110027011027,13557.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,1340.73541626
0,330110028001012,16578.0,0.0,24,12,12,24,21,0,3,0,0,0,0,5,2184.53776489
0,330110028002015,211899.0,0.0,234,66,168,232,229,0,0,2,0,1,2,4,5378.48396466
0,330110027012005,2219880.0,0.0,90,45,45,90,90,0,0,0,0,0,0,0,24054.3299896
0,330110027023025,0.0,394420.0,0,0,0,0,0,0,0,0,0,0,0,0,15399.5037798
0,330110027012015,65355.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5096.41168365
0,330110220001002,847095.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,12253.1468206
0,330110220001084,216272.0,0.0,5,3,2,4,4,0,0,0,0,0,1,0,8429.53178538
0,330110220001093,47953.0,0.0,12,7,5,12,12,0,0,0,0,0,0,0,2328.94143635
0,330110220001055,56953.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,3161.50282455
0,330110171004002,73927.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3659.01038413
0,330110171001031,575.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,223.529530173
0,330110121002034,739544.0,0.0,238,124,114,234,216,1,0,17,0,0,4,5,18662.515554
0,330110122002001,262.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,329.999822124
0,330110121002041,69428.0,0.0,133,66,67,130,78,4,0,48,0,0,3,2,3777.14903621
0,330110122001005,10537.0,0.0,17,6,11,17,17,0,0,0,0,0,0,0,1568.90675699
0,330110121002016,2247756.0,0.0,1032,510,522,1015,954,4,0,54,0,3,17,28,32561.4811856
0,330110123002022,535.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,431.480544926
0,330110123003039,243754.0,0.0,28,18,10,28,28,0,0,0,0,0,0,0,7067.17845118
0,330110123002035,1113068.0,0.0,301,142,159,301,276,5,0,17,0,3,0,5,19118.0623305
0,330110123003001,4718.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1225.86220179
0,330110121003005,21900.0,0.0,13,7,6,13,13,0,0,0,0,0,0,0,1877.24618951
0,330110123002007,59512.0,0.0,29,15,14,29,29,0,0,0,0,0,0,5,2825.15171552
0,330110171001029,30159.0,0.0,51,21,30,51,51,0,0,0,0,0,0,0,2327.25576609
0,330110002043005,1726858.0,0.0,300,103,197,300,276,7,2,15,0,0,0,2,20441.3248301
0,330110009023014,85975.0,0.0,38,20,18,38,26,0,0,12,0,0,0,0,3711.89379582
0,330110023002014,9788.0,0.0,27,17,10,27,27,0,0,0,0,0,0,0,1153.69197051
0,330110024002005,32301.0,0.0,110,61,49,106,91,9,0,5,1,0,4,1,2532.87589107
0,330110017002004,13605.0,0.0,55,28,27,55,43,3,2,0,0,7,0,11,1058.52405974
0,330110017002007,16106.0,0.0,72,36,36,67,59,0,0,6,0,2,5,4,1425.39900171
0,330110018006002,13259.0,0.0,115,54,61,111,106,3,0,0,0,2,4,13,1818.94119443
0,330110026003044,24080.0,0.0,19,10,9,19,19,0,0,0,0,0,0,1,1657.71544201
0,330119801011009,72552.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3793.13923148
0,330110010003022,10668.0,0.0,31,15,16,31,25,6,0,0,0,0,0,0,936.552871045
0,330110026001012,7622.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1074.16818845
0,330110026001015,160654.0,0.0,5,3,2,5,4,1,0,0,0,0,0,0,9115.69429818
0,330110026002025,25470.0,0.0,54,29,25,53,39,0,0,14,0,0,1,0,2618.20597046
0,330110010004019,26352.0,0.0,71,36,35,65,61,0,0,4,0,0,6,2,2133.71560514
0,330110023001040,50308.0,0.0,52,28,24,50,48,2,0,0,0,0,2,1,3405.4357153
0,330110025002038,540.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,531.097136752
0,330110025004028,26949.0,0.0,68,34,34,68,65,0,0,0,0,3,0,3,3463.48172207
0,330110025002013,8003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1169.6296334
0,330110250001040,158647.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,6535.42460715
0,330110250002047,5292.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1489.78302514
0,330110250002000,1172526.0,0.0,19,10,9,19,19,0,0,0,0,0,0,0,17576.01053
0,330110250002087,2732.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,653.99990618
0,330110029032028,190652.0,0.0,57,34,23,52,51,0,0,1,0,0,5,0,4797.16934823
0,330110029022036,123582.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5065.26374129
0,330110029023063,395294.0,0.0,114,56,58,114,107,0,0,7,0,0,0,4,13058.1119993
0,330110029014027,702.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,926.65015993
0,330110029014028,97110.0,0.0,93,43,50,91,68,0,0,20,0,3,2,3,4455.47679178
0,330110029023007,514.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,226.983975853
0,330110029034000,298154.0,0.0,87,46,41,87,85,0,0,2,0,0,0,0,8769.1055769
0,330110029014003,969913.0,0.0,128,61,67,120,120,0,0,0,0,0,8,1,15648.1868565
0,330110240001058,2535355.0,0.0,26,10,16,26,25,0,0,1,0,0,0,0,24747.4750729
0,330110240001067,0.0,43551.0,0,0,0,0,0,0,0,0,0,0,0,0,2370.72337107
0,330110240001093,202559.0,0.0,14,6,8,14,14,0,0,0,0,0,0,0,4854.72308971
0,330110240001104,0.0,716510.0,0,0,0,0,0,0,0,0,0,0,0,0,19417.2003026
0,330110240001002,922527.0,0.0,3,1,2,3,3,0,0,0,0,0,0,0,16246.252502
0,330110240001003,208592.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5640.41645429
0,330110255004050,1227100.0,0.0,249,133,116,246,246,0,0,0,0,0,3,4,17260.6574122
0,330110255003121,1524.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,662.740558031
0,330110255003131,2695.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,864.510500685
0,330110255004041,150968.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3868.29514267
0,330110255003019,7921571.0,0.0,68,37,31,68,68,0,0,0,0,0,0,0,37269.8199534
0,330110009012010,12935.0,0.0,24,11,13,24,24,0,0,0,0,0,0,0,1058.0648847
0,330110009023022,39828.0,0.0,187,99,88,185,181,1,0,2,0,1,2,7,2101.26109927
0,330110009012014,8894.0,0.0,10,4,6,10,10,0,0,0,0,0,0,0,934.332986757
0,330110009023018,37985.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2353.78567024
0,330112004001008,0.0,148247.0,0,0,0,0,0,0,0,0,0,0,0,0,9054.02650896
0,330112004001009,52857.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,330110002032004,128439.0,0.0,125,66,59,125,118,4,0,3,0,0,0,11,4076.90765313
0,330110002021027,23738.0,0.0,22,12,10,22,20,0,0,1,0,1,0,0,2245.00752658
0,330110001021027,13707.0,0.0,21,11,10,20,17,0,0,3,0,0,1,0,1660.195414
0,330110001021016,68659.0,0.0,102,44,58,102,99,1,0,0,0,2,0,2,5096.49029272
0,330110002043006,67060.0,0.0,2,0,2,2,2,0,0,0,0,0,0,0,3230.45472767
0,330110009013011,11446.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1549.25385785
0,330110007001020,9750.0,0.0,19,9,10,19,19,0,0,0,0,0,0,0,983.664706982
0,330110007001022,5800.0,0.0,14,7,7,14,10,0,0,4,0,0,0,0,861.996588032
0,330110007001013,9679.0,0.0,15,6,9,15,15,0,0,0,0,0,0,0,986.573025048
0,330110009011001,25504.0,0.0,47,26,21,47,47,0,0,0,0,0,0,0,1510.39332366
0,330110009012005,30471.0,0.0,51,25,26,50,47,3,0,0,0,0,1,0,2667.64504796
0,330110009011008,18215.0,0.0,26,13,13,26,26,0,0,0,0,0,0,0,1326.06989128
0,330110001021005,0.0,154901.0,0,0,0,0,0,0,0,0,0,0,0,0,20065.6053281
0,330110001021014,37209.0,0.0,71,37,34,71,63,3,0,0,0,5,0,5,3332.67685185
0,330110001021041,1435.0,0.0,11,3,8,11,11,0,0,0,0,0,0,0,426.368791539
0,330110230001034,68069.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2701.75652082
0,330110230002002,150686.0,0.0,33,16,17,33,33,0,0,0,0,0,0,0,7968.18199506
0,330110230001042,308259.0,0.0,18,9,9,18,18,0,0,0,0,0,0,1,10170.0322833
0,330110230001061,51264.0,0.0,18,10,8,18,18,0,0,0,0,0,0,0,3683.41177234
0,330110230001050,12896.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2533.32226542
0,330110230004017,279754.0,0.0,37,18,19,37,36,0,1,0,0,0,0,0,7007.21621441
0,330110230004024,5754.0,0.0,8,3,5,6,5,0,0,1,0,0,2,0,1216.80945678
0,330110230004025,19021.0,0.0,7,3,4,7,7,0,0,0,0,0,0,3,1759.80872665
0,330110230005006,988499.0,0.0,223,89,134,223,217,0,0,6,0,0,0,0,10140.510813
0,330110230004004,3285.0,0.0,9,6,3,9,9,0,0,0,0,0,0,0,1154.58872632
0,330110230005013,37591.0,0.0,33,18,15,33,33,0,0,0,0,0,0,0,1981.51334263
0,330110230002015,38724.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2107.31533554
0,330110230005018,102972.0,0.0,16,7,9,16,16,0,0,0,0,0,0,0,4547.84144362
0,330110230003034,168002.0,0.0,3,1,2,3,3,0,0,0,0,0,0,0,5229.12014874
0,330110230002006,3646.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,635.776030468
0,330110225001098,27076.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3201.20368635
0,330110225001101,38452.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3884.29005648
0,330110190001033,26615.0,0.0,48,27,21,48,46,0,0,1,0,1,0,2,3244.289108
0,330110190002060,583.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,440.582734534
0,330110190002017,492.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,331.711371619
0,330110190002016,99041.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7427.15113952
0,330110190002009,9070.0,0.0,2,1,1,2,2,0,0,0,0,0,0,0,2006.82127779
0,330110190002028,577118.0,0.0,18,8,10,18,18,0,0,0,0,0,0,0,10000.5469615
0,330110190002038,23667.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,2042.24774522
0,330110190002042,167761.0,0.0,34,15,19,34,34,0,0,0,0,0,0,0,9310.25505558
0,330110190002043,235373.0,0.0,33,14,19,33,33,0,0,0,0,0,0,0,21684.9310366
0,330110190002091,32584.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3346.99236989
0,330110190002078,49092.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,4144.73253945
0,330110152004013,701.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,540.89780752
0,330110152004023,100723.0,0.0,8,5,3,8,8,0,0,0,0,0,0,0,12523.4832596
0,330110152004047,1803.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1774.79253526
0,330110029032016,803001.0,0.0,82,44,38,82,82,0,0,0,0,0,0,0,11907.8175802
0,330110029023038,0.0,6382.0,0,0,0,0,0,0,0,0,0,0,0,0,1001.75841703
0,330110029032018,66795.0,0.0,22,10,12,22,22,0,0,0,0,0,0,0,2593.68121967
0,330110029032001,75619.0,0.0,42,23,19,42,42,0,0,0,0,0,0,0,3902.5607095
0,330110029023071,55222.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,2655.87598623
0,330110029021010,53628.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4061.92692594
0,330110029023024,26967.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2895.77746699
0,330110029023027,3533.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1489.10768062
0,330110029022024,24351.0,0.0,35,17,18,34,31,0,1,0,0,2,1,0,2237.0823991
0,330110029022048,23111.0,0.0,45,21,24,43,28,7,0,7,0,1,2,0,2235.93968374
0,330110029022025,9859.0,0.0,10,2,8,10,10,0,0,0,0,0,0,0,1331.35833072
0,330110029014000,86937.0,0.0,28,15,13,28,28,0,0,0,0,0,0,0,4185.82529743
0,330110029014012,261245.0,0.0,85,44,41,85,85,0,0,0,0,0,0,0,8607.25617872
0,330110029032029,392366.0,0.0,136,68,68,136,132,0,0,1,0,3,0,3,7844.81992659
0,330110029012019,8377.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1620.90767761
0,330110029011026,56601.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4310.76893811
0,330110027022018,560649.0,0.0,104,53,51,102,101,1,0,0,0,0,2,0,12041.5325514
0,330110028004010,5844.0,0.0,114,113,1,112,109,1,0,2,0,0,2,2,780.55837424
0,330110028005006,28756.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2311.96983713
0,330110028004003,175397.0,0.0,209,99,110,209,196,9,0,2,0,2,0,4,5997.913495
0,330110027011037,4390062.0,0.0,109,57,52,109,108,0,1,0,0,0,0,2,23128.9616945
0,330110027011009,410480.0,0.0,147,58,89,144,144,0,0,0,0,0,3,3,11951.685266
0,330110027022024,2346695.0,0.0,350,181,169,344,344,0,0,0,0,0,6,7,18083.3299824
0,330110027012017,115746.0,0.0,169,70,99,165,165,0,0,0,0,0,4,0,6177.79992498
0,330110027012018,30538.0,0.0,42,22,20,42,41,0,0,1,0,0,0,1,3223.2534072
0,330110240001084,250981.0,0.0,4,3,1,4,4,0,0,0,0,0,0,0,4912.09272207
0,330110240001085,275583.0,0.0,6,2,4,6,6,0,0,0,0,0,0,0,11801.3872794
0,330110240001036,228370.0,0.0,17,8,9,17,17,0,0,0,0,0,0,0,4681.84820131
0,330110240001064,11772.0,0.0,23,9,14,23,23,0,0,0,0,0,0,0,1317.87489805
0,330110240001065,196761.0,0.0,31,12,19,30,30,0,0,0,0,0,1,2,5601.85002268
0,330110255002004,1163209.0,0.0,315,143,172,305,292,6,2,4,0,1,10,5,16318.6862065
0,330110255002015,41653.0,0.0,48,24,24,47,47,0,0,0,0,0,1,1,2873.05604779
0,330110255003027,20386.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2012.03360439
0,330110255003037,108610.0,0.0,14,7,7,14,14,0,0,0,0,0,0,0,4633.826061
0,330110255003095,529.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,312.253449531
0,330110255002003,10848.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1503.4351685
0,330110255002002,1015.0,0.0,2,1,1,2,2,0,0,0,0,0,0,0,346.941636422
0,330110255004091,414706.0,0.0,117,59,58,116,115,0,0,1,0,0,1,0,11275.1451374
0,330110255003081,369.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,261.147603391
0,330110255004058,9183.0,0.0,2,1,1,2,2,0,0,0,0,0,0,0,1179.26682035
0,330110255004084,20872.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2416.48077959
0,330110255003140,282.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,339.004047146
0,330110255004002,16213982.0,0.0,79,42,37,79,77,0,1,1,0,0,0,1,62955.4865073
0,330110123002036,222229.0,0.0,129,64,65,127,107,9,1,10,0,0,2,7,5444.33753041
0,330110123003037,914.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,334.859493948
0,330110123003030,483555.0,0.0,164,88,76,164,152,0,1,11,0,0,0,1,16814.8659717
0,330110123004024,2014700.0,0.0,273,140,133,269,260,8,1,0,0,0,4,4,21734.2311451
0,330110122002006,226080.0,0.0,169,81,88,166,156,4,0,4,0,2,3,11,9863.41181992
0,330110122001021,61598.0,0.0,64,32,32,64,59,5,0,0,0,0,0,1,3112.71647302
0,330110121001008,243118.0,0.0,96,52,44,96,94,1,0,0,0,1,0,2,7791.55670858
0,330110123002010,1598135.0,0.0,728,353,375,720,616,7,0,86,0,11,8,16,33970.8000991
0,330110121002011,1044.0,0.0,3,1,2,3,3,0,0,0,0,0,0,0,352.88495491
0,330110123003019,26650.0,0.0,48,25,23,48,43,1,0,4,0,0,0,0,1835.40136447
0,330110122004008,516.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,751.138299703
0,330110122004007,84.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,188.986981133
0,330110122004000,287.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,177.153067398
0,330110121004005,752919.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10714.9171879
0,330110121002022,30477.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2104.19640542
0,330110002042001,1035118.0,0.0,407,195,212,402,393,6,0,3,0,0,5,3,30483.8094674
0,330110009013010,581.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,535.840509577
0,330110012002017,13394.0,0.0,52,30,22,48,46,1,0,1,0,0,4,1,1662.15746274
0,330110022001005,344158.0,0.0,250,123,127,247,240,1,1,1,0,4,3,2,12964.4688782
0,330110020001020,4777.0,0.0,54,24,30,42,37,5,0,0,0,0,12,13,916.357423778
0,330110020001024,8229.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1015.29311438
0,330110009022000,43514.0,0.0,17,11,6,15,14,0,0,1,0,0,2,0,3101.93805269
0,330110026004013,18630.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1793.74523417
0,330110026004005,12750.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1261.017662
0,330110024004015,30945.0,0.0,34,16,18,34,28,6,0,0,0,0,0,15,1834.09977897
0,330110017002006,22990.0,0.0,134,71,63,127,100,3,1,11,0,12,7,18,1781.36780584
0,330110018006008,18743.0,0.0,66,24,42,66,66,0,0,0,0,0,0,3,1506.0509651
0,330110026003026,52171.0,0.0,40,23,17,40,40,0,0,0,0,0,0,0,4355.44729699
0,330110026003027,397.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,295.573836972
0,330110026003059,356.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,391.200333278
0,330110142022040,19282.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4031.09273633
0,330110143002004,112543.0,0.0,74,36,38,69,69,0,0,0,0,0,5,0,3561.45808882
0,330110143005028,31768.0,0.0,34,17,17,31,29,0,2,0,0,0,3,1,1839.16418535
0,330110141002022,6445.0,0.0,125,67,58,116,106,2,4,2,0,2,9,4,991.145609661
0,330110142023015,157501.0,0.0,118,56,62,118,112,0,0,6,0,0,0,5,5938.8945128
0,330110142011042,156313.0,0.0,41,22,19,41,39,1,0,1,0,0,0,0,6113.99395069
0,330110143004002,98956.0,0.0,39,19,20,39,38,1,0,0,0,0,0,1,5910.01415605
0,330110141001013,9115.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1692.9854658
0,330110142021028,12759.0,0.0,47,23,24,47,43,4,0,0,0,0,0,0,1208.33454504
0,330110161002000,163710.0,0.0,24,15,9,24,24,0,0,0,0,0,0,0,4042.60429777
0,330110162021014,2009809.0,0.0,360,187,173,355,349,2,0,4,0,0,5,8,15945.0918728
0,330110162021000,57519.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2617.01251003
0,330110162022005,603.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,680.338178424
0,330110104003006,19753.0,0.0,22,11,11,22,22,0,0,0,0,0,0,0,1831.90360457
0,330110105003007,11839.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,1241.90605265
0,330110104002008,6364.0,0.0,14,6,8,14,14,0,0,0,0,0,0,0,1043.48459258
0,330110105001001,12260.0,0.0,46,23,23,45,37,0,0,5,0,3,1,10,2220.75069272
0,330110105002009,9689.0,0.0,43,20,23,43,41,0,0,0,0,2,0,10,1070.34522477
0,330110105005003,2921.0,0.0,41,23,18,38,36,2,0,0,0,0,3,1,535.784537882
0,330110105004004,55091.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4300.39163061
0,330110108001001,49524.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3462.21322325
0,330110108003001,725.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,425.238958342
0,330110108004007,16479.0,0.0,121,60,61,113,99,7,0,1,0,6,8,46,1488.41712159
0,330110109002003,5427.0,0.0,19,10,9,19,19,0,0,0,0,0,0,0,901.150017438
0,330110108004011,5212.0,0.0,77,33,44,76,31,4,0,0,0,41,1,42,997.077005432
